measurement,own_rate_2534,interpretation
production_whole_nodes,0.36090996694346894,unchanged model age_to_index aggregation
cells_start_at_node,0.313631442736365,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.36158261174349504,diagnostic uniform density within each four-year cell
