age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.06173345628182578,0.0630878766742578,4.263612989812945,-0.1384875207987784,0.7361061642244209,0.06173345628182883
22.0,0.06173345628711159,0.17938319961714563,4.866163875079433,-0.3139933134876915,0.5309630840074149,0.061733456287123095
26.0,0.061733456242642176,0.25709736071708755,5.357060159617119,-0.40800015906933873,0.38141254496260646,0.061733456242660315
30.0,0.06173345625316475,0.3676364149429189,5.750776642470379,-0.18976819054403393,0.2822020958726468,0.061733456253175376
34.0,0.06173345623886663,0.4579961251751914,6.083077738576341,0.006265340198202687,0.2214615782512155,0.06173345623887887
38.0,0.06173345623268576,0.5476715306852913,6.3301054755185,0.596115853397677,0.18421485974730312,0.06173345623269647
42.0,0.06173345624174944,0.6171089134752095,6.518986959269869,1.1921796497214547,0.15904085904365753,0.06173345624175818
46.0,0.06173345622143003,0.6670695972940182,6.645182036370559,1.8021497766861998,0.15904085889702702,0.06173345622144327
50.0,0.06173345619894625,0.7067854881186479,6.771747162109926,2.367330943032116,0.1590408590738325,0.06173345619896353
54.0,0.0617334561985051,0.743577107004011,6.904184061646143,2.897288965478227,0.15904085921646774,0.061733456198519644
58.0,0.06173345617959747,0.7793370325096366,7.030439592249695,3.3852824372811328,0.1590408591374401,0.06173345617961402
62.0,0.061733456158288874,0.8101408781217501,7.141802976766421,3.6845603435745944,0.1590408591110153,0.06173345615830381
66.0,0.0617334561728516,0.8296482403765779,7.325715557424375,3.9932345912903515,0.1590408591197783,0.06173345617286496
70.0,0.05797551260297553,0.8969138916315789,7.389467053560562,2.8812651360591692,0.159040859201943,0.05797551260298973
74.0,0.053250371017598885,0.9506070682827484,7.430681327939235,1.666290184242566,0.15904085862313885,0.053250371017609544
78.0,0.04712403257114801,0.9813065308591634,7.451897841835004,0.43096087960482515,0.15904085874110582,0.04712403257116186
82.0,0.039115152900396875,0.9944349461628003,7.449523513675032,-0.8036768119049937,0.15904085905806173,0.03911515290041542
