coefficient,estimate,standard_error
Wleft,-.1323549264106678,.049527571
Wm2,-.2145257694033188,.036809281
Wm1,-.13744794226115,.025069976
Wp1,.276205582265646,.02022144
Wp2,.5534148486186257,.024934722
Wp3,.8050274897776477,.028849075
Wp4,.9949395622162226,.033095706
Wp5,1.123864958852656,.038151048
Wp6,1.184872176885236,.041789081
Wright,1.265823310042816,.054099653
