candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.8779266922831508,2.1000190601910065,29.080010146001417,0.38037999589656457,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.695179980699673,1.9050232041748068,29.23446206312071,0.3928192261076578,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,1.5080517830313405,1.7025219161527636,29.4729380256261,0.4081923347179175,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,1.320355595473225,1.4945501148762173,29.751455067990815,0.42370476608175545,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,1.1351665706653886,1.2853553676550429,30.184372133161066,0.45667257197511524,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
