case_id,label,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
2,anchor_2,hbar_first_child_jump,0.3932246525995335,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
2,anchor_2,psi_child_change_2023,-0.38079651664653036,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
2,anchor_2,psi_child_2007,0.2611071090649028,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
2,anchor_2,psi_child_2023,-0.11968940758162755,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
2,anchor_2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
3,all_minus,beta_annual,0.9962382816337764,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
3,all_minus,tenure_choice_kappa,2.0,0.005,10.0,log,True,estimated_free_transition_parameter,False
3,all_minus,joint_nest_lambda,0.9854369951743743,0.02,1.0,log,True,estimated_free_transition_parameter,True
3,all_minus,chi,1.2394907306903549,0.1,5.0,log,True,estimated_free_transition_parameter,False
3,all_minus,H0,11.33369731257542,0.2,80.0,log,True,estimated_free_transition_parameter,False
3,all_minus,theta0,0.5846259300529318,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,all_minus,theta1,0.09133584373803506,0.02,16.0,log,True,estimated_free_transition_parameter,True
3,all_minus,hbar_child_rooms,0.29101835734874654,0.1,1.8,log,True,estimated_free_transition_parameter,False
3,all_minus,first_birth_fixed_cost,4.888678165174415,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,all_minus,hbar_first_child_jump,0.3910107281734958,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
3,all_minus,psi_child_change_2023,-0.3826609253333278,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
3,all_minus,psi_child_2007,0.2636019237666487,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
3,all_minus,psi_child_2023,-0.11905900156667909,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
3,all_minus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
4,all_plus,beta_annual,0.9963075646657805,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
4,all_plus,tenure_choice_kappa,2.0383678960910228,0.005,10.0,log,True,estimated_free_transition_parameter,False
4,all_plus,joint_nest_lambda,0.9951219079689325,0.02,1.0,log,True,estimated_free_transition_parameter,True
4,all_plus,chi,1.251672493395819,0.1,5.0,log,True,estimated_free_transition_parameter,False
4,all_plus,H0,11.504738714387747,0.2,80.0,log,True,estimated_free_transition_parameter,False
4,all_plus,theta0,0.5954891250484261,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
4,all_plus,theta1,0.0928750306307684,0.02,16.0,log,True,estimated_free_transition_parameter,True
4,all_plus,hbar_child_rooms,0.29312885140894224,0.1,1.8,log,True,estimated_free_transition_parameter,False
4,all_plus,first_birth_fixed_cost,4.9199969296692725,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
4,all_plus,hbar_first_child_jump,0.39544482702557116,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
4,all_plus,psi_child_change_2023,-0.3789332632682017,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
4,all_plus,psi_child_2007,0.2585716340454145,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
4,all_plus,psi_child_2023,-0.1203616292227872,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
4,all_plus,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
