case_id,label,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
1,anchor_1,task_001,tfr,1.918,1.9101412317212658,-0.007858768278734107,1425.7389910084596,0.08805398063504036,-0.2967389098770843
1,anchor_1,task_001,childless_rate,0.188,0.19314450589514168,0.005144505895141677,17180.743822072007,0.4547045507014351,0.6743178410078108
1,anchor_1,task_001,mean_age_first_birth,26.0446272574833,25.740562492244784,-0.30406476523851467,44.44444444444444,4.109128064869024,-2.027098434923431
1,anchor_1,task_001,share_first_births_age30plus,0.260327401666964,0.20339883578431284,-0.05692856588265116,10000.0,32.40861613455353,-5.692856588265116
1,anchor_1,task_001,housing_increment_0to1,0.7202462623815278,0.3750653893189675,-0.3451808730625603,137.5652749002964,16.39087982374014,-4.048565156168311
1,anchor_1,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3655917889496543,-0.0021077698603457207,2958.514988007638,0.013143776147630282,-0.11464630891411325
1,anchor_1,task_001,own_family_gap,0.16766167,0.00450693353739795,-0.16315473646260206,14229.590955975675,378.78414153514905,-19.462377592040212
1,anchor_1,task_001,own_rate,0.575472,0.5015520706770883,-0.07391992932291169,1207.8460856134493,6.599859376722714,-2.5690191468190178
1,anchor_1,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.314687731379957,-0.46528275056201096,11.973159013172177,2.5920457030710575,-1.6099831375114018
1,anchor_1,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.152441794979682,0.2793417949796817,6.287669427540395,0.4906384048237398,0.700455855014247
1,anchor_1,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0082363159579099,-0.0005636840420901006,5165289.256198346,1.641217455098317,-1.2811000956593193
1,anchor_1,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0784381539260153,-0.3696726005195048,56.95977216091135,7.783998950507844,-2.789981890713243
2,anchor_2,task_001,tfr,1.918,1.9101412317212658,-0.007858768278734107,1425.7389910084596,0.08805398063504036,-0.2967389098770843
2,anchor_2,task_001,childless_rate,0.188,0.19314450589514168,0.005144505895141677,17180.743822072007,0.4547045507014351,0.6743178410078108
2,anchor_2,task_001,mean_age_first_birth,26.0446272574833,25.740562492244784,-0.30406476523851467,44.44444444444444,4.109128064869024,-2.027098434923431
2,anchor_2,task_001,share_first_births_age30plus,0.260327401666964,0.20339883578431284,-0.05692856588265116,10000.0,32.40861613455353,-5.692856588265116
2,anchor_2,task_001,housing_increment_0to1,0.7202462623815278,0.3750653893189675,-0.3451808730625603,137.5652749002964,16.39087982374014,-4.048565156168311
2,anchor_2,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3655917889496543,-0.0021077698603457207,2958.514988007638,0.013143776147630282,-0.11464630891411325
2,anchor_2,task_001,own_family_gap,0.16766167,0.00450693353739795,-0.16315473646260206,14229.590955975675,378.78414153514905,-19.462377592040212
2,anchor_2,task_001,own_rate,0.575472,0.5015520706770883,-0.07391992932291169,1207.8460856134493,6.599859376722714,-2.5690191468190178
2,anchor_2,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.314687731379957,-0.46528275056201096,11.973159013172177,2.5920457030710575,-1.6099831375114018
2,anchor_2,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.152441794979682,0.2793417949796817,6.287669427540395,0.4906384048237398,0.700455855014247
2,anchor_2,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0082363159579099,-0.0005636840420901006,5165289.256198346,1.641217455098317,-1.2811000956593193
2,anchor_2,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0784381539260153,-0.3696726005195048,56.95977216091135,7.783998950507844,-2.789981890713243
3,all_minus,task_001,tfr,1.918,1.9069063721225714,-0.011093627877428514,1425.7389910084596,0.1754636723367359,-0.41888384110244203
3,all_minus,task_001,childless_rate,0.188,0.19515305925477516,0.007153059254775163,17180.743822072007,0.8790743487370138,0.937589648373431
3,all_minus,task_001,mean_age_first_birth,26.0446272574833,25.724317588648194,-0.3203096688351046,44.44444444444444,4.559923731077972,-2.1353977922340306
3,all_minus,task_001,share_first_births_age30plus,0.260327401666964,0.20218273923197583,-0.05814466243498817,10000.0,33.808017696787246,-5.814466243498817
3,all_minus,task_001,housing_increment_0to1,0.7202462623815278,0.3650285110707312,-0.3552177513107966,137.5652749002964,17.35793835549453,-4.166285918596386
3,all_minus,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.35868954295784405,-0.00901001585215594,2958.514988007638,0.24017338769581598,-0.49007487968249913
3,all_minus,task_001,own_family_gap,0.16766167,0.004602023739167127,-0.16305964626083289,14229.590955975675,378.34274259094605,-19.451034486395475
3,all_minus,task_001,own_rate,0.575472,0.5014515405500627,-0.07402045944993729,1207.8460856134493,6.617823026655488,-2.572512978909045
3,all_minus,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.302416724668684,-0.47755375727328353,11.973159013172177,2.7305698022316425,-1.6524435851888084
3,all_minus,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.141351650659034,0.26825165065903445,6.287669427540395,0.4524540778887356,0.6726470678511396
3,all_minus,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008219082560845309,-0.000580917439154692,5165289.256198346,1.7431047061675888,-1.3202669071697544
3,all_minus,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.012738853503185,-0.4353719009423349,56.95977216091135,10.796650317131634,-3.28582566748932
4,all_plus,task_001,tfr,1.918,1.9133352895164544,-0.004664710483545553,1425.7389910084596,0.031023401643309186,-0.1761346122808041
4,all_plus,task_001,childless_rate,0.188,0.19116019885322164,0.003160198853221635,17180.743822072007,0.17158162812941113,0.41422412789383856
4,all_plus,task_001,mean_age_first_birth,26.0446272574833,25.75639490192344,-0.2882323555598596,44.44444444444444,3.6923507018482367,-1.9215490370657307
4,all_plus,task_001,share_first_births_age30plus,0.260327401666964,0.20458678024129062,-0.055740621425673376,10000.0,31.070168769202375,-5.574062142567337
4,all_plus,task_001,housing_increment_0to1,0.7202462623815278,0.36548427309297793,-0.35476198928854985,137.5652749002964,17.3134247359043,-4.160940366780603
4,all_plus,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.36306163385313095,-0.004637924956869044,2958.514988007638,0.06363868667582459,-0.2522670939219473
4,all_plus,task_001,own_family_gap,0.16766167,0.004416309412494712,-0.1632453605875053,14229.590955975675,379.2050488963566,-19.473187948981455
4,all_plus,task_001,own_rate,0.575472,0.5016454522974882,-0.07382654770251174,1207.8460856134493,6.583194959286472,-2.5657737545010613
4,all_plus,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.324311933113574,-0.45565854882839396,11.973159013172177,2.4859237052547796,-1.576681231338402
4,all_plus,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.1630495970278565,0.2899495970278565,6.287669427540395,0.5286092028380552,0.7270551580437726
4,all_plus,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008254268687589699,-0.0005457313124103014,5165289.256198346,1.5383402135592457,-1.2402984372961394
4,all_plus,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.0728294850849043,-0.3752812693606158,56.95977216091135,8.02198824537786,-2.832311466872572
