id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
5,coordinate_1_plus,22.81495036719169,0.4666537878889123,6.329139002109268,0.5466521679574603,601.96049284935,0,1.7766028487791198e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_005/summary.json,d77edb77adc6ce5a1565ae8fbb9bf7ba9e6a3be410a6697fb06ed72ecea30b00
23,coordinate_10_plus,23.02858709654722,0.46651165836646324,6.328838636549515,0.5466289660694559,726.5044577121735,0,1.7619059386816626e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_023/summary.json,02a04db6630fec4a4463ad36cb9215569d9fc272d8db33cc45c1740e3ea36805
13,coordinate_5_plus,23.031665276595458,0.46627030043153095,6.327924024029768,0.5468162661270898,558.2636229991913,0,1.761309040077249e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_013/summary.json,fb0cfba02958ee75db8bc977f305232894258a5f2d577b11ab1f837964d8f5ed
21,coordinate_9_plus,23.093403306956773,0.4671613410531785,6.329001688809703,0.5465891036437682,661.8669040203094,0,1.7686949142939359e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_021/summary.json,d696a616114b0d70d12ed18b583b29cf4fb77e41681ea441893ce41e841682d9
18,coordinate_8_minus,23.11389123639726,0.4660740890402728,6.32866574383588,0.546619350102141,552.0014245510101,0,1.764410811963571e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_018/summary.json,4453bcf71a2377166b7384b9746f9737c7481353b571f674670c92d7561d2b95
16,coordinate_7_minus,23.12003163875199,0.4650912853815834,6.328187171969669,0.5466636124985231,708.5836842060089,0,1.7517423823234499e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_016/summary.json,33dcf9c21a6918da7f454304a0027da279a15b77814bc9537524e30a41dfc15f
14,coordinate_6_minus,23.142952461321,0.4660740323452668,6.3285336282128295,0.5466487063982777,686.1155140399933,0,1.7614369739560961e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_014/summary.json,6f9be78fc7f988c24f2e59e295a950f4e9bd6d5bc8c90e7a6c8d32687ecf4e2e
1,anchor,23.15344472757269,0.46604419298872113,6.3285941535538965,0.5466182046608248,580.3767549991608,0,1.761458987580604e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_001/summary.json,e2a50f45815ffbd31f5ec42ffdcb365f56a077f77bc8859740f94bfca1c25cb3
15,coordinate_6_plus,23.160396665757936,0.466041383686016,6.328660457561599,0.5466027099283794,693.027937412262,0,1.761485177308079e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_015/summary.json,ef7783b3ad4fefc119e4f215185255f1ad6d1de5ab0337bd5ceecbadb0b874b8
3,coordinate_0_plus,23.16923143803536,0.4667059613843767,6.328827476272862,0.5468688253997201,605.9359900951385,0,1.7567076682701478e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_003/summary.json,9c20ff18628a58b9db88dd1a7f235348a902f876eebee8b6dd2b092c796f8846
17,coordinate_7_plus,23.191409505457653,0.4670145889012369,6.3291419601713965,0.5465982446911297,655.8283281326294,0,1.7723845792687278e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_017/summary.json,fae6c3101a5fdb7b27329fa18429ac5f720bca210bd23324f796f460a4d1072c
20,coordinate_9_minus,23.210264495876853,0.4649788938859478,6.3282052786419065,0.546665538024908,530.4825837612152,0,1.7563060528785313e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_020/summary.json,73b74f50087cdf8cb5e6c7cad651d98712ba33186def0ee892996f5c9f3b64d6
19,coordinate_8_plus,23.21303339406407,0.4660372099394543,6.328514407421017,0.5466228329323118,529.8414494991302,0,1.7585176370325573e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_019/summary.json,42cf601b46074c482f20cec63fb76fdaeafb78211d1994ad2e9a9d53d876c93e
22,coordinate_10_minus,23.291617403704098,0.46560504538455927,6.328446276316608,0.5466209381184769,678.3300302028656,0,1.7611387787881222e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_022/summary.json,fe731a78210fb308e67ce43e7ca55466ad68b0251a44a54f6bf6855b4d4884c6
6,coordinate_2_minus,23.294191926379227,0.4658771102441088,6.328572978371435,0.5466957599196748,559.9669055938721,0,1.7581792747811156e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_006/summary.json,019a803906b64f1fa0b3129f19fd1f744dd05a2a4e507e28577517b3c98c5f81
7,coordinate_2_plus,23.381520678416088,0.46620607563128225,6.328677241850001,0.5465508554884497,462.06959438323975,0,1.7780989353009984e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_007/summary.json,699fca7b7f11d59d7ca3113cb3b3796ca67ea672d7f533f4831aca928ae7f4ec
9,coordinate_3_plus,23.75425199999537,0.4471541373001058,6.331289414926003,0.5900343774526485,502.3295650482178,0,1.7652867457947358e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_009/summary.json,30d5ce984047384e513f0583a7077e6f54832b4af9641f8f458b4fd820635747
12,coordinate_5_minus,23.810828041668792,0.46585085632229983,6.329255702670197,0.546401090135969,484.484708070755,0,1.7616127147325366e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_012/summary.json,7f8593fb4ebc6e4c8d7ae7cee991522eb4911f0be0410874d856d34b1a4a1ee0
2,coordinate_0_minus,23.848477051934307,0.4652824092979406,6.328205545185151,0.5462517899995138,594.6428129673004,0,1.7898319908352328e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_002/summary.json,684c0a5962421067e3e11b1eac41efdd0dd4e0789d9d2497bdc19d5f47c30e3b
10,coordinate_4_minus,23.90867728201633,0.4683731952206047,6.303427926169898,0.544302790885695,518.8378574848175,0,1.77003543647915e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_010/summary.json,57f0259d07c2b364e10956796d00b035e47f289a72db778524b130c41373acba
4,coordinate_1_minus,24.2401115740103,0.4654173061341913,6.328152851011469,0.5465842872733319,563.193660736084,0,1.7546425862651054e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_004/summary.json,4793f020f0a113113de97f6d3b421d6fae9688f85e65e16cd297f17ca304b568
11,coordinate_4_plus,25.302566071122698,0.4622090102916374,6.353644233820995,0.5489326702188527,506.5612494945526,0,1.9096458687047083e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/plan.json,8de84aeaca7c7388480f83d0d042311c09830c47bed93b4e911aa9c9b094e521,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round1/task_011/summary.json,851d216e8513e0d4211343965ed41ba480692a20cd4b9fa0c37d52f6fae27bf7
