f_c_y,K,lastcohort,rows
1979,14,0,177
1979,15,0,189
1979,16,0,162
1979,17,0,121
1979,18,0,124
1979,20,0,120
1979,22,0,115
1979,24,0,104
1979,26,0,100
1979,28,0,101
1979,30,0,98
1979,32,0,86
1979,34,0,82
1979,36,0,81
1979,38,0,76
1979,40,0,64
1980,-7,0,2
1980,-6,0,5
1980,-3,0,47
1980,-2,0,60
1980,-1,0,83
1980,0,0,104
1980,1,0,122
1980,5,0,136
1980,6,0,132
1980,7,0,133
1980,8,0,130
1980,9,0,121
1980,10,0,181
1980,11,0,185
1980,12,0,176
1980,13,0,175
1980,14,0,186
1980,15,0,147
1980,16,0,103
1980,17,0,108
1980,19,0,109
1980,21,0,110
1980,23,0,109
1980,25,0,103
1980,27,0,100
1980,29,0,94
1980,31,0,88
1980,33,0,83
1980,35,0,80
1980,37,0,77
1980,39,0,67
1981,-8,0,4
1981,-7,0,6
1981,-4,0,30
1981,-3,0,37
1981,-2,0,51
1981,-1,0,75
1981,0,0,95
1981,4,0,118
1981,5,0,116
1981,6,0,123
1981,7,0,118
1981,8,0,120
1981,9,0,153
1981,10,0,153
1981,11,0,155
1981,12,0,160
1981,13,0,179
1981,14,0,145
1981,15,0,115
1981,16,0,124
1981,18,0,122
1981,20,0,116
1981,22,0,119
1981,24,0,117
1981,26,0,104
1981,28,0,100
1981,30,0,93
1981,32,0,89
1981,34,0,91
1981,36,0,80
1981,38,0,81
1982,-12,0,2
1982,-11,0,3
1982,-10,0,3
1982,-9,0,5
1982,-8,0,5
1982,-5,0,27
1982,-4,0,34
1982,-3,0,42
1982,-2,0,61
1982,-1,0,80
1982,3,0,139
1982,4,0,144
1982,5,0,148
1982,6,0,151
1982,7,0,150
1982,8,0,190
1982,9,0,184
1982,10,0,182
1982,11,0,185
1982,12,0,202
1982,13,0,164
1982,14,0,122
1982,15,0,122
1982,17,0,125
1982,19,0,129
1982,21,0,124
1982,23,0,124
1982,25,0,115
1982,27,0,113
1982,29,0,103
1982,31,0,95
1982,33,0,89
1982,35,0,83
1982,37,0,81
1983,-12,0,1
1983,-11,0,2
1983,-10,0,2
1983,-9,0,3
1983,-6,0,19
1983,-5,0,31
1983,-4,0,38
1983,-3,0,51
1983,-2,0,73
1983,2,0,137
1983,3,0,144
1983,4,0,151
1983,5,0,155
1983,6,0,147
1983,7,0,186
1983,8,0,190
1983,9,0,188
1983,10,0,194
1983,11,0,200
1983,12,0,167
1983,13,0,132
1983,14,0,137
1983,16,0,143
1983,18,0,140
1983,20,0,143
1983,22,0,134
1983,24,0,128
1983,26,0,121
1983,28,0,109
1983,30,0,102
1983,32,0,96
1983,34,0,90
1983,36,0,88
1984,-13,0,1
1984,-12,0,3
1984,-11,0,4
1984,-10,0,3
1984,-7,0,10
1984,-6,0,13
1984,-5,0,21
1984,-4,0,30
1984,-3,0,38
1984,1,0,111
1984,2,0,110
1984,3,0,116
1984,4,0,123
1984,5,0,125
1984,6,0,165
1984,7,0,174
1984,8,0,169
1984,9,0,174
1984,10,0,190
1984,11,0,153
1984,12,0,112
1984,13,0,115
1984,15,0,117
1984,17,0,117
1984,19,0,112
1984,21,0,109
1984,23,0,105
1984,25,0,91
1984,27,0,92
1984,29,0,80
1984,31,0,69
1984,33,0,64
1984,35,0,65
1987,-14,0,1
1987,-13,0,1
1987,-10,0,9
1987,-9,0,10
1987,-8,0,18
1987,-7,0,24
1987,-6,0,27
1987,-2,0,73
1987,-1,0,87
1987,0,0,107
1987,1,0,118
1987,2,0,123
1987,3,0,150
1987,4,0,159
1987,5,0,165
1987,6,0,163
1987,7,0,172
1987,8,0,147
1987,9,0,112
1987,10,0,112
1987,12,0,123
1987,14,0,121
1987,16,0,118
1987,18,0,118
1987,20,0,118
1987,22,0,113
1987,24,0,101
1987,26,0,91
1987,28,0,86
1987,30,0,80
1987,32,0,77
1988,-11,0,7
1988,-10,0,8
1988,-9,0,10
1988,-8,0,10
1988,-7,0,13
1988,-3,0,46
1988,-2,0,66
1988,-1,0,83
1988,0,0,100
1988,1,0,109
1988,2,0,142
1988,3,0,140
1988,4,0,148
1988,5,0,151
1988,6,0,162
1988,7,0,139
1988,8,0,108
1988,9,0,110
1988,11,0,120
1988,13,0,127
1988,15,0,124
1988,17,0,117
1988,19,0,119
1988,21,0,118
1988,23,0,107
1988,25,0,96
1988,27,0,91
1988,29,0,83
1988,31,0,83
1989,-15,0,1
1989,-12,0,5
1989,-11,0,8
1989,-10,0,12
1989,-9,0,13
1989,-8,0,16
1989,-4,0,41
1989,-3,0,54
1989,-2,0,65
1989,-1,0,80
1989,0,0,94
1989,1,0,131
1989,2,0,139
1989,3,0,139
1989,4,0,149
1989,5,0,162
1989,6,0,138
1989,7,0,108
1989,8,0,110
1989,10,0,116
1989,12,0,114
1989,14,0,116
1989,16,0,125
1989,18,0,122
1989,20,0,120
1989,22,0,114
1989,24,0,99
1989,26,0,93
1989,28,0,86
1989,30,0,75
1990,-13,0,3
1990,-12,0,5
1990,-11,0,6
1990,-10,0,7
1990,-9,0,8
1990,-5,0,15
1990,-4,0,21
1990,-3,0,23
1990,-2,0,41
1990,-1,0,55
1990,0,0,90
1990,1,0,110
1990,2,0,121
1990,3,0,129
1990,4,0,148
1990,5,0,116
1990,6,0,104
1990,7,0,111
1990,9,0,118
1990,11,0,119
1990,13,0,121
1990,15,0,121
1990,17,0,123
1990,19,0,124
1990,21,0,114
1990,23,0,100
1990,25,0,95
1990,27,0,85
1990,29,0,92
1991,-14,0,2
1991,-13,0,3
1991,-12,0,7
1991,-11,0,10
1991,-10,0,10
1991,-6,0,22
1991,-5,0,29
1991,-4,0,36
1991,-3,0,47
1991,-2,0,60
1991,-1,0,91
1991,0,0,113
1991,1,0,124
1991,2,0,130
1991,3,0,153
1991,4,0,139
1991,5,0,119
1991,6,0,120
1991,8,0,129
1991,10,0,131
1991,12,0,133
1991,14,0,129
1991,16,0,126
1991,18,0,127
1991,20,0,124
1991,22,0,117
1991,24,0,112
1991,26,0,105
1991,28,0,93
1992,-15,0,2
1992,-14,0,2
1992,-13,0,3
1992,-12,0,4
1992,-11,0,7
1992,-7,0,18
1992,-6,0,24
1992,-5,0,30
1992,-4,0,35
1992,-3,0,45
1992,-2,0,69
1992,-1,0,82
1992,0,0,107
1992,1,0,126
1992,2,0,136
1992,3,0,115
1992,4,0,106
1992,5,0,116
1992,7,0,123
1992,9,0,126
1992,11,0,130
1992,13,0,131
1992,15,0,127
1992,17,0,127
1992,19,0,125
1992,21,0,111
1992,23,0,109
1992,25,0,105
1992,27,0,90
1993,-15,0,1
1993,-14,0,2
1993,-13,0,1
1993,-12,0,4
1993,-8,0,14
1993,-7,0,14
1993,-6,0,22
1993,-5,0,26
1993,-4,0,36
1993,-3,0,46
1993,-2,0,60
1993,-1,0,85
1993,0,0,113
1993,1,0,136
1993,2,0,123
1993,3,0,117
1993,4,0,126
1993,6,0,139
1993,8,0,143
1993,10,0,139
1993,12,0,142
1993,14,0,142
1993,16,0,143
1993,18,0,131
1993,20,0,130
1993,22,0,123
1993,24,0,118
1993,26,0,103
1994,-17,0,2
1994,-16,0,3
1994,-15,0,4
1994,-14,0,4
1994,-13,0,7
1994,-9,0,11
1994,-8,0,17
1994,-7,0,19
1994,-6,0,27
1994,-5,0,34
1994,-4,0,38
1994,-3,0,45
1994,-2,0,64
1994,-1,0,83
1994,0,0,106
1994,1,0,101
1994,2,0,96
1994,3,0,106
1994,5,0,118
1994,7,0,128
1994,9,0,119
1994,11,0,127
1994,13,0,126
1994,15,0,124
1994,17,0,118
1994,19,0,114
1994,21,0,114
1994,23,0,116
1994,25,0,106
1995,-18,0,1
1995,-17,0,1
1995,-16,0,1
1995,-15,0,1
1995,-14,0,1
1995,-10,0,5
1995,-9,0,7
1995,-8,0,8
1995,-7,0,8
1995,-6,0,14
1995,-5,0,21
1995,-4,0,29
1995,-3,0,36
1995,-2,0,51
1995,-1,0,68
1995,0,0,81
1995,1,0,75
1995,2,0,99
1995,4,0,121
1995,6,0,132
1995,8,0,132
1995,10,0,137
1995,12,0,129
1995,14,0,139
1995,16,0,133
1995,18,0,129
1995,20,0,116
1995,22,0,114
1995,24,0,99
1996,-16,0,1
1996,-15,0,2
1996,-11,0,4
1996,-10,0,5
1996,-9,0,5
1996,-8,0,9
1996,-7,0,12
1996,-6,0,18
1996,-5,0,21
1996,-4,0,26
1996,-3,0,46
1996,-2,0,56
1996,-1,0,57
1996,0,0,75
1996,1,0,80
1996,3,0,98
1996,5,0,100
1996,7,0,108
1996,9,0,111
1996,11,0,117
1996,13,0,113
1996,15,0,109
1996,17,0,103
1996,19,0,94
1996,21,0,103
1996,23,0,90
1997,-19,0,1
1997,-18,0,1
1997,-17,0,2
1997,-16,0,4
1997,-12,0,5
1997,-11,0,7
1997,-10,0,7
1997,-9,0,7
1997,-8,0,9
1997,-7,0,13
1997,-6,0,15
1997,-5,0,21
1997,-4,0,24
1997,-3,0,33
1997,-2,0,43
1997,-1,0,51
1997,0,0,67
1997,2,0,92
1997,4,0,110
1997,6,0,117
1997,8,0,126
1997,10,0,126
1997,12,0,127
1997,14,0,121
1997,16,0,116
1997,18,0,114
1997,20,0,116
1997,22,0,94
1998,-11,0,2
1998,-10,0,4
1998,-9,0,3
1998,-8,0,6
1998,-7,0,9
1998,-6,0,7
1998,-5,0,12
1998,-4,0,21
1998,-3,0,26
1998,-2,0,33
1998,-1,0,40
1998,1,0,65
1998,3,0,77
1998,5,0,88
1998,7,0,92
1998,9,0,92
1998,11,0,96
1998,13,0,94
1998,15,0,84
1998,17,0,81
1998,19,0,89
1998,21,0,72
1999,-14,0,2
1999,-13,0,1
1999,-12,0,1
1999,-11,0,2
1999,-10,0,2
1999,-9,0,3
1999,-8,0,5
1999,-7,0,4
1999,-6,0,9
1999,-5,0,12
1999,-4,0,16
1999,-3,0,19
1999,-2,0,30
1999,0,0,68
1999,2,0,87
1999,4,0,105
1999,6,0,122
1999,8,0,127
1999,10,0,123
1999,12,0,120
1999,14,0,114
1999,16,0,106
1999,18,0,115
1999,20,0,103
2000,-15,0,3
2000,-13,0,3
2000,-12,0,6
2000,-11,0,7
2000,-10,0,8
2000,-9,0,9
2000,-8,0,9
2000,-7,0,14
2000,-6,0,20
2000,-5,0,23
2000,-4,0,28
2000,-3,0,36
2000,-1,0,60
2000,1,0,81
2000,3,0,104
2000,5,0,108
2000,7,0,117
2000,9,0,124
2000,11,0,115
2000,13,0,111
2000,15,0,111
2000,17,0,118
2000,19,0,103
2001,-16,0,1
2001,-15,0,2
2001,-14,0,1
2001,-13,0,1
2001,-12,0,1
2001,-11,0,2
2001,-10,0,2
2001,-9,0,2
2001,-8,0,8
2001,-7,0,12
2001,-6,0,16
2001,-5,0,22
2001,-4,0,29
2001,-2,0,47
2001,0,0,83
2001,2,0,98
2001,4,0,113
2001,6,0,121
2001,8,0,133
2001,10,0,125
2001,12,0,125
2001,14,0,126
2001,16,0,132
2001,18,0,112
2002,-17,0,1
2002,-16,0,1
2002,-15,0,1
2002,-14,0,1
2002,-13,0,1
2002,-12,0,2
2002,-11,0,2
2002,-10,0,2
2002,-9,0,6
2002,-8,0,10
2002,-7,0,11
2002,-6,0,16
2002,-5,0,17
2002,-3,0,32
2002,-1,0,53
2002,1,0,92
2002,3,0,111
2002,5,0,120
2002,7,0,131
2002,9,0,137
2002,11,0,121
2002,13,0,123
2002,15,0,125
2002,17,0,112
2003,-17,0,1
2003,-16,0,2
2003,-15,0,3
2003,-14,0,4
2003,-13,0,4
2003,-12,0,5
2003,-11,0,8
2003,-10,0,10
2003,-9,0,12
2003,-8,0,14
2003,-7,0,16
2003,-6,0,18
2003,-4,0,31
2003,-2,0,51
2003,0,0,66
2003,2,0,91
2003,4,0,104
2003,6,0,116
2003,8,0,112
2003,10,0,109
2003,12,0,105
2003,14,0,119
2003,16,0,106
2004,-17,0,1
2004,-15,0,2
2004,-14,0,3
2004,-13,0,3
2004,-12,0,4
2004,-11,0,7
2004,-10,0,10
2004,-9,0,11
2004,-8,0,11
2004,-7,0,16
2004,-5,0,26
2004,-3,0,46
2004,-1,0,79
2004,1,0,110
2004,3,0,139
2004,5,0,150
2004,7,0,152
2004,9,0,147
2004,11,0,153
2004,13,0,153
2004,15,0,142
2005,-14,0,1
2005,-13,0,3
2005,-12,0,4
2005,-11,0,8
2005,-10,0,7
2005,-9,0,10
2005,-8,0,17
2005,-6,0,25
2005,-4,0,39
2005,-2,0,61
2005,0,0,104
2005,2,0,121
2005,4,0,135
2005,6,0,150
2005,8,0,127
2005,10,0,134
2005,12,0,150
2005,14,0,128
2006,-15,0,1
2006,-14,0,1
2006,-13,0,2
2006,-12,0,3
2006,-11,0,4
2006,-10,0,5
2006,-9,0,8
2006,-7,0,11
2006,-5,0,23
2006,-3,0,40
2006,-1,0,60
2006,1,0,93
2006,3,0,114
2006,5,0,110
2006,7,0,117
2006,9,0,119
2006,11,0,124
2006,13,0,118
2007,-14,0,1
2007,-13,0,2
2007,-12,0,4
2007,-11,0,6
2007,-10,0,10
2007,-8,0,13
2007,-6,0,21
2007,-4,0,45
2007,-2,0,65
2007,0,0,102
2007,2,0,123
2007,4,0,139
2007,6,0,145
2007,8,0,138
2007,10,0,140
2007,12,0,129
2008,-22,0,1
2008,-21,0,1
2008,-20,0,1
2008,-19,0,1
2008,-18,0,1
2008,-17,0,1
2008,-16,0,1
2008,-15,0,2
2008,-14,0,2
2008,-13,0,2
2008,-12,0,4
2008,-11,0,4
2008,-9,0,7
2008,-7,0,13
2008,-5,0,25
2008,-3,0,50
2008,-1,0,76
2008,1,0,115
2008,3,0,120
2008,5,0,128
2008,7,0,120
2008,9,0,134
2008,11,0,126
2009,-15,0,1
2009,-14,0,2
2009,-13,0,2
2009,-12,0,2
2009,-10,0,8
2009,-8,0,14
2009,-6,0,22
2009,-4,0,44
2009,-2,0,70
2009,0,0,114
2009,2,0,143
2009,4,0,142
2009,6,0,144
2009,8,0,157
2009,10,0,151
2010,-19,0,1
2010,-17,0,1
2010,-16,0,1
2010,-15,0,1
2010,-14,0,1
2010,-13,0,2
2010,-11,0,7
2010,-9,0,13
2010,-7,0,25
2010,-5,0,38
2010,-3,0,61
2010,-1,0,91
2010,1,0,115
2010,3,0,123
2010,5,0,129
2010,7,0,150
2010,9,0,140
2011,-18,0,1
2011,-17,0,1
2011,-16,0,1
2011,-15,0,1
2011,-14,0,1
2011,-12,0,5
2011,-10,0,6
2011,-8,0,7
2011,-6,0,11
2011,-4,0,26
2011,-2,0,44
2011,0,0,69
2011,2,0,81
2011,4,0,93
2011,6,0,100
2011,8,0,90
2012,-16,0,1
2012,-11,0,6
2012,-9,0,10
2012,-7,0,21
2012,-5,0,33
2012,-3,0,52
2012,-1,0,85
2012,1,0,98
2012,3,0,114
2012,5,0,125
2012,7,0,113
2013,-26,0,1
2013,-25,0,1
2013,-24,0,1
2013,-23,0,1
2013,-21,0,1
2013,-20,0,1
2013,-18,0,1
2013,-16,0,1
2013,-14,0,3
2013,-12,0,5
2013,-10,0,7
2013,-8,0,14
2013,-6,0,24
2013,-4,0,44
2013,-2,0,59
2013,0,0,80
2013,2,0,91
2013,4,0,112
2013,6,0,98
2014,-15,0,1
2014,-13,0,1
2014,-11,0,5
2014,-9,0,10
2014,-7,0,20
2014,-5,0,26
2014,-3,0,43
2014,-1,0,71
2014,1,0,93
2014,3,0,101
2014,5,0,90
2015,-18,0,2
2015,-16,0,2
2015,-14,0,4
2015,-12,0,9
2015,-10,0,12
2015,-8,0,16
2015,-6,0,26
2015,-4,0,40
2015,-2,0,60
2015,0,0,77
2015,2,0,88
2015,4,0,76
2016,-13,0,2
2016,-11,0,9
2016,-9,0,15
2016,-7,0,26
2016,-5,0,33
2016,-3,0,51
2016,-1,0,73
2016,1,0,91
2016,3,0,89
2017,-16,0,1
2017,-14,0,2
2017,-12,0,7
2017,-10,0,13
2017,-8,0,18
2017,-6,0,26
2017,-4,0,52
2017,-2,0,68
2017,0,0,89
2017,2,0,81
2018,-17,0,1
2018,-15,0,3
2018,-13,0,3
2018,-11,0,8
2018,-9,0,11
2018,-7,0,21
2018,-5,0,31
2018,-3,0,53
2018,-1,0,74
2018,1,0,68
2019,-22,1,1
2019,-20,1,1
2019,-18,1,1
2019,-16,1,2
2019,-14,1,2
2019,-12,1,5
2019,-10,1,4
2019,-8,1,6
2019,-6,1,10
2019,-4,1,14
2019,-2,1,20
2019,0,1,20
,,0,20259
