scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count,adult_households,explicit_births,adjusted_births,births_per_household,ownership,rooms_per_household,market_residual,feasibility_projection,renter_mass,renter_at_cap_share,dependent_renter_at_cap_share,young_ownership_whole_nodes,young_mean_rooms_whole_nodes,property_tax_revenue,equal_transfer_period_units,equal_transfer_outlays,government_budget_residual,scaled_government_budget_residual,implied_equal_transfer,household_mass,total_adjusted_births,annual_property_tax_rate,scope
tax1-equal-rebate,tax1-equal-rebate,4,2023,0,-0.03200017062648686,0.7305283514614223,1.1686685567463402,1.1292476712477795,1.1292476712477626,1.0,0.014337122049139414,0.08640126766021197,0.09901100109807542,0.08767872949312501,0.06385083038560031,0.055527642913725264,4.453531898993143,0.0,1.0,0.06385083038560031,0.06385083038560031,0.04995973857292639,7.14277199144726,6.325248369611199,7.142664249284415,1.5084310151580914e-05,6.661338147750939e-16,0.6555015795511123,0.6193737626221466,0.7206902589233815,0.45570950775141306,"[0.0566636164276077, 0.05224315966993202, 0.048439965823938315, 0.047148095760988294]","[0.049153011597185874, 0.0452634336155765, 0.042078587290665034, 0.041143460790577124]",0.05781505780316853,0.0,0.0,False,0.0,0.0,0,1.1292476712477795,0.08640126766021197,0.09901100109807542,0.08767872949312501,0.6555015795511123,6.325248369611199,1.5084310151580914e-05,0.0,0.38902403904034194,0.14301541361142425,0.22517707037242415,0.3336578367888509,5.420913952040736,0.20871989791107148,0.18482603710262005,0.20871437198403417,5.525927037314249e-06,2.6475324550362994e-05,0.1848309305614936,1.1292476712477795,0.09901100109807542,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,5,2027,4,-0.03200017062648686,0.7380378260193133,1.180681898563858,1.143138763060454,1.1431387630604368,1.0123011914625648,0.06385083038560031,0.08122669676293648,0.09242749035908597,0.08085413017719356,0.0566636164276077,0.049153011597185874,0.8874374238425962,0.0,1.0,0.0566636164276077,0.0566636164276077,0.06025178076132083,7.188833741545495,6.288679881958757,7.188833245554366,6.899466326662755e-08,-6.661338147750939e-16,0.6637280851970697,0.6353972836390492,0.7418271872439912,0.445069245404539,"[0.05224315966993202, 0.048439965823938315, 0.047148095760988294, 0.04401309064718379]","[0.0452634336155765, 0.042078587290665034, 0.041143460790577124, 0.03867937941092213]",0.05327842141095375,0.0,0.0,False,0.0,0.0,0,1.143138763060454,0.08122669676293648,0.09242749035908597,0.08085413017719356,0.6637280851970697,6.288679881958757,6.899466326662755e-08,0.0,0.3844054607397022,0.13614487334481812,0.20779357524411982,0.3429008769019348,5.413776798199202,0.21222524904898096,0.18564909177819025,0.212222673138567,2.5759104139710942e-06,1.2137624648877578e-05,0.18565134514453316,1.143138763060454,0.09242749035908597,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,6,2031,8,-0.03200017062648686,0.7332167692110887,1.1729693744834597,1.1395505987267402,1.1395505987267234,1.009123709298932,0.0566636164276077,0.07513975710243428,0.08449083376993713,0.07414399489091726,0.05224315966993202,0.0452634336155765,0.9219877403461678,0.0,1.0,0.05224315966993202,0.05224315966993202,0.07156101430304673,7.159214530760695,6.282489376741968,7.159212998853528,2.1397703456869154e-07,-2.220446049250313e-16,0.6741303349051153,0.6463187011905542,0.7585236095854725,0.45208283245126735,"[0.048439965823938315, 0.047148095760988294, 0.04401309064718379, 0.04023373036663672]","[0.042078587290665034, 0.041143460790577124, 0.03867937941092213, 0.035780836715444894]",0.048966910105321386,0.0,0.0,False,0.0,0.0,0,1.1395505987267402,0.07513975710243428,0.08449083376993713,0.07414399489091726,0.6741303349051153,6.282489376741968,2.1397703456869154e-07,0.0,0.3713449719656678,0.13476742468795508,0.20534239378106262,0.36588085974618884,5.492720855318383,0.2099702459333375,0.18426438762536096,0.2099785932424449,-8.347309107398226e-06,-3.975314330142349e-05,0.18425706253675433,1.1395505987267402,0.08449083376993713,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,7,2035,12,-0.03200017062648686,0.7173119007391734,1.1475254342925973,1.1202327440936253,1.1202327440936086,0.9920168733718149,0.05224315966993203,0.06924628283760326,0.07660546660588213,0.0683835274497919,0.048439965823938315,0.042078587290665034,0.9272020706629924,0.0,1.0,0.048439965823938315,0.048439965823938315,0.07749801848550884,7.060977444006635,6.3031343095756736,7.060979348550494,2.6972800295936193e-07,0.0,0.6833165807564479,0.6517327204679036,0.7709379064260888,0.4645834025473504,"[0.047148095760988294, 0.04401309064718379, 0.04023373036663672, 0.03647879362184863]","[0.041143460790577124, 0.03867937941092213, 0.035780836715444894, 0.03297442039885869]",0.04491089335578057,0.0,0.0,False,0.0,0.0,0,1.1202327440936253,0.06924628283760326,0.07660546660588213,0.0683835274497919,0.6833165807564479,6.3031343095756736,2.6972800295936193e-07,0.0,0.35475913574806367,0.14472235442829343,0.22487387364252737,0.32039582116842946,5.377832209951261,0.2025969260574732,0.18085152892319076,0.2025958045191008,1.1215383723950367e-06,5.53581139763629e-06,0.1808525300886881,1.1202327440936253,0.07660546660588213,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,8,2039,16,-0.03200017062648686,0.6958230721181702,1.1131485093170808,1.0911746914320548,1.0911746914320386,0.9662846505818734,0.048439965823938336,0.06430637988651708,0.06987162238071419,0.06403339715386439,0.047148095760988294,0.041143460790577124,0.9733304918577871,0.0,1.0,0.047148095760988294,0.047148095760988294,0.08162579930943113,6.926956063344866,6.348164155323238,6.926967312625449,1.6239834946222883e-06,-4.440892098500626e-16,0.6940125232563454,0.6553861734211407,0.7819739531403546,0.48473294936659306,"[0.04401309064718379, 0.04023373036663672, 0.03647879362184863, 0.03327220113367342]","[0.03867937941092213, 0.035780836715444894, 0.03297442039885869, 0.030622085660246226]",0.04117754892767622,0.0,0.0,False,0.0,0.0,0,1.0911746914320548,0.06430637988651708,0.06987162238071419,0.06403339715386439,0.6940125232563454,6.348164155323238,1.6239834946222883e-06,0.0,0.3338857905177384,0.15897947905069612,0.2515137710550651,0.31603535622398043,5.4225470755676906,0.1927974339369684,0.17668279874396603,0.19279179840074534,5.635536223069781e-06,2.923034870325202e-05,0.1766879633947477,1.0911746914320548,0.06987162238071419,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,9,2043,20,-0.03200017062648686,0.6717932173898924,1.0747065575599166,1.0566969878836117,1.056696987883596,0.9357530812669271,0.0471480957609883,0.062208561615199,0.06681740966302122,0.06323232717531009,0.04401309064718379,0.03867937941092213,0.9335072803428361,0.0,1.0,0.04401309064718379,0.04401309064718379,0.0855671319185289,6.775269037763608,6.411742548195718,6.7752810600267654,1.7744301750624661e-06,-6.661338147750939e-16,0.7005739934218383,0.6555317041750163,0.7881463663069486,0.5027031021586497,"[0.04023373036663672, 0.03647879362184863, 0.03327220113367342, 0.031817814125248194]","[0.035780836715444894, 0.03297442039885869, 0.030622085660246226, 0.02962312457866619]",0.03802171449655005,0.0,0.0,False,0.0,0.0,0,1.0566969878836117,0.062208561615199,0.06681740966302122,0.06323232717531009,0.7005739934218383,6.411742548195718,1.7744301750624661e-06,0.0,0.31640255924507726,0.1777131202649102,0.28668560821191946,0.3651941078988803,5.6440531724560135,0.1820631914224534,0.17228783255547955,0.18205603371032208,7.157712131306004e-06,3.9314438439659595e-05,0.17229460622116932,1.0566969878836117,0.06681740966302122,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,10,2047,24,-0.03200017062648686,0.6444210825545857,1.0309177665444136,1.015142946612266,1.0151429466122508,0.8989550941385323,0.04401309064718379,0.06335827063921048,0.06837440574301427,0.06735446073993154,0.04023373036663672,0.035780836715444894,0.9141309954612584,0.0,1.0,0.04023373036663672,0.04023373036663672,0.08369577221251076,6.600058316854723,6.501604861542338,6.60002855936551,4.508690976810204e-06,4.440892098500626e-16,0.7053417316610563,0.6544827037139711,0.7908979802569738,0.5214201619748222,"[0.03647879362184863, 0.03327220113367342, 0.031817814125248194, 0.032559240830006796]","[0.03297442039885869, 0.030622085660246226, 0.02962312457866619, 0.030170605066290705]",0.03572224863072075,0.0,0.0,False,0.0,0.0,0,1.015142946612266,0.06335827063921048,0.06837440574301427,0.06735446073993154,0.7053417316610563,6.501604861542338,4.508690976810204e-06,0.0,0.29912026276518217,0.20607455390853502,0.3394337980511823,0.37793649653873596,5.7752491578492515,0.17012866901883672,0.16757962852733138,0.170117277895378,1.1391123458714958e-05,6.695593120436232e-05,0.1675908497287363,1.015142946612266,0.06837440574301427,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,11,2051,28,-0.03200017062648686,0.6178463342725351,0.9884046010272209,0.9716809047663922,0.9716809047663778,0.8604674860145769,0.04023373036663673,0.06685168307660772,0.07336493155460179,0.07550311135551223,0.03647879362184863,0.03297442039885869,0.9066719215302534,0.0,1.0,0.03647879362184863,0.03647879362184863,0.07899439375243145,6.427200007570899,6.614517148627204,6.427226090299099,4.0581625469406706e-06,0.0,0.7110692156820508,0.6554489673545321,0.792761558325976,0.542232822849713,"[0.03327220113367342, 0.031817814125248194, 0.032559240830006796, 0.03493568169266752]","[0.030622085660246226, 0.02962312457866619, 0.030170605066290705, 0.03183413479838462]",0.03437806491159001,0.0,0.0,False,0.0,0.0,0,0.9716809047663922,0.06685168307660772,0.07336493155460179,0.07550311135551223,0.7110692156820508,6.614517148627204,4.0581625469406706e-06,0.0,0.28074852592085087,0.23265911012656773,0.3788136458754677,0.3885899811560748,5.907704985085915,0.15884087857256357,0.16345589270488686,0.15882696971283872,1.3908859724853784e-05,8.756473679727082e-05,0.16347020693053094,0.9716809047663922,0.07336493155460179,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,12,2055,32,-0.03200017062648686,0.5937628159602545,0.9498768005235421,0.9291653046358094,0.9291653046357955,0.8228179949303008,0.03647879362184864,0.061951904612986705,0.06793261838941742,0.07311144534829991,0.03327220113367342,0.030622085660246226,0.9120970797056551,0.0,1.0,0.03327220113367342,0.03327220113367342,0.08024809606981154,6.268209123553665,6.746064550925649,6.268232060808874,3.6592862208113308e-06,-1.1102230246251565e-16,0.7202864822958938,0.6642308821803476,0.797512747326085,0.5663162473508276,"[0.031817814125248194, 0.032559240830006796, 0.03493568169266752, 0.03234886589972258]","[0.02962312457866619, 0.030170605066290705, 0.03183413479838462, 0.029500906958565096]",0.03280275850324173,0.0,0.0,False,4.410379303903432e-52,0.0,0,0.9291653046358094,0.061951904612986705,0.06793261838941742,0.07311144534829991,0.7202864822958938,6.746064550925649,3.6592862208113308e-06,4.410379303903432e-52,0.2599000958882171,0.2558425736606741,0.41186405888419003,0.40332373005069616,6.049974089562146,0.14887318000915933,0.16020903831013195,0.14886067988680202,1.2500122357317345e-05,8.396490460234867e-05,0.1602224913763355,0.9291653046358094,0.06793261838941742,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
tax1-equal-rebate,tax1-equal-rebate,13,2059,36,-0.03200017062648686,0.5667335380177375,0.9066364975568131,0.8821894096996712,0.8821894096996581,0.7812187106172046,0.033272201133673435,0.057722498853348805,0.06333507787458832,0.07179306073981306,0.031817814125248194,0.02962312457866619,0.9562882238364051,0.0,1.0,0.031817814125248194,0.031817814125248194,0.07739275692906086,6.086921482732771,6.899789790953143,6.086920006126014,2.4258685119392323e-07,2.220446049250313e-16,0.7276776089450852,0.6736710700249782,0.800502734079754,0.5877475766071282,"[0.032559240830006796, 0.03493568169266752, 0.03234886589972258, 0.030159560892661103]","[0.030170605066290705, 0.03183413479838462, 0.029500906958565096, 0.027486904215880383]",0.03116372745619483,0.0,0.0,False,4.259716667682308e-50,0.0,0,0.8821894096996712,0.057722498853348805,0.06333507787458832,0.07179306073981306,0.7276776089450852,6.899789790953143,2.4258685119392323e-07,4.259716667682308e-50,0.2402399294126706,0.2845855620106289,0.4494053547703542,0.4191175859846367,6.21316745549517,0.13798650190181266,0.15641457473208095,0.1379872813512804,-7.794494677471064e-07,-5.648705156838527e-06,0.15641369119226606,0.8821894096996712,0.06333507787458832,0.01,"Temporary-equilibrium household-unit diagnostic; closed M=0, rho=1, inherited birth queue and births/2.1; not production or a resident-population forecast"
