age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012296526130979287,0.0,0.0,0.0,3.3872739114369195e-19,1.7763568394002505e-15
18.0,1,0.0007551325209052325,0.0,0.0,0.0,0.0,0.0
18.0,2,0.0006746064401147054,0.0,0.0,0.0,1.5757613960324845e-20,1.1102230246251565e-16
18.0,3,0.0003561877042586051,0.0,0.0,0.0,0.0,0.0
18.0,4,2.7625368450146336e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.00022704388443127668,0.0,0.0,0.0,0.0,0.0
22.0,0,0.026346292047112044,0.0,0.0,0.0,1.1739368023767905e-18,1.7763568394002505e-15
22.0,1,0.008425225935950052,0.0,0.0,0.0,2.0943183372198535e-21,1.1102230246251565e-16
22.0,2,0.005332121084372191,0.0,0.0,0.0,4.1262042600924895e-20,1.1102230246251565e-16
22.0,3,0.0023359447017345424,0.0,0.0,0.0,5.338269963632278e-20,2.220446049250313e-16
22.0,4,0.0007115501534842924,0.0,0.0,0.0,6.693990843159206e-21,4.440892098500626e-16
22.0,5,0.001590094205215891,0.0,0.0,0.0,2.7608113326071793e-22,6.661338147750939e-16
26.0,0,0.03433649168942378,0.0,0.0,0.0,1.43509254931321e-18,1.7763568394002505e-15
26.0,1,0.010864430450732912,0.0,0.0,0.0,7.17996638303814e-21,1.1102230246251565e-16
26.0,2,0.009280781195197891,0.0,0.0,0.0,7.587217420096755e-21,2.220446049250313e-16
26.0,3,0.005945580430317612,0.0,0.0,0.0,3.590427426906476e-20,2.220446049250313e-16
26.0,4,0.001168110626572231,0.0,0.0,0.0,1.7406761768728514e-21,4.440892098500626e-16
26.0,5,0.0035073210030274423,0.0,0.0,0.0,2.3051353245499807e-20,4.440892098500626e-16
30.0,0,0.03956769000813758,0.0,0.0,0.0,2.1279100740834285e-18,1.7763568394002505e-15
30.0,1,0.008554368676847727,0.0,0.0,0.0,6.951005691865954e-21,1.1102230246251565e-16
30.0,2,0.012581097420953433,0.0,0.0,0.0,1.2726648880743129e-20,1.1102230246251565e-16
30.0,3,0.0095848620468149,0.0,0.0,0.0,7.946206186927759e-20,4.440892098500626e-16
30.0,4,0.0020933998066514138,0.0,0.0,0.0,3.854277923362557e-21,4.440892098500626e-16
30.0,5,0.005430262231108148,0.0,0.0,0.0,2.965802204261688e-21,7.105427357601002e-15
34.0,0,0.041075950061176744,0.0,0.0,0.0,2.212949274662235e-18,7.105427357601002e-15
34.0,1,0.008055398358986011,0.0,0.0,0.0,1.5022593670116992e-21,1.1102230246251565e-16
34.0,2,0.011276462603089465,0.0,0.0,0.0,2.0994691781078066e-20,1.1102230246251565e-16
34.0,3,0.011636112476289543,0.0,0.0,0.0,8.777995596209218e-20,2.220446049250313e-16
34.0,4,0.0031879371833118987,0.0,0.0,0.0,7.517379557222918e-21,4.440892098500626e-16
34.0,5,0.00633249116740954,0.0,0.0,0.0,4.47068723039589e-19,7.105427357601002e-15
38.0,0,0.04148799519084107,0.0,0.0,0.0,2.2298734203994124e-18,7.105427357601002e-15
38.0,1,0.006628763028343557,0.0,0.0,0.0,3.14192493970418e-22,1.1102230246251565e-16
38.0,2,0.010264616782191767,0.0,0.0,0.0,3.6602456909257936e-20,2.220446049250313e-16
38.0,3,0.012714276794920496,0.0,0.0,0.0,1.1148297202525698e-19,2.220446049250313e-16
38.0,4,0.004483668637212519,0.0,0.0,0.0,4.6888455412886e-21,4.440892098500626e-16
38.0,5,0.007232554147054711,0.0,0.0,0.0,8.427665208798035e-19,7.105427357601002e-15
42.0,0,0.040737371176426715,0.0,0.0,0.0,1.8395180201560534e-18,7.105427357601002e-15
42.0,1,0.005792711419347994,0.0,0.0,0.0,2.198193791568623e-22,1.1102230246251565e-16
42.0,2,0.008976787048929078,0.0,0.0,0.0,4.9720943478334257e-20,2.220446049250313e-16
42.0,3,0.012709656593623284,0.0,0.0,0.0,9.979053478127854e-20,2.220446049250313e-16
42.0,4,0.0055379111001595625,0.0,0.0,0.0,4.950035415665454e-21,4.440892098500626e-16
42.0,5,0.007725392735297005,0.0,0.0,0.0,1.3706937148304902e-18,7.105427357601002e-15
46.0,0,0.03754871760932391,4.7852990787346535e-12,1.2744241037798828e-10,4.7852990787346535e-12,5.011834292781693e-14,0.010473117275997673
46.0,1,0.005015280708001755,0.0,0.0,0.0,1.1145477151936112e-20,1.1102230246251565e-16
46.0,2,0.007640295463724978,0.0,0.0,0.0,3.539866002146211e-20,1.1102230246251565e-16
46.0,3,0.011462638926149698,0.0,0.0,0.0,2.5739461578490443e-19,2.220446049250313e-16
46.0,4,0.005836560257412106,0.0,0.0,0.0,1.4485712836265717e-20,2.220446049250313e-16
46.0,5,0.007659491455453371,0.0,0.0,0.0,1.8887819774231073e-18,7.105427357601002e-15
50.0,0,0.0402822269632006,1.1468180812403417e-12,2.8469579953660586e-11,1.1468180812403417e-12,2.1892177636749172e-14,1.7763568394002505e-15
50.0,1,0.004976279845169954,0.0,0.0,0.0,1.209023712423106e-20,1.1102230246251565e-16
50.0,2,0.007963706979452288,0.0,0.0,0.0,4.2316786235717085e-20,1.1102230246251565e-16
50.0,3,0.011971165671520543,0.0,0.0,0.0,2.531745195675893e-19,2.220446049250313e-16
50.0,4,0.006617769716972071,0.0,0.0,0.0,1.2842146267918865e-20,2.220446049250313e-16
50.0,5,0.008849048007540286,0.0,0.0,0.0,3.3048364196732163e-18,7.105427357601002e-15
54.0,0,0.03924128657464412,0.0,0.0,0.0,8.213858657752128e-19,1.7763568394002505e-15
54.0,1,0.0044087483072057345,0.0,0.0,0.0,1.2363169635097705e-20,5.551115123125783e-17
54.0,2,0.007713458901482365,0.0,0.0,0.0,4.613478415718226e-20,1.1102230246251565e-16
54.0,3,0.01113510025895002,0.0,0.0,0.0,1.7610734235741121e-19,2.220446049250313e-16
54.0,4,0.006942914055326317,0.0,0.0,0.0,7.807588047558388e-21,2.220446049250313e-16
54.0,5,0.00914489479931486,0.0,0.0,0.0,4.816163652123565e-18,7.105427357601002e-15
58.0,0,0.04316645771255747,0.0,0.0,0.0,2.6840828599423566e-18,7.105427357601002e-15
58.0,1,0.004420735523000935,0.0,0.0,0.0,1.0081492556430335e-20,1.1102230246251565e-16
58.0,2,0.008463669351044992,0.0,0.0,0.0,5.502561173052943e-20,1.1102230246251565e-16
58.0,3,0.011894720979939205,0.0,0.0,0.0,2.357905106759372e-19,2.220446049250313e-16
58.0,4,0.00768583549735284,0.0,0.0,0.0,1.2579397852555849e-20,2.220446049250313e-16
58.0,5,0.010829606294034509,0.0,0.0,0.0,4.939514520723495e-18,7.105427357601002e-15
62.0,0,0.043902984069535606,0.0,0.0,0.0,3.3065538341176535e-18,7.105427357601002e-15
62.0,1,0.004135948208215464,0.0,0.0,0.0,2.2118807619379483e-20,1.1102230246251565e-16
62.0,2,0.00869174536534534,0.0,0.0,0.0,4.653826190977469e-20,1.6653345369377348e-16
62.0,3,0.011621253115083212,0.0,0.0,0.0,1.8655751408799097e-19,2.220446049250313e-16
62.0,4,0.00819223873672591,0.0,0.0,0.0,9.138702820255008e-21,2.220446049250313e-16
62.0,5,0.011525608461655013,0.0,0.0,0.0,6.05706643765461e-18,7.105427357601002e-15
66.0,0,0.039978357886709566,0.0,0.0,0.0,1.5588393422453552e-18,1.7763568394002505e-15
66.0,1,0.0036241180895580853,0.0,0.0,0.0,0.0,0.0
