coefficient,estimate,standard_error
Wleft,-.5295322871393988,.098509111
Wm2,-.4749018376915723,.075745948
Wm1,-.3316609038979823,.05158595
Wp1,.4059534854250914,.040706493
Wp2,.7378572005455096,.052833401
Wp3,.9019969912340837,.061364986
Wp4,1.069648682273496,.061225574
Wp5,1.108781150441727,.066959724
Wp6,1.191546753503945,.080829345
Wright,1.12340488658388,.10215357
