id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
1,panel003_exact_repeat_1,29.385883689710354,0.4393503716831564,6.320024900572341,0.5468237404785142,614.4113199710846,0,2.69914393748403e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/smoke/plan.json,8ed820afb20c6c5851a4b333e2fba81e45cac3069fc12b79d57c0c9957dc666e,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/smoke/task_001/summary.json,0c11ae90fa591ae7fb22d22624edc52a7f7fe66a5e1f21dad11bbe9585130162
2,panel003_exact_repeat_2,29.385883689710354,0.4393503716831564,6.320024900572341,0.5468237404785142,605.1581437587738,0,2.69914393748403e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/smoke/plan.json,8ed820afb20c6c5851a4b333e2fba81e45cac3069fc12b79d57c0c9957dc666e,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/smoke/task_002/summary.json,70afb8e05d629be5ca540aba4c463d4da4c86ad04aae6c94f35a45b75ab0e159
