measurement,own_rate_2534,interpretation
production_whole_nodes,0.36111033862742303,unchanged model age_to_index aggregation
cells_start_at_node,0.31380906167562816,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.36178799690342517,diagnostic uniform density within each four-year cell
