measurement,own_rate_2534,interpretation
production_whole_nodes,0.38931494870164834,unchanged model age_to_index aggregation
cells_start_at_node,0.3417637869370802,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.38974023531686985,diagnostic uniform density within each four-year cell
