age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.06173345618081656,0.21381356557754672,4.770360963910922,-0.9103602842961201,0.7493986307328098,0.06173345618081663
22.0,0.061733456180801276,0.3440043472711143,5.511713799016288,-0.982594016983449,0.5377241878876945,0.06173345618081656
26.0,0.0617334561807809,0.4760255712191171,6.320165845744109,-1.402402918249278,0.36383046381803286,0.061733456180801255
30.0,0.06173345618076735,0.5601080398720274,6.812058535899646,-1.1460150647473264,0.25337075266040354,0.06173345618078091
34.0,0.061733456180756006,0.63716249718658,7.240804416828115,-1.086586018953135,0.19274134659141348,0.061733456180764486
38.0,0.0617334561807502,0.689738094657298,7.491812941097279,-0.5363740016102776,0.16478325647346875,0.06173345618075498
42.0,0.06173345618073318,0.728536945093782,7.6347448900168775,-0.03024867242691436,0.14978316504481393,0.061733456180739464
46.0,0.06173345618073029,0.7910754026916678,7.74071391788026,0.3348836108196252,0.14978316504479897,0.06173345618073287
50.0,0.06173345618072586,0.8449227036279843,7.707046794958358,1.0496145213196177,0.14978316504478908,0.0617334561807303
54.0,0.061733456180721465,0.8849571362976998,7.626116845804465,1.8729561229503282,0.14978316504477904,0.06173345618072585
58.0,0.06173345618071972,0.9125291566766202,7.504600348436342,2.8280947089190014,0.14978316504476843,0.06173345618072146
62.0,0.06173345618071885,0.9408856502034111,7.353254281811594,3.727197269187319,0.14978316504475664,0.061733456180719695
66.0,0.061733456180718044,0.9490999000165858,7.194291602263359,4.854862533219329,0.14978316504474562,0.061733456180718856
70.0,0.057975512682514475,0.9499431637426856,7.0272602687141745,3.089388885361558,0.1497831650447456,0.057975512682514475
74.0,0.053250371247666996,0.9348711899980026,6.866316821677263,1.4440788929154864,0.1497831650447456,0.05325037124766699
78.0,0.04712403280204047,0.887868684068002,6.662687640153659,0.0051407027237518116,0.1497831650447456,0.047124032802040465
82.0,0.0391151529179578,0.7406253107532135,6.203041245616885,-0.8996009300964668,0.1497831650447456,0.03911515291795781
