repetition,moment,target,model,gap,weight,loss_contribution,target_fingerprint,interpretation
1,tfr,1.918,1.4092450527414315,-0.5087549472585684,1425.7389910084596,369.0262990355132,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,childless_rate,0.188,0.3321920205155996,0.1441920205155996,17180.743822072007,357.2106653034668,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,mean_age_first_birth,26.0446272574833,28.60642984815403,2.5618025906707302,44.44444444444444,291.681445047434,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,share_first_births_age30plus,0.260327401666964,0.3821086445833611,0.12178124291639708,10000.0,148.30671126262516,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,housing_increment_0to1,0.7202462623815278,0.3574441796516843,-0.3628020827298435,137.5652749002964,18.10707762623115,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.23114428746451132,-0.13655527134548867,2958.514988007638,55.16844118473846,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,own_family_gap,0.16766167,0.11030333886409138,-0.05735833113590863,14229.590955975675,46.815043338509135,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,own_rate,0.575472,0.5889218113316655,0.013449811331665562,1207.8460856134493,0.2184962465115629,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.44375319309745,0.6637827111554824,11.973159013172177,5.275463511775382,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.209228424373629,-0.6638715756263709,6.287669427540395,2.771136056895865,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,annual_bequest_flow_to_aggregate_wealth,0.0088,0.012331501709019069,0.0035315017090190685,5165289.256198346,64.41892727688325,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
1,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.6503659078894106,0.20225515344389056,56.95977216091135,2.3300617782619697,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,tfr,1.918,1.4092450527414315,-0.5087549472585684,1425.7389910084596,369.0262990355132,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,childless_rate,0.188,0.3321920205155996,0.1441920205155996,17180.743822072007,357.2106653034668,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,mean_age_first_birth,26.0446272574833,28.60642984815403,2.5618025906707302,44.44444444444444,291.681445047434,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,share_first_births_age30plus,0.260327401666964,0.3821086445833611,0.12178124291639708,10000.0,148.30671126262516,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,housing_increment_0to1,0.7202462623815278,0.3574441796516843,-0.3628020827298435,137.5652749002964,18.10707762623115,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.23114428746451132,-0.13655527134548867,2958.514988007638,55.16844118473846,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,own_family_gap,0.16766167,0.11030333886409138,-0.05735833113590863,14229.590955975675,46.815043338509135,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,own_rate,0.575472,0.5889218113316655,0.013449811331665562,1207.8460856134493,0.2184962465115629,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.44375319309745,0.6637827111554824,11.973159013172177,5.275463511775382,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.209228424373629,-0.6638715756263709,6.287669427540395,2.771136056895865,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,annual_bequest_flow_to_aggregate_wealth,0.0088,0.012331501709019069,0.0035315017090190685,5165289.256198346,64.41892727688325,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
2,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.6503659078894106,0.20225515344389056,56.95977216091135,2.3300617782619697,3726c17e62c8233ce62d5f4c95f44fd2cc2ea6cfa3d2492795461b4569300497,fixed-parameter stationary diagnostic
