candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 14.562959141565095, 'alpha_cons': 0.733, 'beta': 0.983063675214588, 'chi': 1.0434717373613915, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.23268814270366286, 'kappa_fert': 2.23273003596061, 'kappa_fert_continuation': 1.7364706586958831, 'psi_child': 0.0, 'tenure_choice_kappa': 0.005, 'theta0': 0.5544418580619153, 'theta1': 0.10635689183849888, 'theta_n': 0.0, 'first_birth_fixed_cost': 4.544052672413152, 'hbar_first_child_jump': 0.5999999999999999}",-0.027105652331915475,20.695274279617262,1.9238178405329724,0.18910143268210475,26.34920352459885,0.24314448357129123,0.5157782239938484,0.0,1.1292476712477628,1.1292476712477624,4.440892098500626e-16,1.1368584457420174,none,0,2023,1.1292476712477628,1.1368584457420174,0.635596582571463,0.6005662911714988,0.09669165119008101,52,255.78026869054884,1.2632922391658478e-05,1.3322676295501878e-15
