age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012284835108960723,0.0,0.0,0.0,4.664833769224194e-19,1.7763568394002505e-15
18.0,1,0.000707526785393564,0.0,0.0,0.0,2.5637527151170863e-21,2.220446049250313e-16
18.0,2,0.0009176329681636485,0.0,0.0,0.0,3.2872815220664932e-21,4.440892098500626e-16
18.0,3,0.00012858371628594634,0.0,0.0,0.0,0.0,0.0
18.0,4,8.495021476877854e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0002135932555665797,0.0,0.0,0.0,3.3377577372770384e-20,8.881784197001252e-16
22.0,0,0.02620308347418459,0.0,0.0,0.0,9.881359849910347e-19,1.7763568394002505e-15
22.0,1,0.007268545579917368,0.0,0.0,5.8853231688057094e-08,6.663006633643162e-21,2.220446049250313e-16
22.0,2,0.007191627777962846,0.0,0.0,0.0,9.776213454587647e-20,1.7763568394002505e-15
22.0,3,0.0015873927023139851,0.0,0.0,0.0,5.383747201684698e-20,1.7763568394002505e-15
22.0,4,0.0007335191797026923,0.0,0.0,0.0,1.0270931828904426e-22,8.881784197001252e-16
22.0,5,0.001757059413787496,0.0,0.0,0.0,1.0593077752683367e-19,4.440892098500626e-16
26.0,0,0.03409437541592287,0.0,0.0,0.0,2.3853648266782406e-18,1.7763568394002505e-15
26.0,1,0.00993010831329767,0.0,0.0,0.0,3.761645566485228e-20,4.440892098500626e-16
26.0,2,0.012395591971179624,0.0,0.0,0.0,1.1889649420528384e-19,1.7763568394002505e-15
26.0,3,0.004094245176693352,0.0,0.0,0.0,1.130585536425637e-19,1.7763568394002505e-15
26.0,4,0.0006963254007880601,0.0,0.0,0.0,9.606888887465406e-21,8.881784197001252e-16
26.0,5,0.0038920691173901876,0.0,0.0,0.0,8.930803540226582e-20,8.881784197001252e-16
30.0,0,0.03927838647733713,0.0,0.0,0.0,2.795318638588275e-18,1.7763568394002505e-15
30.0,1,0.009060979583301272,0.0,0.0,0.0,2.1812608930131924e-20,2.220446049250313e-16
30.0,2,0.016037720868960496,0.0,0.0,0.0,2.1207770962719777e-19,1.7763568394002505e-15
30.0,3,0.0069520215435993574,0.0,0.0,0.0,1.4822309514593133e-19,1.7763568394002505e-15
30.0,4,0.0010960370744730367,0.0,0.0,0.0,4.3348752720241066e-20,8.881784197001252e-16
30.0,5,0.005386534642841685,0.0,0.0,0.0,1.976948861340479e-19,8.881784197001252e-16
34.0,0,0.040772639551502565,0.0,0.0,0.0,3.784724247829536e-18,1.7763568394002505e-15
34.0,1,0.008014927088666678,0.0,0.0,0.0,8.838665040028271e-20,8.881784197001252e-16
34.0,2,0.015367904390016458,0.0,0.0,0.0,2.474029174160275e-19,1.7763568394002505e-15
34.0,3,0.00961551876066534,0.0,0.0,0.0,3.7827132081262524e-19,1.7763568394002505e-15
34.0,4,0.001810904361661809,0.0,0.0,0.0,2.0380503329803296e-19,8.881784197001252e-16
34.0,5,0.005982457697751213,0.0,0.0,0.0,1.0566821878904135e-19,8.881784197001252e-16
38.0,0,0.04119763487958566,0.0,0.0,0.0,4.195322892518645e-18,1.7763568394002505e-15
38.0,1,0.0071145758222795445,0.0,0.0,0.0,1.1521006296785077e-19,8.881784197001252e-16
38.0,2,0.013759831583539989,0.0,0.0,0.0,2.6445253178678694e-19,1.7763568394002505e-15
38.0,3,0.011725357448156766,0.0,0.0,0.0,4.50747290397397e-19,1.7763568394002505e-15
38.0,4,0.002545427169362794,0.0,0.0,0.0,3.431805591362689e-19,8.881784197001252e-16
38.0,5,0.00646904767763961,0.0,0.0,0.0,1.0043299062091856e-19,4.440892098500626e-16
42.0,0,0.04047089949339848,0.0,0.0,0.0,5.1088779919422895e-18,1.7763568394002505e-15
42.0,1,0.006423240722943577,0.0,0.0,0.0,8.42133000674228e-20,8.881784197001252e-16
42.0,2,0.01209004266637355,0.0,0.0,0.0,2.4665454215915997e-19,1.7763568394002505e-15
42.0,3,0.012492342926886424,0.0,0.0,0.0,6.013669507253514e-19,1.7763568394002505e-15
42.0,4,0.0033108831856159295,0.0,0.0,0.0,4.2381129707795277e-19,8.881784197001252e-16
42.0,5,0.006692421078566231,0.0,0.0,0.0,7.233713638073274e-20,4.440892098500626e-16
46.0,0,0.037320359800897665,0.0,0.0,0.0,3.736134731698383e-18,1.7763568394002505e-15
46.0,1,0.005658003268150586,0.0,0.0,0.0,5.255549269560517e-20,8.881784197001252e-16
46.0,2,0.010600275213635995,0.0,0.0,0.0,2.3590322321226745e-19,1.7763568394002505e-15
46.0,3,0.011425171372703248,0.0,0.0,0.0,4.489859644192098e-19,1.7763568394002505e-15
46.0,4,0.003723618771334156,0.0,0.0,0.0,5.6650586982740385e-19,8.881784197001252e-16
46.0,5,0.006435555993343017,0.0,0.0,0.0,4.286815849582685e-20,4.440892098500626e-16
50.0,0,0.04005351712387442,0.0,0.0,1.3223283825268698e-11,4.344920877596493e-18,1.7763568394002505e-15
50.0,1,0.005827921962191543,0.0,0.0,0.0,1.3920656494212847e-20,8.881784197001252e-16
50.0,2,0.01087780746143233,0.0,0.0,0.0,2.6795900186348944e-19,1.7763568394002505e-15
50.0,3,0.012051549004245337,0.0,0.0,0.0,4.774485006898074e-19,1.7763568394002505e-15
50.0,4,0.0045976076945061254,0.0,0.0,0.0,6.818462099092835e-19,8.881784197001252e-16
50.0,5,0.007251793937606324,0.0,0.0,0.0,1.419084818605573e-20,4.440892098500626e-16
54.0,0,0.03903282909332777,0.0,0.0,0.0,3.89944854322896e-18,1.7763568394002505e-15
54.0,1,0.005351570066392876,0.0,0.0,0.0,1.2369840905895998e-20,8.881784197001252e-16
54.0,2,0.01034188216698058,0.0,0.0,0.0,3.119427873388339e-19,4.440892098500626e-16
54.0,3,0.011473683522904841,0.0,0.0,0.0,4.771543980781054e-19,1.7763568394002505e-15
54.0,4,0.004979690222089224,0.0,0.0,0.0,6.812424508259288e-19,8.881784197001252e-16
54.0,5,0.007406747825225628,0.0,0.0,0.0,2.9473466394348408e-21,4.440892098500626e-16
58.0,0,0.04295269221796362,0.0,0.0,0.0,1.0039537577043734e-17,1.7763568394002505e-15
58.0,1,0.005383473764999142,0.0,0.0,0.0,9.35061065993819e-21,1.1102230246251565e-16
58.0,2,0.011250359175846754,0.0,0.0,0.0,3.724315806036367e-19,4.440892098500626e-16
58.0,3,0.012311779815367995,0.0,0.0,0.0,4.754194575300509e-19,1.7763568394002505e-15
58.0,4,0.005985037358929512,0.0,0.0,0.0,5.752787878530291e-19,8.881784197001252e-16
58.0,5,0.008577683024822478,0.0,0.0,0.0,1.0550644983415058e-21,4.440892098500626e-16
62.0,0,0.043704192947181954,0.0,0.0,0.0,1.0941870111334894e-17,1.7763568394002505e-15
62.0,1,0.004935721100114749,0.0,0.0,0.0,6.030732014907012e-21,1.1102230246251565e-16
62.0,2,0.011470139040234495,0.0,0.0,0.0,3.9556683371892335e-19,4.440892098500626e-16
62.0,3,0.012362742468929135,0.0,0.0,0.0,4.569957464446531e-19,1.7763568394002505e-15
62.0,4,0.006462137853268405,0.0,0.0,0.0,4.531775306477148e-19,8.881784197001252e-16
62.0,5,0.009134844546832523,0.0,0.0,0.0,2.792898006118225e-22,4.440892098500626e-16
66.0,0,0.039790096385323416,0.0,0.0,0.0,1.1322718931146492e-17,1.7763568394002505e-15
66.0,1,0.003643075878545436,0.0,0.0,0.0,0.0,0.0
66.0,2,0.010781212035438078,0.0,0.0,0.0,2.7725102896838964e-19,4.440892098500626e-16
66.0,3,0.010956193596631752,0.0,0.0,0.0,1.660919634568855e-19,1.7763568394002505e-15
66.0,4,0.006193706002407275,0.0,0.0,0.0,1.270219567476664e-18,8.881784197001252e-16
66.0,5,0.008644724440789375,0.0,0.0,0.0,2.606741458449234e-22,4.440892098500626e-16
70.0,0,0.03461429706787539,0.0,0.0,0.0,9.435698737538437e-18,1.7763568394002505e-15
70.0,1,0.0015531768358716938,0.0,0.0,0.0,0.0,0.0
70.0,2,0.010795216267509495,0.0,0.0,0.0,1.6051254888234362e-19,4.440892098500626e-16
70.0,3,0.00969665554393769,0.0,0.0,0.0,1.2897070178800826e-19,1.7763568394002505e-15
70.0,4,0.005365037892083243,0.0,0.0,0.0,1.5942001687773848e-18,8.881784197001252e-16
70.0,5,0.0076031958787972235,0.0,0.0,0.0,6.389794764047277e-22,4.440892098500626e-16
74.0,0,0.028412831735158323,0.0,0.0,0.0,5.9238950491497174e-18,1.7763568394002505e-15
74.0,1,0.000593962079692571,0.0,0.0,0.0,0.0,0.0
74.0,2,0.009548126255513628,0.0,0.0,0.0,4.101905532723313e-20,1.1102230246251565e-16
74.0,3,0.007940314117440058,0.0,0.0,0.0,1.4996655027785258e-19,1.7763568394002505e-15
74.0,4,0.004451126952460495,0.0,0.0,0.0,7.56289844836075e-19,8.881784197001252e-16
74.0,5,0.006229133805209524,0.0,0.0,0.0,3.953364799023677e-21,4.440892098500626e-16
78.0,0,0.019639643948433528,0.0,0.0,0.0,3.3988367962641215e-18,1.7763568394002505e-15
78.0,1,2.702253831106084e-05,0.0,0.0,0.0,0.0,0.0
78.0,2,0.006793734796503632,0.0,0.0,0.0,3.6243992818440574e-20,1.1102230246251565e-16
78.0,3,0.005486995674833971,0.0,0.0,0.0,1.0226626457679739e-19,8.881784197001252e-16
78.0,4,0.003231637243935438,0.0,0.0,0.0,1.6365973942591256e-19,8.881784197001252e-16
78.0,5,0.004348654123356004,0.0,0.0,0.0,9.745349331060155e-20,4.440892098500626e-16
82.0,0,0.012929295147601284,0.0,0.0,0.0,1.9513803937906005e-18,1.7763568394002505e-15
82.0,1,0.0,0.0,0.0,0.0,0.0,0.0
82.0,2,0.0039015435715048633,0.0,0.0,0.0,1.6511047367275454e-20,1.1102230246251565e-16
82.0,3,0.0038002949122352804,0.0,0.0,0.0,3.3255248968307625e-19,4.440892098500626e-16
82.0,4,0.0022656945849989316,0.0,0.0,0.0,3.908846478989018e-19,2.220446049250313e-16
82.0,5,0.003221881852599807,0.0,0.0,0.0,2.4613085166909373e-19,8.881784197001252e-16
