measurement,own_rate_2534,interpretation
production_whole_nodes,0.4915090949655215,unchanged model age_to_index aggregation
cells_start_at_node,0.4835447054255786,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.4918926503756075,diagnostic uniform density within each four-year cell
