measurement,own_rate_2534,interpretation
production_whole_nodes,0.33953040997070266,unchanged model age_to_index aggregation
cells_start_at_node,0.2942297902194667,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3398375434718358,diagnostic uniform density within each four-year cell
