stage,id,label,loss,summary,plan,plan_sha256,unit_vector,elapsed_seconds
smoke_anchor,1,anchor_1,485.28152884034955,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_anchor/task_001/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_anchor/plan.json,8f9425b51adb968b37e4715a7688a3dc3be9dc7f41cc7343b4314006bc0c3af5,"[0.7285757822766988, 0.7882569969815056, 0.9429595503388948, 0.5994694950525492, 0.7156712918158278, 0.25700886928599276, 0.2512373047894332, 0.3589440430883915, 0.7549121153087396, 0.42715988520754333, 0.6255670349492122]",2364.0143172740936
smoke_anchor,2,anchor_2,485.28152884034955,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_anchor/task_002/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_anchor/plan.json,8f9425b51adb968b37e4715a7688a3dc3be9dc7f41cc7343b4314006bc0c3af5,"[0.7285757822766988, 0.7882569969815056, 0.9429595503388948, 0.5994694950525492, 0.7156712918158278, 0.25700886928599276, 0.2512373047894332, 0.3589440430883915, 0.7549121153087396, 0.42715988520754333, 0.6255670349492122]",2368.109346628189
smoke_all_coordinate_probes,2,all_plus,480.18651567336184,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/task_002/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/plan.json,a0e37d3de260179922dfee7377698281e005f2cff226f9005d8153ed4c75debc,"[0.729825782276698, 0.7895069969815056, 0.9442095503388948, 0.6007194950525491, 0.7169212918158279, 0.25825886928599273, 0.25248730478943315, 0.3601940430883915, 0.7561621153087396, 0.4284098852075433, 0.6268170349492123]",1885.9673907756805
smoke_all_coordinate_probes,1,all_minus,489.0048286316658,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/task_001/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907c/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/plan.json,a0e37d3de260179922dfee7377698281e005f2cff226f9005d8153ed4c75debc,"[0.7273257822766974, 0.7870069969815057, 0.9417095503388948, 0.5982194950525492, 0.7144212918158278, 0.2557588692859928, 0.2499873047894332, 0.35769404308839153, 0.7536621153087396, 0.42590988520754336, 0.6243170349492123]",1981.522548675537
