age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.013648735248465849,0.0,0.0,0.0,6.944016242278914e-19,8.881784197001252e-16
18.0,1,4.366102654235209e-08,0.0,0.0,0.0,1.4883323223165439e-24,3.552713678800501e-15
18.0,2,1.9681402094549253e-05,0.0,0.0,0.0,1.0946906983178427e-21,4.440892098500626e-16
18.0,3,0.00021325218241639024,0.0,0.0,0.0,5.5586188049065344e-21,8.881784197001252e-16
18.0,4,7.430054692453923e-05,0.0,0.0,0.0,2.082606015526453e-21,8.881784197001252e-16
18.0,5,0.00038110900821100314,0.0,0.0,0.0,7.619049988147942e-20,3.552713678800501e-15
22.0,0,0.03829291205948419,0.0,0.0,0.0,1.088900430819483e-18,1.7763568394002505e-15
22.0,1,1.7985433288410502e-07,0.0,0.0,0.0,1.8569331594915947e-24,3.552713678800501e-15
22.0,2,0.0001022270147726215,0.0,0.0,0.0,1.7362548700686627e-21,1.7763568394002505e-15
22.0,3,0.0018202354003467914,0.0,0.0,0.0,1.249805795006797e-19,8.881784197001252e-16
22.0,4,0.0006153927465584099,0.0,0.0,0.0,3.0893129324575463e-21,8.881784197001252e-16
22.0,5,0.003910281052359708,0.0,0.0,0.0,6.241538996870424e-19,3.552713678800501e-15
26.0,0,0.051430294472880646,0.0,0.0,0.0,1.6796143499421257e-18,1.7763568394002505e-15
26.0,1,3.101994720253227e-07,0.0,0.0,0.0,8.953532088134022e-24,3.552713678800501e-15
26.0,2,0.0001794670769490544,0.0,0.0,0.0,1.0248383408764127e-21,1.7763568394002505e-15
26.0,3,0.004912639334167384,0.0,0.0,0.0,3.2441101168272418e-19,1.7763568394002505e-15
26.0,4,0.0016265309859164086,0.0,0.0,0.0,1.1053102873739017e-19,1.7763568394002505e-15
26.0,5,0.006953473325871622,0.0,0.0,0.0,1.5533817857698483e-18,3.552713678800501e-15
30.0,0,0.05420101116149764,0.0,0.0,0.0,2.4500644630776713e-18,1.7763568394002505e-15
30.0,1,4.378653235519629e-07,0.0,0.0,0.0,1.1825320917390194e-23,3.552713678800501e-15
30.0,2,0.000324218477166678,0.0,0.0,0.0,3.3102893480719125e-21,1.7763568394002505e-15
30.0,3,0.009012388069883408,0.0,0.0,0.0,6.547621422329882e-19,1.7763568394002505e-15
30.0,4,0.004214043757671201,0.0,0.0,0.0,2.789157219299725e-19,1.7763568394002505e-15
30.0,5,0.010059580858964608,0.0,0.0,0.0,2.586147467839044e-18,3.552713678800501e-15
34.0,0,0.04938636188134544,0.0,0.0,0.0,2.1006053145499e-18,1.7763568394002505e-15
34.0,1,4.7095671947536536e-07,0.0,0.0,0.0,2.413104420570013e-23,3.552713678800501e-15
34.0,2,0.0005187892223646699,0.0,0.0,0.0,6.602695070010028e-21,7.105427357601002e-15
34.0,3,0.012302686265992244,0.0,0.0,0.0,8.66762735515261e-19,1.7763568394002505e-15
34.0,4,0.007113256777020686,0.0,0.0,0.0,8.610904052822519e-19,1.7763568394002505e-15
34.0,5,0.012242786746814576,0.0,0.0,0.0,3.199123442871629e-18,3.552713678800501e-15
38.0,0,0.04225073653693437,0.0,0.0,0.0,1.6777699553342765e-18,1.7763568394002505e-15
38.0,1,4.90618169929093e-07,0.0,0.0,0.0,1.8332501520320757e-23,3.552713678800501e-15
38.0,2,0.0009179606487663781,0.0,0.0,0.0,1.767642827570909e-20,7.105427357601002e-15
38.0,3,0.014870685570504093,0.0,0.0,0.0,1.2758282398992623e-18,1.7763568394002505e-15
38.0,4,0.010759496468030936,0.0,0.0,0.0,1.1293463533552716e-18,1.7763568394002505e-15
38.0,5,0.014012504738153417,0.0,0.0,0.0,3.708230953378217e-18,3.552713678800501e-15
42.0,0,0.034953624849898154,0.0,0.0,0.0,1.7262121767803631e-18,1.7763568394002505e-15
42.0,1,5.372970753350767e-07,0.0,0.0,0.0,1.426289888622999e-23,3.552713678800501e-15
42.0,2,0.0015194062269415446,0.0,0.0,0.0,3.4587062822015025e-20,7.105427357601002e-15
42.0,3,0.016144162039080385,0.0,0.0,0.0,1.3681659209523384e-18,1.7763568394002505e-15
42.0,4,0.013548261987402478,0.0,0.0,0.0,1.505329350049544e-18,1.7763568394002505e-15
42.0,5,0.015313837673380062,0.0,0.0,0.0,3.996360886253674e-18,3.552713678800501e-15
46.0,0,0.027507373364239064,1.7485785681999996e-09,6.356763130547526e-08,1.7485785681999996e-09,1.4330970306923088e-11,0.02758678842527104
46.0,1,4.475321020691632e-07,0.0,0.0,0.0,1.0816445338693647e-23,3.552713678800501e-15
46.0,2,0.0020467109062785576,0.0,0.0,0.0,3.549219611112835e-20,8.881784197001252e-16
