coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0065139082541891
Wleft,Wm2,.0026040222339771
Wleft,Wm1,.0014509687121531
Wleft,Wp1,.0003674815419061
Wleft,Wp2,.0003439833487282
Wleft,Wp3,.0001931980763993
Wleft,Wp4,-.0000131710592353
Wleft,Wp5,-.0001529683492246
Wleft,Wp6,3.28203884677e-06
Wleft,Wright,-.0005260188278371
Wm2,Wleft,.0026040222339771
Wm2,Wm2,.0037078398139836
Wm2,Wm1,.0015551834935299
Wm2,Wp1,.0004337488027098
Wm2,Wp2,.0004356364080302
Wm2,Wp3,.0003886270073219
Wm2,Wp4,.0003511445846684
Wm2,Wp5,.0002300788460465
Wm2,Wp6,.0002134740983512
Wm2,Wright,.0000103534909142
Wm1,Wleft,.0014509687121531
Wm1,Wm2,.0015551834935299
Wm1,Wm1,.0019892160044873
Wm1,Wp1,.0003158819132789
Wm1,Wp2,.0003587962763575
Wm1,Wp3,.0003533598251981
Wm1,Wp4,.0003119391441411
Wm1,Wp5,.0003005150209707
Wm1,Wp6,.0003028435312045
Wm1,Wright,.0002126076432015
Wp1,Wleft,.0003674815419061
Wp1,Wm2,.0004337488027098
Wp1,Wm1,.0003158819132789
Wp1,Wp1,.0012789057894342
Wp1,Wp2,.0010333198586742
Wp1,Wp3,.0010185306380441
Wp1,Wp4,.0010493870014083
Wp1,Wp5,.0010808833318575
Wp1,Wp6,.0010321828814231
Wp1,Wright,.0010462275592939
Wp2,Wleft,.0003439833487282
Wp2,Wm2,.0004356364080302
Wp2,Wm1,.0003587962763575
Wp2,Wp1,.0010333198586742
Wp2,Wp2,.0017953856785553
Wp2,Wp3,.0016505100517068
Wp2,Wp4,.001667181494046
Wp2,Wp5,.0017464457534302
Wp2,Wp6,.0017133047695364
Wp2,Wright,.0017903345421969
Wp3,Wleft,.0001931980763993
Wp3,Wm2,.0003886270073219
Wp3,Wm1,.0003533598251981
Wp3,Wp1,.0010185306380441
Wp3,Wp2,.0016505100517068
Wp3,Wp3,.0025271109168785
Wp3,Wp4,.0023153023606623
Wp3,Wp5,.0024410483922811
Wp3,Wp6,.0023506201243387
Wp3,Wright,.0024750789061882
Wp4,Wleft,-.0000131710592353
Wp4,Wm2,.0003511445846684
Wp4,Wm1,.0003119391441411
Wp4,Wp1,.0010493870014083
Wp4,Wp2,.001667181494046
Wp4,Wp3,.0023153023606623
Wp4,Wp4,.003245164741061
Wp4,Wp5,.0031164858635676
Wp4,Wp6,.0030205491703192
Wp4,Wright,.003179951483321
Wp5,Wleft,-.0001529683492246
Wp5,Wm2,.0002300788460465
Wp5,Wm1,.0003005150209707
Wp5,Wp1,.0010808833318575
Wp5,Wp2,.0017464457534302
Wp5,Wp3,.0024410483922811
Wp5,Wp4,.0031164858635676
Wp5,Wp5,.0042483897819139
Wp5,Wp6,.0038086428867039
Wp5,Wright,.0039992541512562
Wp6,Wleft,3.28203884677e-06
Wp6,Wm2,.0002134740983512
Wp6,Wm1,.0003028435312045
Wp6,Wp1,.0010321828814231
Wp6,Wp2,.0017133047695364
Wp6,Wp3,.0023506201243387
Wp6,Wp4,.0030205491703192
Wp6,Wp5,.0038086428867039
Wp6,Wp6,.0064400355280164
Wp6,Wright,.0047964843776159
Wright,Wleft,-.0005260188278371
Wright,Wm2,.0000103534909142
Wright,Wm1,.0002126076432015
Wright,Wp1,.0010462275592939
Wright,Wp2,.0017903345421969
Wright,Wp3,.0024750789061882
Wright,Wp4,.003179951483321
Wright,Wp5,.0039992541512562
Wright,Wp6,.0047964843776159
Wright,Wright,.0073591439164239
