coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0002918413906957
Wleft,Wm2,.0001352117615016
Wleft,Wm1,.00007026818292
Wleft,Wp1,.0000264353409368
Wleft,Wp2,.0000308363709305
Wleft,Wp3,.0000286191945853
Wleft,Wp4,.000020670817274
Wleft,Wp5,.0000150341174549
Wleft,Wp6,8.66458396176e-06
Wleft,Wright,-.0000206192167367
Wm2,Wleft,.0001352117615016
Wm2,Wm2,.000197537664426
Wm2,Wm1,.000087821711623
Wm2,Wp1,.0000197640080343
Wm2,Wp2,.0000316736750247
Wm2,Wp3,.000033414379412
Wm2,Wp4,.000027880326435
Wm2,Wp5,.0000248609059553
Wm2,Wp6,.0000213242251596
Wm2,Wright,9.23222253981e-06
Wm1,Wleft,.00007026818292
Wm1,Wm2,.000087821711623
Wm1,Wm1,.0001133952217938
Wm1,Wp1,.0000107529650057
Wm1,Wp2,.0000223597280152
Wm1,Wp3,.00002671079579
Wm1,Wp4,.0000255263029744
Wm1,Wp5,.000024581115315
Wm1,Wp6,.0000244570458687
Wm1,Wright,.0000186702155255
Wp1,Wleft,.0000264353409368
Wp1,Wm2,.0000197640080343
Wp1,Wm1,.0000107529650057
Wp1,Wp1,.0000817061806741
Wp1,Wp2,.0000698070175097
Wp1,Wp3,.0000622522513572
Wp1,Wp4,.0000615652877933
Wp1,Wp5,.00006339244793
Wp1,Wp6,.0000652303087646
Wp1,Wright,.0000629965922086
Wp2,Wleft,.0000308363709305
Wp2,Wm2,.0000316736750247
Wp2,Wm1,.0000223597280152
Wp2,Wp1,.0000698070175097
Wp2,Wp2,.0001299520023388
Wp2,Wp3,.0001185718591725
Wp2,Wp4,.000110256355551
Wp2,Wp5,.0001097874326175
Wp2,Wp6,.0001106655174998
Wp2,Wright,.0001155433317171
Wp3,Wleft,.0000286191945853
Wp3,Wm2,.000033414379412
Wp3,Wm1,.00002671079579
Wp3,Wp1,.0000622522513572
Wp3,Wp2,.0001185718591725
Wp3,Wp3,.000166799716292
Wp3,Wp4,.0001537571308332
Wp3,Wp5,.0001499127494384
Wp3,Wp6,.0001500490287446
Wp3,Wright,.0001603953326981
Wp4,Wleft,.000020670817274
Wp4,Wm2,.000027880326435
Wp4,Wm1,.0000255263029744
Wp4,Wp1,.0000615652877933
Wp4,Wp2,.000110256355551
Wp4,Wp3,.0001537571308332
Wp4,Wp4,.0001991419118332
Wp4,Wp5,.0001872957822054
Wp4,Wp6,.000184883716733
Wp4,Wright,.0002004195820073
Wp5,Wleft,.0000150341174549
Wp5,Wm2,.0000248609059553
Wp5,Wm1,.000024581115315
Wp5,Wp1,.00006339244793
Wp5,Wp2,.0001097874326175
Wp5,Wp3,.0001499127494384
Wp5,Wp4,.0001872957822054
Wp5,Wp5,.0002414086259667
Wp5,Wp6,.0002281245501136
Wp5,Wright,.0002393755840678
Wp6,Wleft,8.66458396176e-06
Wp6,Wm2,.0000213242251596
Wp6,Wm1,.0000244570458687
Wp6,Wp1,.0000652303087646
Wp6,Wp2,.0001106655174998
Wp6,Wp3,.0001500490287446
Wp6,Wp4,.000184883716733
Wp6,Wp5,.0002281245501136
Wp6,Wp6,.0002774290348362
Wp6,Wright,.0002754693341511
Wright,Wleft,-.0000206192167367
Wright,Wm2,9.23222253981e-06
Wright,Wm1,.0000186702155255
Wright,Wp1,.0000629965922086
Wright,Wp2,.0001155433317171
Wright,Wp3,.0001603953326981
Wright,Wp4,.0002004195820073
Wright,Wp5,.0002393755840678
Wright,Wp6,.0002754693341511
Wright,Wright,.0004146320194579
