f_c_y,control,K,rows
2011,0,-10,22
2011,0,-8,28
2011,0,-6,37
2011,0,-4,44
2011,0,-2,49
2011,0,0,46
2011,0,2,46
2011,0,4,44
2011,0,6,42
2011,0,8,36
2012,0,-21,1
2012,0,-20,2
2012,0,-19,2
2012,0,-18,3
2012,0,-17,2
2012,0,-16,4
2012,0,-15,5
2012,0,-13,13
2012,0,-11,22
2012,0,-9,33
2012,0,-7,44
2012,0,-5,51
2012,0,-3,67
2012,0,-1,61
2012,0,1,60
2012,0,3,58
2012,0,5,61
2012,0,7,57
2013,0,-20,1
2013,0,-19,2
2013,0,-18,6
2013,0,-17,6
2013,0,-16,5
2013,0,-14,13
2013,0,-12,27
2013,0,-10,38
2013,0,-8,55
2013,0,-6,59
2013,0,-4,68
2013,0,-2,80
2013,0,0,76
2013,0,2,68
2013,0,4,71
2013,0,6,63
2014,0,-33,1
2014,0,-32,1
2014,0,-31,1
2014,0,-30,1
2014,0,-29,1
2014,0,-24,1
2014,0,-23,2
2014,0,-22,1
2014,0,-21,2
2014,0,-20,2
2014,0,-19,4
2014,0,-18,3
2014,0,-17,4
2014,0,-15,14
2014,0,-13,25
2014,0,-11,32
2014,0,-9,39
2014,0,-7,38
2014,0,-5,50
2014,0,-3,64
2014,0,-1,59
2014,0,1,58
2014,0,3,53
2014,0,5,53
2015,0,-23,1
2015,0,-22,2
2015,0,-21,4
2015,0,-20,6
2015,0,-19,7
2015,0,-18,8
2015,0,-16,12
2015,0,-14,21
2015,0,-12,28
2015,0,-10,34
2015,0,-8,43
2015,0,-6,53
2015,0,-4,55
2015,0,-2,75
2015,0,0,69
2015,0,2,73
2015,0,4,68
2016,0,-21,1
2016,0,-20,2
2016,0,-19,6
2016,0,-17,11
2016,0,-15,21
2016,0,-13,22
2016,0,-11,33
2016,0,-9,39
2016,0,-7,64
2016,0,-5,65
2016,0,-3,80
2016,0,-1,73
2016,0,1,77
2016,0,3,75
2017,0,-29,1
2017,0,-28,1
2017,0,-27,1
2017,0,-26,2
2017,0,-25,3
2017,0,-24,4
2017,0,-23,4
2017,0,-22,3
2017,0,-21,4
2017,0,-20,9
2017,0,-18,9
2017,0,-16,20
2017,0,-14,24
2017,0,-12,35
2017,0,-10,40
2017,0,-8,46
2017,0,-6,60
2017,0,-4,68
2017,0,-2,79
2017,0,0,76
2017,0,2,70
2018,0,-24,1
2018,0,-23,1
2018,0,-22,1
2018,0,-21,3
2018,0,-19,6
2018,0,-17,13
2018,0,-15,20
2018,0,-13,26
2018,0,-11,32
2018,0,-9,45
2018,0,-7,52
2018,0,-5,56
2018,0,-3,69
2018,0,-1,63
2018,0,1,68
2019,0,-22,1
2019,0,-20,1
2019,0,-18,3
2019,0,-16,5
2019,0,-14,5
2019,0,-12,12
2019,0,-10,14
2019,0,-8,16
2019,0,-6,15
2019,0,-4,20
2019,0,-2,25
2019,0,0,24
,1,,55011
