age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012286986289393549,0.0,0.0,0.0,4.337890167876493e-19,1.7763568394002505e-15
18.0,1,0.0007964642017779799,0.0,0.0,0.0,9.031653330017847e-21,2.220446049250313e-16
18.0,2,0.0008954117296788364,0.0,0.0,0.0,5.277650400934996e-21,4.440892098500626e-16
18.0,3,0.0001181274201974192,0.0,0.0,0.0,0.0,0.0
18.0,4,6.282580975775397e-05,0.0,0.0,0.0,1.945681193390818e-21,8.881784197001252e-16
18.0,5,0.00017730659833368055,0.0,0.0,0.0,1.0676877676147613e-20,3.552713678800501e-15
22.0,0,0.026244799494889254,0.0,0.0,0.0,1.2940788003956799e-18,1.7763568394002505e-15
22.0,1,0.008826222652630314,0.0,0.0,0.0,4.34645018603063e-19,2.220446049250313e-16
22.0,2,0.0062863500617242555,0.0,0.0,0.0,2.0003085885488283e-19,1.7763568394002505e-15
22.0,3,0.001478805279999332,0.0,0.0,0.0,1.2384097490371101e-19,4.440892098500626e-16
22.0,4,0.0004575400797995667,0.0,0.0,0.0,6.166395925794463e-20,8.881784197001252e-16
22.0,5,0.0014475105588262142,0.0,0.0,0.0,4.8960154847862455e-20,3.552713678800501e-15
26.0,0,0.0341484834297061,0.0,0.0,0.0,2.5228686642388362e-18,1.7763568394002505e-15
26.0,1,0.012344579714891484,0.0,0.0,0.0,6.468484445279358e-20,2.220446049250313e-16
26.0,2,0.011246706580394823,0.0,0.0,0.0,3.6592523317923694e-19,1.7763568394002505e-15
26.0,3,0.0034095771989269734,0.0,0.0,0.0,7.152372911218368e-20,8.881784197001252e-16
26.0,4,0.000796980770966922,0.0,0.0,0.0,1.3658815331023664e-19,8.881784197001252e-16
26.0,5,0.0031563877003853713,0.0,0.0,0.0,2.9384742606043063e-19,3.552713678800501e-15
30.0,0,0.0393173778237555,0.0,0.0,0.0,1.7618334781990138e-18,1.7763568394002505e-15
30.0,1,0.010634351552524034,0.0,0.0,0.0,8.56854274461859e-20,2.220446049250313e-16
30.0,2,0.015219426401369595,0.0,0.0,0.0,4.354634141884493e-19,1.7763568394002505e-15
30.0,3,0.0065033455834915205,0.0,0.0,0.0,1.1950264538912678e-19,8.881784197001252e-16
30.0,4,0.0012300821278495026,0.0,0.0,0.0,1.4273925756931673e-19,3.552713678800501e-15
30.0,5,0.004907096701522899,0.0,0.0,0.0,9.278227099796642e-19,3.552713678800501e-15
34.0,0,0.040807163904680845,0.0,0.0,0.0,1.5015081856399215e-18,7.105427357601002e-15
34.0,1,0.009183854921592849,0.0,0.0,0.0,1.2207064881397328e-19,8.881784197001252e-16
34.0,2,0.01477950418888801,0.0,0.0,0.0,4.3351284884035045e-19,1.7763568394002505e-15
34.0,3,0.009170259004863198,0.0,0.0,0.0,2.1916098791359974e-19,8.881784197001252e-16
34.0,4,0.001906359588723674,0.0,0.0,0.0,2.951317967037582e-19,8.881784197001252e-16
34.0,5,0.005717210241515355,0.0,0.0,0.0,1.5563838576367316e-18,3.552713678800501e-15
38.0,0,0.04121240942862284,0.0,0.0,0.0,1.166497581752924e-18,7.105427357601002e-15
38.0,1,0.00753582563925548,0.0,0.0,0.0,1.7477040252025115e-19,8.881784197001252e-16
38.0,2,0.013517815573345788,0.0,0.0,0.0,4.048625921288961e-19,1.7763568394002505e-15
38.0,3,0.011577551448360335,0.0,0.0,0.0,1.6406198076197315e-19,8.881784197001252e-16
38.0,4,0.0025506136197578936,0.0,0.0,0.0,3.9381640317105924e-19,3.552713678800501e-15
38.0,5,0.006417658871221601,0.0,0.0,0.0,1.8566421150997115e-18,3.552713678800501e-15
42.0,0,0.04047731197822734,0.0,0.0,0.0,1.0161484918627167e-18,7.105427357601002e-15
42.0,1,0.006667923033570413,0.0,0.0,0.0,1.2901405834305696e-19,8.881784197001252e-16
42.0,2,0.011945774654596498,0.0,0.0,0.0,3.3382195206367923e-19,1.7763568394002505e-15
42.0,3,0.01232438547624406,0.0,0.0,0.0,2.5059522678437577e-19,8.881784197001252e-16
42.0,4,0.0033795575548261855,0.0,0.0,0.0,4.71801331926315e-19,3.552713678800501e-15
42.0,5,0.00668487737631975,0.0,0.0,0.0,2.0260637416565636e-18,3.552713678800501e-15
46.0,0,0.03732431255866701,0.0,0.0,0.0,4.3136944695542853e-19,1.7763568394002505e-15
46.0,1,0.005842415657450532,0.0,0.0,0.0,1.167207319593433e-19,8.881784197001252e-16
46.0,2,0.010332246979946344,0.0,0.0,0.0,3.017036367076358e-19,1.7763568394002505e-15
