key,prime30_55_parent_3plus_minus_1to2_mean_rooms,aggregate_mean_occupied_rooms_18_85
prime30_55_parent_3plus_minus_1to2_mean_rooms,0.00476140192265647,0.00381843003593807
aggregate_mean_occupied_rooms_18_85,0.00381843003593807,0.0128353408627597
