candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.8766935445922224,2.1000246812223047,29.06338890213128,0.37907331467725236,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.6870461887264585,1.8976586414753298,29.218607748828685,0.39142706285764306,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,1.492542018957208,1.6872256189783195,29.464241947344888,0.4071185524992566,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,1.2976420374267985,1.4713139568943827,29.758863251766044,0.42364360541825163,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,1.1061430374896477,1.2549817265654726,30.22064455282484,0.4584995158937963,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
