case_id,label,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
1,jump_bound_preserve_3_H0_1.0,task_001,tfr,1.918,1.9225185414418733,0.004518541441873358,1425.7389910084596,0.029109622025350765,0.1706154214171473
1,jump_bound_preserve_3_H0_1.0,task_001,childless_rate,0.188,0.1891821783824928,0.0011821783824927934,17180.743822072007,0.024010875132970854,0.15495442921378805
1,jump_bound_preserve_3_H0_1.0,task_001,mean_age_first_birth,26.0446272574833,26.310609519708805,0.26598226222550636,44.44444444444444,3.144291725271023,1.7732150815033756
1,jump_bound_preserve_3_H0_1.0,task_001,share_first_births_age30plus,0.260327401666964,0.24079542667255255,-0.01953197499441145,10000.0,3.8149804718231413,-1.953197499441145
1,jump_bound_preserve_3_H0_1.0,task_001,housing_increment_0to1,0.7202462623815278,0.47598836855421744,-0.24425789382731034,137.5652749002964,8.207408246625556,-2.864857456598069
1,jump_bound_preserve_3_H0_1.0,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3717577782868391,0.004058219476839098,2958.514988007638,0.048724213275393335,0.2207356185018479
1,jump_bound_preserve_3_H0_1.0,task_001,own_family_gap,0.16766167,0.1690321563241587,0.0013704863241586762,14229.590955975675,0.02672648396187712,0.1634823659049413
1,jump_bound_preserve_3_H0_1.0,task_001,own_rate,0.575472,0.5463750580466655,-0.029096941953334454,1207.8460856134493,1.0226011846414522,-1.0112374521552552
1,jump_bound_preserve_3_H0_1.0,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.332446592283554,0.5524761103415861,11.973159013172177,3.6545655595276587,1.911691805581553
1,jump_bound_preserve_3_H0_1.0,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.0319367442296254,0.15883674422962546,6.287669427540395,0.15863231191485352,0.3982867207362725
1,jump_bound_preserve_3_H0_1.0,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008482827727213121,-0.00031717227278687914,5165289.256198346,0.5196190631445994,-0.7208460745156343
1,jump_bound_preserve_3_H0_1.0,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3030086462250274,-0.14510210822049263,56.95977216091135,1.1992664612335522,-1.095110250720699
2,jump_bound_preserve_3_H0_0.97,task_001,tfr,1.918,1.9225383512933507,0.004538351293350784,1425.7389910084596,0.029365421984342558,0.17136342078851763
2,jump_bound_preserve_3_H0_0.97,task_001,childless_rate,0.188,0.1892866626855573,0.0012866626855572993,17180.743822072007,0.02844273628293152,0.16864974439035335
2,jump_bound_preserve_3_H0_0.97,task_001,mean_age_first_birth,26.0446272574833,26.311393750570467,0.26676649308716804,44.44444444444444,3.1628605259567144,1.7784432872477869
2,jump_bound_preserve_3_H0_0.97,task_001,share_first_births_age30plus,0.260327401666964,0.24083839411178576,-0.01948900755517824,10000.0,3.798214154857945,-1.948900755517824
2,jump_bound_preserve_3_H0_0.97,task_001,housing_increment_0to1,0.7202462623815278,0.480393529066391,-0.2398527333151368,137.5652749002964,7.91403860234704,-2.8131901113054982
2,jump_bound_preserve_3_H0_0.97,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3738375225288113,0.006137963718811312,2958.514988007638,0.11146086466504583,0.3338575514572732
2,jump_bound_preserve_3_H0_0.97,task_001,own_family_gap,0.16766167,0.16924585561202815,0.0015841856120281383,14229.590955975675,0.03571120832436644,0.18897409432079953
2,jump_bound_preserve_3_H0_0.97,task_001,own_rate,0.575472,0.5417384369168601,-0.033733563083139906,1207.8460856134493,1.3744724127865384,-1.1723789544283616
2,jump_bound_preserve_3_H0_0.97,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.281625246648079,0.5016547647061111,11.973159013172177,3.013135299706258,1.7358385004677879
2,jump_bound_preserve_3_H0_0.97,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.029481422733147,0.1563814227331468,6.287669427540395,0.1537658950776802,0.39212994667288575
2,jump_bound_preserve_3_H0_0.97,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008475852527705746,-0.0003241474722942544,5165289.256198346,0.5427251229067891,-0.7366988006687598
2,jump_bound_preserve_3_H0_0.97,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.203966629249263,-0.24414412519625728,56.95977216091135,3.3951643356551506,-1.8425971712925076
3,jump_bound_preserve_3_H0_0.85,task_001,tfr,1.918,1.9225455567151877,0.0045455567151877485,1425.7389910084596,0.02945874143331842,0.17163549001683312
3,jump_bound_preserve_3_H0_0.85,task_001,childless_rate,0.188,0.18979484141767064,0.0017948414176706395,17180.743822072007,0.055347005366451145,0.2352594426722361
3,jump_bound_preserve_3_H0_0.85,task_001,mean_age_first_birth,26.0446272574833,26.314952331755062,0.27032507427176355,44.44444444444444,3.247806479112643,1.802167161811757
