id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
10,jump_bound_preserve_3_successful_moves_0.5,21.79803291709123,0.4766454140347065,6.332529665279075,0.5465118102870357,477.5478575229645,0,1.6414290452973387e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_010/summary.json,e7e85b5183392e8db9e3d8c7429f9286fbd385ed1d5ec647d450e7e6e12912bf
1,jump_bound_preserve_3_H0_1.0,21.849936218577426,0.47598836855421744,6.332446592283554,0.5463750580466655,581.7119352817535,0,1.6434815187153403e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_001/summary.json,2f38f803dec4dc0ddddbd4eec4786e0168969cbc088ae0684612ef2b891f1e33
4,jump_bound_preserve_2_H0_1.0,21.968589959710947,0.47275821271739815,6.33113590365315,0.5464968015148773,685.0929148197174,0,1.6669933302377288e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_004/summary.json,4e7e9b524bc1252a845f048af9d7b59537aeb7c54945e29331995197be18e7ba
11,jump_bound_preserve_3_successful_moves_1.0,22.014284840229678,0.4771935400886793,6.332454842220185,0.5466249414817066,573.2967891693115,0,1.6532912642013333e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_011/summary.json,2a523c9c805b5f6682ac1448f596216fd5410cead6c0c655213f1a0f6908bff1
7,jump_bound_preserve_None_H0_1.0,22.017063433897263,0.4813086248330194,6.33510541207907,0.5461257123519235,573.7626881599426,0,6.6946512345153694e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_007/summary.json,f1a6467cf2f9b502b93bb0b8855d37f9c8591b1ab3869204eb2a2d1532054a6b
6,jump_bound_preserve_2_H0_0.85,22.45634392211335,0.4919749849677917,6.05537159924799,0.5169099365356379,529.260915517807,0,4.616108193706296e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_006/summary.json,116c770a0dbbcc740c68536bb0b14d8f403597e2f2ed6629a9c1188ed995dfd8
3,jump_bound_preserve_3_H0_0.85,22.572223369672166,0.4953196010277363,6.056825595185971,0.5167789190074329,644.4830298423767,0,4.630665741734578e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_003/summary.json,75443f1173da9cd8ee9bcb188ac7218556b573923a6775b791eaf1a68e2f80c5
9,jump_bound_preserve_None_H0_0.85,23.253617055730746,0.5018634364158014,6.059462462891125,0.5164712363423128,552.8341264724731,0,1.1930438980810928e-08,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_009/summary.json,37de99555552b2b467ee6f60bcfa95219cd5fa54c21957937e575f1c8997380c
2,jump_bound_preserve_3_H0_0.97,23.559356580550798,0.480393529066391,6.281625246648079,0.5417384369168601,642.4116191864014,0,6.695413830127112e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_002/summary.json,48d0b9dbc6921a98c7f7008b62ec76e7202014d754ef6aef3cea22b460396984
5,jump_bound_preserve_2_H0_0.97,23.633953857796335,0.47721175887276424,6.280277128713542,0.5419107322006208,560.5909974575043,0,6.72420737168532e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_005/summary.json,101e35344b3047b3de8addeff1577aa9a5a2ce7d58bb6fc71e26fc00fe917ee6
8,jump_bound_preserve_None_H0_0.97,23.77650088300071,0.48682751500103727,6.2843434536590115,0.5414842392202153,590.4121782779694,0,5.676834202945175e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_008/summary.json,b3bb48ce2571e03598d0ea6bda8e0e3a1adc89d1ab4f9c05200c9cd829fb1be9
12,jump_bound_preserve_3_successful_moves_2.0,25.880118662179402,0.4782786914231121,6.332506017201763,0.5468802146318713,529.7525687217712,0,1.6715955336497868e-09,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/plan.json,c397c90127f5049dbbed69c49b448a33e3e9f0e9a6c81be84d52c67dc4d37590,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/round2/task_012/summary.json,8d39de4fed05f8c6a500d1882a3cd9e6d5ffe5c011a931b22aa1d15512ac0222
