stage,case_id,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
polish_1_coordinates,9,psi_child_2007,0.3011676643469985,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,9,psi_child_2023,-0.026171392073860322,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,9,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,9,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,7,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,chi,1.039651791408284,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,7,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,7,psi_child_2007,0.3009288883727601,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,7,psi_child_2023,-0.026410168048098703,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,7,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,7,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,1,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,1,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,1,psi_child_2007,0.3009503356931856,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,1,psi_child_2023,-0.02638872072767323,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,2,beta_annual,0.9957667560525304,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,2,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,2,psi_child_2007,0.3008003822481436,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,2,psi_child_2023,-0.026538674172715215,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,11,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,theta0,0.5505000062726255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,11,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,11,psi_child_2007,0.3008660537181497,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,11,psi_child_2023,-0.026473002702709136,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,11,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,11,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,6,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,6,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,6,psi_child_2007,0.29778473799363003,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,6,psi_child_2023,-0.029554318427228776,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,6,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,6,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,12,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,12,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,12,psi_child_2007,0.30088488566123284,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,12,psi_child_2023,-0.026454170759625972,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,12,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,12,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,4,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,kappa_fert,2.260192846551467,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,4,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,4,psi_child_2007,0.3025793285640648,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,4,psi_child_2023,-0.024759727856794034,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,4,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,4,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,3,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,kappa_fert,2.2164127818784154,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,3,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,3,psi_child_2007,0.29918205539947795,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,3,psi_child_2023,-0.028157001021380856,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,3,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,3,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,5,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,kappa_fert_continuation,1.7153714127314925,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,5,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,5,psi_child_2007,0.30391522443471947,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,5,psi_child_2023,-0.023423831986139343,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,8,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,8,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,8,psi_child_2007,0.30082251281018957,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,8,psi_child_2023,-0.02651654361066924,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,8,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,8,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,13,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,13,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,13,psi_child_2007,0.30087650611074795,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,13,psi_child_2023,-0.026462550310110855,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,13,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,13,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,14,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,theta1,0.10702550455783855,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,14,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,14,psi_child_2007,0.30087402823521814,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,14,psi_child_2023,-0.02646502818564067,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,14,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,14,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,18,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,18,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,18,psi_child_2007,0.30178758992115756,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,18,psi_child_2023,-0.025551466499701248,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,18,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,18,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,16,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,16,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,16,psi_child_2007,0.3009447077054032,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,16,psi_child_2023,-0.026394348715455596,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,16,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,16,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,15,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
