age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05427114658345234,0.0,0.0,0.0,2.5460923896055414e-19,4.440892098500626e-16
18.0,1,0.0035149534475418308,0.0,0.0,0.0,6.816895311164944e-20,1.7763568394002505e-15
18.0,2,0.003952776648181889,0.0,0.0,0.0,1.559504937936842e-20,4.440892098500626e-16
18.0,3,0.0005240105274570461,0.0,0.0,0.0,0.0,0.0
18.0,4,0.00027696348448885943,0.0,0.0,0.0,0.0,0.0
18.0,5,0.000783609420376634,0.0,0.0,0.0,0.0,0.0
22.0,0,0.008405368376911962,0.0,0.0,0.0,2.5360887155391934e-19,1.7763568394002505e-15
22.0,1,0.0028898363911241034,0.0,0.0,0.0,3.234557645168596e-20,1.7763568394002505e-15
22.0,2,0.001994889090649993,0.0,0.0,0.0,6.646924492104067e-20,8.881784197001252e-16
22.0,3,0.0003266012581023239,0.0,0.0,0.0,1.0614633381669774e-20,8.881784197001252e-16
22.0,4,0.00024527773855907687,0.0,0.0,0.0,2.6678979150154616e-23,8.881784197001252e-16
22.0,5,0.00047514919379179,0.0,0.0,0.0,3.758902617248578e-21,8.881784197001252e-16
26.0,0,0.02344755198784266,0.0,0.0,0.0,7.279708240117083e-19,8.881784197001252e-16
26.0,1,0.008638300602094593,0.0,0.0,0.0,1.6898764205962695e-20,1.7763568394002505e-15
26.0,2,0.0077818542031224845,0.0,0.0,0.0,1.6633584488349756e-19,4.440892098500626e-16
26.0,3,0.002022126645840068,0.0,0.0,0.0,6.120303815243679e-20,8.881784197001252e-16
26.0,4,0.0006263246315607857,0.0,0.0,0.0,5.4751806734765166e-21,8.881784197001252e-16
26.0,5,0.002225070057408409,0.0,0.0,0.0,4.07049827770168e-20,1.7763568394002505e-15
30.0,0,0.03290107303818509,0.0,0.0,0.0,5.9559923479093105e-19,8.881784197001252e-16
30.0,1,0.009261683468248174,0.0,0.0,0.0,4.7785750727756243e-20,2.220446049250313e-16
30.0,2,0.012875543601376131,0.0,0.0,0.0,2.60450009436421e-19,4.440892098500626e-16
30.0,3,0.004811476051487327,0.0,0.0,0.0,1.9779996600980807e-19,1.7763568394002505e-15
30.0,4,0.001170582937985811,0.0,0.0,0.0,3.1317361817314834e-20,8.881784197001252e-16
30.0,5,0.004082356297989232,0.0,0.0,0.0,4.868524947858509e-20,1.7763568394002505e-15
34.0,0,0.03893988478798892,0.0,0.0,0.0,9.69004073211362e-19,7.105427357601002e-15
34.0,1,0.00936617588852386,0.0,0.0,0.0,8.606153252309668e-20,2.220446049250313e-16
34.0,2,0.014401681119638212,0.0,0.0,0.0,3.2519408076153616e-19,3.552713678800501e-15
34.0,3,0.008012878272748753,0.0,0.0,0.0,5.487058724312946e-19,1.7763568394002505e-15
34.0,4,0.001639216878585253,0.0,0.0,0.0,1.0394023683415235e-19,8.881784197001252e-16
34.0,5,0.005451843243027989,0.0,0.0,0.0,8.984218841258062e-20,1.7763568394002505e-15
38.0,0,0.04060089039023587,0.0,0.0,0.0,8.174527831419444e-19,7.105427357601002e-15
38.0,1,0.007735390553778558,0.0,0.0,0.0,1.12746572962806e-19,2.220446049250313e-16
38.0,2,0.014051117350747615,0.0,0.0,0.0,4.6891128427096575e-19,3.552713678800501e-15
38.0,3,0.01058130663008785,0.0,0.0,0.0,8.349575880863249e-19,1.7763568394002505e-15
38.0,4,0.002391628612593893,0.0,0.0,0.0,1.7670282038466443e-19,8.881784197001252e-16
38.0,5,0.006204018312819354,0.0,0.0,0.0,7.860240610960066e-20,1.7763568394002505e-15
42.0,0,0.04114563316069613,0.0,0.0,0.0,7.851168047094139e-19,7.105427357601002e-15
42.0,1,0.007024666582154036,0.0,0.0,0.0,1.2410581023784485e-19,2.220446049250313e-16
42.0,2,0.012760487687835822,0.0,0.0,0.0,4.821354379363072e-19,3.552713678800501e-15
42.0,3,0.012047919160566934,0.0,0.0,0.0,1.0095958001426948e-18,8.881784197001252e-16
42.0,4,0.0031214831739772323,0.0,0.0,0.0,2.0916546686161868e-19,8.881784197001252e-16
42.0,5,0.006711684815333786,0.0,0.0,0.0,4.4078333561122694e-20,1.7763568394002505e-15
