stage,id,label,loss,summary,plan,plan_sha256,unit_vector,elapsed_seconds
smoke_histories,1,anchor_1,455.2715682753451,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/task_001/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/plan.json,1d821dc664778db6268a3ede607f4ad4d023788a095f421091db81fbe726891f,"[0.765865858809557, 0.7882569969815056, 1.0, 0.6434741522995076, 0.6738282822070024, 0.27032987488736143, 0.22721005973834885, 0.36957742890620704, 0.7817191123714463, 0.44215988520754335, 0.5890936716051217]",2054.288754463196
smoke_histories,2,anchor_2,455.2715682753451,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/task_002/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/plan.json,1d821dc664778db6268a3ede607f4ad4d023788a095f421091db81fbe726891f,"[0.765865858809557, 0.7882569969815056, 1.0, 0.6434741522995076, 0.6738282822070024, 0.27032987488736143, 0.22721005973834885, 0.36957742890620704, 0.7817191123714463, 0.44215988520754335, 0.5890936716051217]",2056.52383518219
smoke_histories,3,all_minus,457.5613904774129,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/task_003/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/plan.json,1d821dc664778db6268a3ede607f4ad4d023788a095f421091db81fbe726891f,"[0.7646158588095578, 0.7870069969815057, 0.99875, 0.6422241522995076, 0.6725782822070026, 0.26907987488736146, 0.22596005973834887, 0.36832742890620707, 0.7804691123714463, 0.4409098852075434, 0.5878436716051217]",2100.7502901554108
smoke_histories,4,all_plus,451.3564277560195,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/task_004/summary.json,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907j/output/model/joint_nested_overnight/smoke/smoke_histories/plan.json,1d821dc664778db6268a3ede607f4ad4d023788a095f421091db81fbe726891f,"[0.7671158588095581, 0.7895069969815056, 0.9975, 0.6447241522995075, 0.6750782822070025, 0.2715798748873614, 0.22846005973834885, 0.370827428906207, 0.7829691123714463, 0.4434098852075433, 0.5903436716051217]",2471.126176595688
