age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.014337122049139244,0.14253958661901434,3.418083239424424,-0.23824572943932787,0.8634932417516734,0.014337122049139246
22.0,0.04474122812786905,0.4121775912964174,4.01978141898516,-0.2334604428085443,0.7222339576265089,0.044741228127869036
26.0,0.06510271539527182,0.4734855663377451,4.644407301153596,-0.15782371766701997,0.5840470485087715,0.06510271539527182
30.0,0.077811680190513,0.4920863749491376,5.034899115143104,0.49099772680212916,0.4579133517332678,0.07781168019051314
34.0,0.08156435185026406,0.4969417081579157,5.276773920215031,1.0790075464307716,0.3490509901650484,0.08156435185026406
38.0,0.08281187458056473,0.4992760593954988,5.485890819118721,2.0448405661223172,0.2704184306737619,0.08281187458056496
42.0,0.08147983007378373,0.5002015181605962,5.644039784169137,2.9176743914272603,0.21413032146796718,0.08147983007378458
46.0,0.07516298442006582,0.5005704270863335,5.732898351949509,3.7271744722932443,0.19129681872402463,0.07516298442006612
50.0,0.08066019718385521,0.5007069318740975,5.806964965460955,4.452722727847724,0.17945580018285878,0.08066019718385632
54.0,0.07858640289692265,0.5007581826376312,5.8837323849288135,5.135756121791154,0.17440080807674943,0.0785864028969234
58.0,0.08646102535792746,0.5008137499854514,5.960000807850055,5.775755820964584,0.17277051876990385,0.08646102535793133
62.0,0.08806977795656074,0.5017612974030481,6.026919965470098,6.21460314569446,0.17277051876992422,0.08806977795656364
66.0,0.08000900833913552,0.5004887129788121,6.121558815579024,6.631301976585393,0.17277051876992433,0.08000900833913702
70.0,0.0696275794860749,0.5008869558948312,6.22634798084774,5.473573764581186,0.1727705187699236,0.06962757948607577
74.0,0.057175494945475774,0.5012777354303635,6.251094537664134,4.26172807123525,0.17277051876992167,0.057175494945479466
78.0,0.03952768832537837,0.5012910597260082,6.284391991055958,2.9547351724340554,0.17277051876992386,0.03952768832538087
82.0,0.026118710068943875,0.5030043852087981,6.40371804273678,1.5191671188416298,0.17277051876992688,0.026118710068945374
