age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012293514598948584,0.0,0.0,0.0,8.403661015936622e-20,1.7763568394002505e-15
18.0,1,0.0006722788027454121,0.0,0.0,0.0,0.0,0.0
18.0,2,0.000670909831497884,0.0,0.0,0.0,1.3429007259163755e-20,1.1102230246251565e-16
18.0,3,0.0003924587440150708,0.0,0.0,0.0,0.0,0.0
18.0,4,4.662065778659007e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0002613394141457068,0.0,0.0,0.0,5.253705137286596e-20,3.552713678800501e-15
22.0,0,0.026299896486480456,0.0,0.0,0.0,9.394404759463447e-19,1.7763568394002505e-15
22.0,1,0.006994975115553269,0.0,0.0,0.0,3.705050228541062e-21,1.1102230246251565e-16
22.0,2,0.006011353647652953,0.0,0.0,0.0,4.108152942266471e-20,2.220446049250313e-16
22.0,3,0.0027063230624004074,0.0,0.0,0.0,3.796717487570379e-20,2.220446049250313e-16
22.0,4,0.00071833515358728,0.0,0.0,0.0,1.6252396839721164e-20,4.440892098500626e-16
22.0,5,0.002010344662194669,0.0,0.0,0.0,4.8171159553894436e-20,3.552713678800501e-15
26.0,0,0.034277519326216525,0.0,0.0,0.0,1.4722602103787931e-18,1.7763568394002505e-15
26.0,1,0.009062902117595464,0.0,0.0,0.0,5.4435575259570126e-21,1.1102230246251565e-16
26.0,2,0.009208364745021121,0.0,0.0,0.0,7.356320543039442e-21,2.220446049250313e-16
26.0,3,0.007359104250347644,0.0,0.0,0.0,2.4730012895171035e-20,2.220446049250313e-16
26.0,4,0.0010006445686621913,0.0,0.0,0.0,7.995518418301192e-22,4.440892098500626e-16
26.0,5,0.004194180387428891,0.0,0.0,0.0,3.061620158641377e-19,3.552713678800501e-15
30.0,0,0.03952161255686187,0.0,0.0,0.0,2.520178448589183e-18,1.7763568394002505e-15
30.0,1,0.007658656819170311,0.0,0.0,0.0,1.27732175703119e-21,1.1102230246251565e-16
30.0,2,0.012259009850562516,0.0,0.0,0.0,1.2549418662202549e-20,1.1102230246251565e-16
30.0,3,0.010621122961202253,0.0,0.0,0.0,1.070562214786785e-19,2.220446049250313e-16
30.0,4,0.0018287335802918462,0.0,0.0,0.0,3.8563066319155945e-21,4.440892098500626e-16
30.0,5,0.005922544422424228,0.0,0.0,0.0,7.014600783187138e-19,3.552713678800501e-15
34.0,0,0.04103162351700056,0.0,0.0,0.0,3.371689359192568e-18,1.7763568394002505e-15
34.0,1,0.007152134570815793,0.0,0.0,0.0,0.0,0.0
34.0,2,0.011358035792594126,0.0,0.0,0.0,2.1418310947821206e-20,1.1102230246251565e-16
34.0,3,0.012340309976697843,0.0,0.0,0.0,8.642899154132694e-20,3.552713678800501e-15
34.0,4,0.003028843800907088,0.0,0.0,0.0,2.4212358390437545e-21,4.440892098500626e-16
34.0,5,0.006653404192248639,0.0,0.0,0.0,1.1738605594735527e-18,3.552713678800501e-15
38.0,0,0.04146588816882611,0.0,0.0,0.0,4.0008552484157546e-18,1.7763568394002505e-15
38.0,1,0.006272531124406147,0.0,0.0,0.0,0.0,0.0
38.0,2,0.010150366147996644,0.0,0.0,0.0,3.743922984167824e-20,2.220446049250313e-16
38.0,3,0.01316648358020266,0.0,0.0,0.0,1.0770193812361869e-19,3.552713678800501e-15
38.0,4,0.004455700001010479,0.0,0.0,0.0,4.857038923725552e-21,4.440892098500626e-16
38.0,5,0.007300905558122697,0.0,0.0,0.0,1.4852361611016711e-18,3.552713678800501e-15
42.0,0,0.04072349537140971,0.0,0.0,0.0,4.7542937892308515e-18,1.7763568394002505e-15
42.0,1,0.0055662792000946565,0.0,0.0,0.0,0.0,0.0
42.0,2,0.008816858015008295,0.0,0.0,0.0,4.943906223247826e-20,2.220446049250313e-16
42.0,3,0.013100782732390202,0.0,0.0,0.0,1.0785517476242294e-19,3.552713678800501e-15
42.0,4,0.005501821876456202,0.0,0.0,0.0,4.927438207989045e-21,4.440892098500626e-16
42.0,5,0.007770592878424683,0.0,0.0,0.0,1.744294803626528e-18,3.552713678800501e-15
46.0,0,0.03753861720783005,4.545075546511867e-12,1.2107733008246841e-10,4.545075546511867e-12,5.0235828420751474e-14,0.011052114588224471
46.0,1,0.004847655484184073,0.0,0.0,0.0,1.0648817587871721e-20,5.551115123125783e-17
46.0,2,0.007626986524483244,0.0,0.0,0.0,3.537132420475096e-20,1.1102230246251565e-16
46.0,3,0.011682955113654934,0.0,0.0,0.0,2.8874247092635936e-19,3.552713678800501e-15
46.0,4,0.005781522098356129,0.0,0.0,0.0,1.3437367000112774e-20,2.220446049250313e-16
46.0,5,0.007685247991557398,0.0,0.0,0.0,2.3324722589984703e-18,3.552713678800501e-15
50.0,0,0.04027307732756735,1.0989935527956352e-12,2.728854176840771e-11,1.0989935527956352e-12,2.1618010582544085e-14,1.7763568394002505e-15
50.0,1,0.0048386062645823244,0.0,0.0,0.0,1.2105703921700825e-20,1.1102230246251565e-16
50.0,2,0.008031446675457,0.0,0.0,0.0,4.308956148405322e-20,1.1102230246251565e-16
50.0,3,0.012067987619432684,0.0,0.0,0.0,2.209647952587676e-19,2.220446049250313e-16
50.0,4,0.006620941980663725,0.0,0.0,0.0,1.3334773041224822e-20,2.220446049250313e-16
50.0,5,0.00882813731615213,0.0,0.0,0.0,2.616770326395886e-18,3.552713678800501e-15
54.0,0,0.03923361860223098,0.0,0.0,0.0,3.3787623044144728e-18,1.7763568394002505e-15
54.0,1,0.0043516577700018315,0.0,0.0,0.0,1.2347633760461159e-20,5.551115123125783e-17
54.0,2,0.007758339070153576,0.0,0.0,0.0,4.6529951637416013e-20,1.1102230246251565e-16
54.0,3,0.011151034176863106,0.0,0.0,0.0,1.448378491317176e-19,2.220446049250313e-16
54.0,4,0.006880975945149527,0.0,0.0,0.0,1.0874811887991712e-20,2.220446049250313e-16
54.0,5,0.009210777332523597,0.0,0.0,0.0,2.6770898595311968e-18,3.552713678800501e-15
58.0,0,0.043160155020836574,0.0,0.0,0.0,9.627479932053094e-18,1.7763568394002505e-15
58.0,1,0.004289271489499321,0.0,0.0,0.0,9.742988856055652e-21,1.1102230246251565e-16
58.0,2,0.008572548407880977,0.0,0.0,0.0,5.509610373658041e-20,1.6653345369377348e-16
58.0,3,0.011817932490042028,0.0,0.0,0.0,2.0010509084317233e-19,2.220446049250313e-16
58.0,4,0.007827471479756466,0.0,0.0,0.0,1.0376735647019646e-20,2.220446049250313e-16
58.0,5,0.010793646469912065,0.0,0.0,0.0,3.758981055056206e-18,3.552713678800501e-15
62.0,0,0.04387977190707845,0.0,0.0,0.0,1.0315280210176892e-17,1.7763568394002505e-15
62.0,1,0.0038252294149437017,0.0,0.0,0.0,2.4873654739628894e-20,1.1102230246251565e-16
62.0,2,0.008979389022337065,0.0,0.0,0.0,4.654871334246533e-20,2.220446049250313e-16
62.0,3,0.011850098303902466,0.0,0.0,0.0,1.927937202408228e-19,2.220446049250313e-16
62.0,4,0.007947985566082548,0.0,0.0,0.0,9.043988024943423e-21,2.220446049250313e-16
62.0,5,0.0115873037422165,0.0,0.0,0.0,3.958783925358536e-18,3.552713678800501e-15
66.0,0,0.03996540272877052,0.0,0.0,0.0,1.0518053888376916e-17,1.7763568394002505e-15
66.0,1,0.0032328676203171912,0.0,0.0,0.0,0.0,0.0
66.0,2,0.008045610311799728,0.0,0.0,0.0,3.574059899385027e-20,1.1102230246251565e-16
66.0,3,0.010432286253697883,0.0,0.0,0.0,2.772441920829562e-19,2.220446049250313e-16
66.0,4,0.00752356647586258,0.0,0.0,0.0,1.24132239705614e-20,2.220446049250313e-16
66.0,5,0.010809274948687594,0.0,0.0,0.0,6.504023586524606e-18,3.552713678800501e-15
70.0,0,0.034752033150969454,0.0,0.0,0.0,8.998785923433121e-18,1.7763568394002505e-15
70.0,1,0.0005127285064401095,0.0,0.0,0.0,0.0,0.0
70.0,2,0.009146973722099536,0.0,0.0,0.0,3.8680824013069974e-20,1.1102230246251565e-16
70.0,3,0.00911474727294316,0.0,0.0,0.0,2.9537844491627335e-19,2.220446049250313e-16
70.0,4,0.006360441465265648,0.0,0.0,0.0,4.2637156271617776e-20,2.220446049250313e-16
70.0,5,0.009740655368356995,0.0,0.0,0.0,6.1241024878746755e-18,3.552713678800501e-15
74.0,0,0.028514692317097464,0.0,0.0,0.0,5.466422893496109e-18,1.7763568394002505e-15
74.0,1,8.333347492824186e-07,0.0,0.0,0.0,0.0,0.0
74.0,2,0.007835892648532036,0.0,0.0,0.0,3.7908625618168824e-20,1.1102230246251565e-16
74.0,3,0.007587211798447376,0.0,0.0,0.0,5.244826316379193e-19,2.220446049250313e-16
74.0,4,0.005498513263791063,0.0,0.0,0.0,9.539762824631868e-20,2.220446049250313e-16
74.0,5,0.007738351582858537,0.0,0.0,0.0,2.290755651860434e-18,3.552713678800501e-15
78.0,0,0.019712811556230083,0.0,0.0,0.0,3.1263293116592855e-18,1.7763568394002505e-15
78.0,1,0.0,0.0,0.0,0.0,0.0,0.0
78.0,2,0.005273582858181527,0.0,0.0,0.0,3.3652673982815165e-20,2.220446049250313e-16
78.0,3,0.0052793250641509125,0.0,0.0,0.0,7.05306415498247e-19,3.3306690738754696e-16
78.0,4,0.0037067549614998507,0.0,0.0,0.0,2.6859780712161373e-19,3.3306690738754696e-16
