candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.2807091346036943,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.5697695608033764,0.5922543146628143,0.038066548218854704,0.03806654821885469,0.0,0.0,0.0,0.01266568866766949,5.385039522213449,5.086826641663113,0.2982128805503361,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.5922543146628143,0.615366113895164,0.030443267113810093,0.030443267113810082,0.0,0.0,0.0,0.00944634883019955,5.317101007447869,5.009368030885204,0.3077329765626651,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.615366113895164,0.633863153920255,0.026293720434962545,0.026293720434962548,0.0,0.0,0.0,0.007563338858650542,5.2961751578212075,4.979779678870553,0.31639547895065423,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.633863153920255,0.6457852284754348,0.023729819034979137,0.023729819034979133,0.0,0.0,0.0,0.006312013071008871,5.301680062441562,4.968993103157127,0.3326869592844357,False
