measurement,own_rate_2534,interpretation
production_whole_nodes,0.35460253157150534,unchanged model age_to_index aggregation
cells_start_at_node,0.309728078325375,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3554802639960157,diagnostic uniform density within each four-year cell
