id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
2,all_plus,480.18651567336184,0.33433966195892406,5.628953845163959,0.49864050023681117,1415.847674369812,0,4.764588658675792e-12,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907e/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/plan.json,7da640ba86cfe41db93c76a842a8637d5159198ff7956dd9d6547ac88b848012,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907e/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/task_002/summary.json,d657638ab012ae23ba39b10c70e858211e12b52b7a6276929a0f57759a596581
1,all_minus,489.0048286316658,0.33171071763537796,5.609243376393941,0.4983827026265251,1488.4148607254028,0,5.253158639167587e-12,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907e/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/plan.json,7da640ba86cfe41db93c76a842a8637d5159198ff7956dd9d6547ac88b848012,/scratch/td2248/projects/Fertility_Spring26_joint_nested_full_20260907e/output/model/joint_nested_overnight/smoke/smoke_all_coordinate_probes/task_001/summary.json,eb53e969b44006ffe3d42e87b3ddb4f2471bf9ead32fc2c2a7032c17d99c2441
