diagnostic,name,value,notes,age,z,stationary_mass,transition_row,mass_share,mean_liquid_wealth,mean_income,own_rate,fertility_choice,wealth_bin,expected_completed_fertility_choice,mass
state_size,Nb,30,,,,,,,,,,,,,
state_size,tenure_states,7,,,,,,,,,,,,,
state_size,locations,2,,,,,,,,,,,,,
state_size,ages,60,,,,,,,,,,,,,
state_size,fertility_states,4,,,,,,,,,,,,,
state_size,child_age_states,7,,,,,,,,,,,,,
state_size,z_states,3,,,,,,,,,,,,,
state_size,mu_states,0,,,,,,,,,,,,,
z_by_age,,,,36.0,0.28,,,0.26474463386982616,-0.4128587765415764,1.0862895759290359,0.6218358548909189,,,,
z_by_age,,,,37.0,-0.28,,,0.264731458353993,-0.22474954002035796,0.6204984517351505,0.3616998795260587,,,,
z_by_age,,,,37.0,0.0,,,0.4705370832919352,-0.19826777795678008,0.8209999999999998,0.46475699442196183,,,,
z_by_age,,,,37.0,0.28,,,0.2647314583540718,-0.4592170886936051,1.0862895759290354,0.6816694094941003,,,,
z_by_age,,,,38.0,-0.28,,,0.26472276251358295,-0.3044748795436305,0.620498451735151,0.41222121040290627,,,,
z_by_age,,,,38.0,0.0,,,0.4705544749727271,-0.2630120808774937,0.8209999999999998,0.5180998303058116,,,,
z_by_age,,,,38.0,0.28,,,0.26472276251369,-0.4797898507152139,1.0862895759290356,0.7310059414778317,,,,
z_by_age,,,,39.0,-0.28,,,0.264717023258862,-0.37747033116511003,0.6204984517351505,0.4608047220829444,,,,
z_by_age,,,,39.0,0.0,,,0.47056595348203284,-0.3164967284293291,0.8209999999999998,0.5666536515787352,,,,
z_by_age,,,,39.0,0.28,,,0.2647170232591051,-0.463162434325199,1.0862895759290354,0.767413389972536,,,,
z_by_age,,,,40.0,-0.28,,,0.2647132353508118,-0.46348448054818686,0.6204984517351506,0.5127821628058202,,,,
z_by_age,,,,40.0,0.0,,,0.4705735292981817,-0.35766269433199926,0.8210000000000001,0.6101045503913919,,,,
z_by_age,,,,40.0,0.28,,,0.26471323535100616,-0.4248956466567554,1.0862895759290356,0.7948044905835665,,,,
z_by_age,,,,41.0,-0.28,,,0.26471073533142925,-0.5160384905724777,0.6204984517351506,0.554288450124497,,,,
z_by_age,,,,41.0,0.0,,,0.470578529336874,-0.38181568561306556,0.8210000000000001,0.646980906127676,,,,
z_by_age,,,,41.0,0.28,,,0.26471073533169664,-0.3921452398878927,1.0862895759290356,0.8194902781337015,,,,
z_by_age,,,,42.0,-0.28,,,0.26470908531861326,-0.558104597775694,0.6204984517351506,0.5917782267739119,,,,
z_by_age,,,,42.0,0.0,,,0.4705818293624219,-0.4012694341296138,0.8210000000000001,0.6800425606573007,,,,
z_by_age,,,,42.0,0.28,,,0.2647090853189647,-0.34256563540692775,1.0862895759290356,0.836775620914084,,,,
z_by_age,,,,43.0,-0.28,,,0.2647079963102449,-0.5894428808159309,0.6204984517351505,0.6247846474546394,,,,
z_by_age,,,,43.0,0.0,,,0.4705840073792018,-0.411117108663605,0.821,0.7077093800481529,,,,
z_by_age,,,,43.0,0.28,,,0.2647079963105533,-0.30363773964002577,1.0862895759290356,0.8516823509374564,,,,
z_by_age,,,,44.0,-0.28,,,0.2647072775647258,-0.6070474294525576,0.6204984517351505,0.6541521470419894,,,,
z_by_age,,,,44.0,0.0,,,0.4705854448702589,-0.4005347666846442,0.8209999999999998,0.7309104958959702,,,,
z_by_age,,,,44.0,0.28,,,0.2647072775650154,-0.24369677254263458,1.0862895759290354,0.8633687840453749,,,,
z_by_age,,,,45.0,-0.28,,,0.2647068031927014,-0.6161423699496539,0.6111909749591232,0.6813689737908627,,,,
z_by_age,,,,45.0,0.0,,,0.4705863936143477,-0.3860512961736773,0.8086850000000001,0.7532024590166241,,,,
z_by_age,,,,45.0,0.28,,,0.2647068031929507,-0.18170191293427287,1.0699952322901,0.8742617347912544,,,,
z_by_age,,,,46.0,-0.28,,,0.26470649010714964,-0.6277325625047963,0.6111909749591236,0.7074256696577561,,,,
z_by_age,,,,46.0,0.0,,,0.4705870197854864,-0.3909342725832365,0.8086849999999999,0.7775139198996327,,,,
z_by_age,,,,46.0,0.28,,,0.2647064901073639,-0.13859765482312034,1.0699952322901,0.8859011125726963,,,,
z_by_age,,,,47.0,-0.28,,,0.26470628347065006,-0.6289488861336026,0.6111909749591232,0.7308358023539894,,,,
z_by_age,,,,47.0,0.0,,,0.47058743305843864,-0.37866033327340914,0.808685,0.7981876475954065,,,,
z_by_age,,,,47.0,0.28,,,0.2647062834709111,-0.08224387227750116,1.0699952322901003,0.8948366329713667,,,,
z_by_age,,,,48.0,-0.28,,,0.26470614709057017,-0.6270111636925837,0.6111909749591233,0.7536787329727453,,,,
z_by_age,,,,48.0,0.0,,,0.47058770581858217,-0.3793721669080672,0.8086850000000001,0.8231583719276471,,,,
z_by_age,,,,48.0,0.28,,,0.2647061470908475,-0.027004995595116297,1.0699952322901,0.9045106050293568,,,,
z_by_age,,,,49.0,-0.28,,,0.26470605707974265,-0.6193882245599729,0.6111909749591233,0.7753960508309053,,,,
z_by_age,,,,49.0,0.0,,,0.4705878858402687,-0.3829397436402386,0.8086850000000001,0.8497215405512366,,,,
z_by_age,,,,49.0,0.28,,,0.26470605707998873,0.029712068536928253,1.0699952322901,0.9144243478472102,,,,
z_by_age,,,,50.0,-0.28,,,0.26470599767257963,-0.5948419177739181,0.6111909749591234,0.7929983922782724,,,,
z_by_age,,,,50.0,0.0,,,0.47058800465457923,-0.33640557160562107,0.8086850000000001,0.8626568763744694,,,,
z_by_age,,,,50.0,0.28,,,0.2647059976728411,0.10138619579430495,1.0699952322901,0.9209665477140745,,,,
z_by_age,,,,51.0,-0.28,,,0.26470595846385647,-0.5645865458129473,0.6111909749591233,0.8096880337280847,,,,
z_by_age,,,,51.0,0.0,,,0.47058808307203115,-0.29617356545432,0.8086850000000001,0.8778486978436549,,,,
z_by_age,,,,51.0,0.28,,,0.26470595846411243,0.17217483174867496,1.0699952322901,0.9275517000529874,,,,
z_by_age,,,,52.0,-0.28,,,0.2647059325861275,-0.5196410865506087,0.6111909749591233,0.8230374476335356,,,,
z_by_age,,,,52.0,0.0,,,0.4705881348275136,-0.23151190204927555,0.8086850000000003,0.8866072885611672,,,,
z_by_age,,,,52.0,0.28,,,0.2647059325863589,0.26623312045605024,1.0699952322900999,0.9282057139659095,,,,
z_by_age,,,,53.0,-0.28,,,0.2647059155068,-0.4694658090413604,0.6111909749591232,0.8356038737680388,,,,
