diagnostic,name,value,notes,age,z,stationary_mass,transition_row,mass_share,mean_liquid_wealth,mean_income,own_rate,fertility_choice,wealth_bin,expected_completed_fertility_choice,mass
state_size,Nb,30,,,,,,,,,,,,,
state_size,tenure_states,7,,,,,,,,,,,,,
state_size,locations,2,,,,,,,,,,,,,
state_size,ages,60,,,,,,,,,,,,,
state_size,fertility_states,4,,,,,,,,,,,,,
state_size,child_age_states,7,,,,,,,,,,,,,
state_size,z_states,3,,,,,,,,,,,,,
state_size,mu_states,0,,,,,,,,,,,,,
z_by_age,,,,37.0,-0.28,,,0.26473145835391054,-0.2640101600006756,0.6204984517351506,0.37339948045434884,,,,
z_by_age,,,,37.0,0.0,,,0.4705370832920024,-0.29260149443544653,0.8209999999999997,0.4910652705052235,,,,
z_by_age,,,,37.0,0.28,,,0.26473145835408723,-0.4662237231494544,1.0862895759290356,0.689931666984321,,,,
z_by_age,,,,38.0,-0.28,,,0.2647227625134394,-0.3421649316693745,0.6204984517351507,0.42351775861292645,,,,
z_by_age,,,,38.0,0.0,,,0.47055447497279873,-0.35818696888287443,0.821,0.5454972281644053,,,,
z_by_age,,,,38.0,0.28,,,0.2647227625137618,-0.4854767761903908,1.0862895759290356,0.7397260949598207,,,,
z_by_age,,,,39.0,-0.28,,,0.26471702325879365,-0.41256605139150765,0.6204984517351506,0.4715006145920196,,,,
z_by_age,,,,39.0,0.0,,,0.4705659534820179,-0.40675284466568246,0.821,0.5935428443891474,,,,
z_by_age,,,,39.0,0.28,,,0.26471702325918833,-0.4636724497851546,1.0862895759290356,0.7753658233375138,,,,
z_by_age,,,,40.0,-0.28,,,0.26471323535073826,-0.47042708794654003,0.6204984517351506,0.5156833060817971,,,,
z_by_age,,,,40.0,0.0,,,0.4705735292981679,-0.42842637850071363,0.8210000000000001,0.6326389820052634,,,,
z_by_age,,,,40.0,0.28,,,0.2647132353510938,-0.41816775537213835,1.0862895759290354,0.8014449602775594,,,,
z_by_age,,,,41.0,-0.28,,,0.26471073533135564,-0.5167765754450153,0.6204984517351507,0.5558843498333649,,,,
z_by_age,,,,41.0,0.0,,,0.47057852933683664,-0.4446913796316969,0.821,0.6678824230279963,,,,
z_by_age,,,,41.0,0.28,,,0.26471073533180756,-0.37161835224971357,1.0862895759290354,0.8233449190696185,,,,
z_by_age,,,,42.0,-0.28,,,0.26470908531861426,-0.5672203634662547,0.6204984517351506,0.5963781240945509,,,,
z_by_age,,,,42.0,0.0,,,0.47058182936234383,-0.4470302497572819,0.821,0.6970993244347892,,,,
z_by_age,,,,42.0,0.28,,,0.2647090853190421,-0.32205525344393354,1.0862895759290356,0.8405573257162995,,,,
z_by_age,,,,43.0,-0.28,,,0.2647079963102041,-0.5957914633209628,0.6204984517351506,0.6290763908874216,,,,
z_by_age,,,,43.0,0.0,,,0.4705840073791593,-0.4530069964855392,0.821,0.7240092068060575,,,,
z_by_age,,,,43.0,0.28,,,0.26470799631063674,-0.28767264174891916,1.0862895759290359,0.8567274357480538,,,,
z_by_age,,,,44.0,-0.28,,,0.264707277564701,-0.6093884009329843,0.6204984517351506,0.6580816247300969,,,,
z_by_age,,,,44.0,0.0,,,0.4705854448702311,-0.4271155095877436,0.8210000000000001,0.7436573114099039,,,,
z_by_age,,,,44.0,0.28,,,0.26470727756506807,-0.22599331511763912,1.0862895759290354,0.8680094982163722,,,,
z_by_age,,,,45.0,-0.28,,,0.2647068031926423,-0.6150443945299103,0.6111909749591237,0.6851396475223567,,,,
z_by_age,,,,45.0,0.0,,,0.47058639361436316,-0.39676806429527295,0.808685,0.7623786372315462,,,,
z_by_age,,,,45.0,0.28,,,0.2647068031929945,-0.1586562941249066,1.0699952322901003,0.8779195103466728,,,,
z_by_age,,,,46.0,-0.28,,,0.26470649010709063,-0.6168507412652486,0.6111909749591231,0.7091600831671195,,,,
z_by_age,,,,46.0,0.0,,,0.4705870197854833,-0.378997024375356,0.808685,0.7813102435717317,,,,
z_by_age,,,,46.0,0.28,,,0.2647064901074259,-0.1073237216623013,1.0699952322901,0.8878318396124364,,,,
z_by_age,,,,47.0,-0.28,,,0.2647062834706276,-0.6107332414651453,0.6111909749591234,0.7310982920809994,,,,
z_by_age,,,,47.0,0.0,,,0.47058743305842704,-0.3493334135565907,0.808685,0.7974480974391785,,,,
z_by_age,,,,47.0,0.28,,,0.2647062834709452,-0.046940252612617035,1.0699952322901003,0.8955281089041374,,,,
z_by_age,,,,48.0,-0.28,,,0.2647061470905504,-0.6004298805764502,0.6111909749591233,0.752181770952709,,,,
z_by_age,,,,48.0,0.0,,,0.4705877058185626,-0.31407688112049564,0.8086850000000001,0.8123908612045282,,,,
z_by_age,,,,48.0,0.28,,,0.26470614709088713,0.007156064529063929,1.0699952322901,0.9048457188908386,,,,
z_by_age,,,,49.0,-0.28,,,0.26470605707965045,-0.5815191311708147,0.6111909749591233,0.7711540109941974,,,,
z_by_age,,,,49.0,0.0,,,0.4705878858403008,-0.2727267931932636,0.8086849999999999,0.8260416562017918,,,,
z_by_age,,,,49.0,0.28,,,0.26470605708004874,0.072462491903015,1.0699952322901,0.9117984063074352,,,,
z_by_age,,,,50.0,-0.28,,,0.2647059976724861,-0.5577607021845644,0.6111909749591233,0.7891382881659182,,,,
z_by_age,,,,50.0,0.0,,,0.4705880046546273,-0.22851535159864927,0.8086849999999999,0.8392254505236705,,,,
z_by_age,,,,50.0,0.28,,,0.2647059976728864,0.14150686812609486,1.0699952322901,0.9182412489283531,,,,
z_by_age,,,,51.0,-0.28,,,0.26470595846377576,-0.5280078157528418,0.6111909749591233,0.8059270250133331,,,,
z_by_age,,,,51.0,0.0,,,0.47058808307206607,-0.1864282404833923,0.8086850000000001,0.8534351162914642,,,,
z_by_age,,,,51.0,0.28,,,0.26470595846415806,0.20882968852811415,1.0699952322901,0.9252604656113265,,,,
z_by_age,,,,52.0,-0.28,,,0.26470593258600794,-0.5450458184797814,0.6111909749591233,0.8380274427719273,,,,
z_by_age,,,,52.0,0.0,,,0.4705881348275936,-0.18371168209626326,0.8086849999999999,0.879903211510403,,,,
z_by_age,,,,52.0,0.28,,,0.2647059325863982,0.26944168984818995,1.0699952322901003,0.9345289179607081,,,,
z_by_age,,,,53.0,-0.28,,,0.2647059155067233,-0.5366132477367522,0.6111909749591232,0.8628461894426247,,,,
z_by_age,,,,53.0,0.0,,,0.4705881689862125,-0.14994905146029422,0.808685,0.8980102725537167,,,,
