measurement,own_rate_2534,interpretation
production_whole_nodes,0.4152687324660823,unchanged model age_to_index aggregation
cells_start_at_node,0.36648448329205885,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.4161254766949063,diagnostic uniform density within each four-year cell
