candidate,period,calendar_year,age_index,age_cell_start,age_cell_midpoint,age,age_mass,birth_flow_first,birth_flow_second,birth_flow_third_bin_entry,birth_flow_explicit,birth_flow_topcode_adjusted,childless_at_risk_mass,first_birth_hazard,first_birth_rate_all_households,age_specific_birth_rate_explicit,age_specific_birth_rate_topcode_adjusted
task_001,0,2007.0,0,18.0,20.0,20.0,0.016622662021820316,0.00431941146948343,0.0,0.0,0.00431941146948343,0.00431941146948343,0.01662266202182032,0.25985076661087153,0.2598507666108716,0.2598507666108716,0.2598507666108716
task_001,0,2007.0,1,22.0,24.0,24.0,0.04529676719571236,0.009243327220876806,0.003588157166747666,0.0,0.012831484387624471,0.012831484387624471,0.03352636752410698,0.2757032122322955,0.20406152123261787,0.2832759417947835,0.2832759417947835
task_001,0,2007.0,2,26.0,28.0,28.0,0.06359694782099265,0.009569637197815608,0.00861000051856181,0.0009187071933394222,0.01909834490971684,0.019651736843692286,0.034093542245659414,0.28068767770922826,0.15047321492143648,0.3003028535814841,0.30900440220820574
task_001,0,2007.0,3,30.0,32.0,32.0,0.06696559869635565,0.006776906126081186,0.010755687154774814,0.0029213519138582725,0.020453945194714274,0.02221364904503083,0.025822905651311297,0.26243778363249576,0.10119981390459805,0.30543959275954924,0.3317173216916184
task_001,0,2007.0,4,34.0,36.0,36.0,0.07884514768616033,0.004957121360689126,0.011660155297723756,0.0066355049409815865,0.023252781599394465,0.027249740520382,0.022424717667535947,0.22105613253118028,0.06287160980940427,0.2949170910548757,0.34561087549545094
task_001,0,2007.0,5,38.0,40.0,40.0,0.08072893564675399,0.003144762790000923,0.008264516532962203,0.009496197334691968,0.020905476657655096,0.026625600595463556,0.017884936475465192,0.17583304219810636,0.03895459248665779,0.2589589035229115,0.32981483506693726
task_001,0,2007.0,6,42.0,44.0,44.0,0.08968295548613399,0.002342445598734602,0.00470247855014127,0.009077638252085168,0.01612256240096104,0.02159056333169385,0.01637507455333319,0.14304946161346122,0.02611918380741557,0.17977287115001211,0.24074321831456588
task_001,0,2007.0,7,46.0,48.0,48.0,0.09115500500154707,0.0,0.0,0.0,0.0,0.0,0.01426295950555585,0.0,0.0,0.0,0.0
task_001,0,2007.0,8,50.0,52.0,52.0,0.08684345526254522,0.0,0.0,0.0,0.0,0.0,0.01358833436713408,0.0,0.0,0.0,0.0
task_001,0,2007.0,9,54.0,56.0,56.0,0.07812470544073004,0.0,0.0,0.0,0.0,0.0,0.012224117713681305,0.0,0.0,0.0,0.0
task_001,0,2007.0,10,58.0,60.0,60.0,0.07104778040230798,0.0,0.0,0.0,0.0,0.0,0.01111679621862775,0.0,0.0,0.0,0.0
task_001,0,2007.0,11,62.0,64.0,64.0,0.05661696446968146,0.0,0.0,0.0,0.0,0.0,0.008858816598935892,0.0,0.0,0.0,0.0
task_001,0,2007.0,12,66.0,68.0,68.0,0.045052321365549444,0.0,0.0,0.0,0.0,0.0,0.007049305029540409,0.0,0.0,0.0,0.0
task_001,0,2007.0,13,70.0,72.0,72.0,0.03889108604181377,0.0,0.0,0.0,0.0,0.0,0.006085260870696369,0.0,0.0,0.0,0.0
task_001,0,2007.0,14,74.0,76.0,76.0,0.03548381308904357,0.0,0.0,0.0,0.0,0.0,0.005552127264648274,0.0,0.0,0.0,0.0
task_001,0,2007.0,15,78.0,80.0,80.0,0.03128817505209738,0.0,0.0,0.0,0.0,0.0,0.004895638734053661,0.0,0.0,0.0,0.0
task_001,0,2007.0,16,82.0,84.0,84.0,0.023757679320773537,0.0,0.0,0.0,0.0,0.0,0.0037173473688883614,0.0,0.0,0.0,0.0
task_001,1,2011.0,0,18.0,20.0,20.0,0.014657928626055932,0.0034380579198565876,0.0,0.0,0.0034380579198565876,0.0034380579198565876,0.014657928626055928,0.23455278078957878,0.23455278078957872,0.23455278078957872,0.23455278078957872
task_001,1,2011.0,1,22.0,24.0,24.0,0.04134496063508333,0.007507085841150182,0.003107911685504135,0.0,0.010614997526654317,0.010614997526654317,0.030601440926953896,0.2453180508417793,0.1815719673168592,0.25674223323959205,0.25674223323959205
task_001,1,2011.0,2,26.0,28.0,28.0,0.061202348026158655,0.008081764240612917,0.007823629714753543,0.0008398269635466148,0.016745220918913076,0.01725109860326259,0.03280982672056301,0.24632145452776213,0.13204990496702299,0.27360422367710396,0.28186988178769307
task_001,1,2011.0,3,30.0,32.0,32.0,0.07031966961099638,0.006206790010219509,0.010602792201475293,0.002902298863490833,0.019711881075185633,0.02146010814109535,0.027116284019649398,0.22889530164685742,0.08826534658872899,0.2803181696420136,0.30517930843263635
task_001,1,2011.0,4,34.0,36.0,36.0,0.0717572825768099,0.003984987910202314,0.009929498170581036,0.005693349513967185,0.019607835594750534,0.02303727831727903,0.02040882476090514,0.19525807864428832,0.055534264496941245,0.27325220368764747,0.3210444639207127
task_001,1,2011.0,5,38.0,40.0,40.0,0.08005868898083307,0.002843706916865731,0.007706977040693852,0.008888694110432332,0.019439378067991918,0.02479356671476674,0.017736447969493047,0.16033125244451138,0.03552027834913142,0.24281409445320692,0.30969238980046987
task_001,1,2011.0,6,42.0,44.0,44.0,0.08096598004711544,0.0020023711546679735,0.004060549086841107,0.007846553160542618,0.0139094734020517,0.018635918628599042,0.01478345525488526,0.13544676262379737,0.024731018552517497,0.17179404725240832,0.23016974064606507
task_001,1,2011.0,7,46.0,48.0,48.0,0.08846233054004274,0.0,0.0,0.0,0.0,0.0,0.013841638626844852,0.0,0.0,0.0,0.0
task_001,1,2011.0,8,50.0,52.0,52.0,0.09159218889089578,0.0,0.0,0.0,0.0,0.0,0.01433136537813412,0.0,0.0,0.0,0.0
task_001,1,2011.0,9,54.0,56.0,56.0,0.08716677923891729,0.0,0.0,0.0,0.0,0.0,0.01363892464141691,0.0,0.0,0.0,0.0
task_001,1,2011.0,10,58.0,60.0,60.0,0.07859687693173775,0.0,0.0,0.0,0.0,0.0,0.012297998041926477,0.0,0.0,0.0,0.0
task_001,1,2011.0,11,62.0,64.0,64.0,0.07182458799978768,0.0,0.0,0.0,0.0,0.0,0.011238342753697641,0.0,0.0,0.0,0.0
task_001,1,2011.0,12,66.0,68.0,68.0,0.05526612180335929,0.0,0.0,0.0,0.0,0.0,0.008647451198588719,0.0,0.0,0.0,0.0
task_001,1,2011.0,13,70.0,72.0,72.0,0.04459728435425342,0.0,0.0,0.0,0.0,0.0,0.006978105705982384,0.0,0.0,0.0,0.0
task_001,1,2011.0,14,74.0,76.0,76.0,0.03620940802925483,0.0,0.0,0.0,0.0,0.0,0.005665660594354292,0.0,0.0,0.0,0.0
task_001,1,2011.0,15,78.0,80.0,80.0,0.030875476226271403,0.0,0.0,0.0,0.0,0.0,0.004831064039178177,0.0,0.0,0.0,0.0
task_001,1,2011.0,16,82.0,84.0,84.0,0.02471126046257458,0.0,0.0,0.0,0.0,0.0,0.0038665535392640045,0.0,0.0,0.0,0.0
task_001,2,2015.0,0,18.0,20.0,20.0,0.013218208448328054,0.002760209963688089,0.0,0.0,0.002760209963688089,0.002760209963688089,0.01321820844832805,0.2088187649996716,0.20881876499967156,0.20881876499967156,0.20881876499967156
task_001,2,2015.0,1,22.0,24.0,24.0,0.04111858412245304,0.006783231014174784,0.002639514407590086,0.0,0.009422745421764871,0.009422745421764871,0.03147410588855216,0.2155178303775739,0.16496752402694628,0.22916025984025862,0.22916025984025862
task_001,2,2015.0,2,26.0,28.0,28.0,0.060909895525500767,0.00728065543404768,0.006964965962016596,0.0007507642593941084,0.014996385655458383,0.015448615580812033,0.03402288292761294,0.21399290146981362,0.11953156989079933,0.24620606431971206,0.2536306366564733
task_001,2,2015.0,3,30.0,32.0,32.0,0.07263176030201515,0.005822648233763707,0.009946096387159238,0.0027289212272731365,0.018497665848196083,0.02014145726136442,0.029345977161955368,0.198413847377769,0.08016669580294006,0.2546773721479372,0.2773092263992065
task_001,2,2015.0,4,34.0,36.0,36.0,0.0758759133791385,0.0038808843164053483,0.00968132079197293,0.005521008212375979,0.019083213320754258,0.022408844636467994,0.022561638373364227,0.17201252197123393,0.05114777725328006,0.2515055499285896,0.2953354185602349
task_001,2,2015.0,5,38.0,40.0,40.0,0.07473196898050587,0.0024964833129222136,0.006792099485572515,0.007709646188155847,0.016998228986650578,0.02164220700844202,0.01710468429018735,0.14595319449154648,0.033405828147970135,0.22745592306131576,0.2895977090351718
task_001,2,2015.0,6,42.0,44.0,44.0,0.08151652078379445,0.0019425412041154271,0.003955699678690635,0.0075573392973962514,0.013455580180202313,0.018007814711307822,0.015163930982987052,0.12810274633238786,0.023830030838381977,0.16506568301523108,0.22091000128758917
task_001,2,2015.0,7,46.0,48.0,48.0,0.08157800380281675,0.0,0.0,0.0,0.0,0.0,0.012877696621702038,0.0,0.0,0.0,0.0
task_001,2,2015.0,8,50.0,52.0,52.0,0.08986228817884682,0.0,0.0,0.0,0.0,0.0,0.014060689025038268,0.0,0.0,0.0,0.0
task_001,2,2015.0,9,54.0,56.0,56.0,0.09060565520316438,0.0,0.0,0.0,0.0,0.0,0.014177003160476116,0.0,0.0,0.0,0.0
task_001,2,2015.0,10,58.0,60.0,60.0,0.08649200299459231,0.0,0.0,0.0,0.0,0.0,0.013533342886120205,0.0,0.0,0.0,0.0
task_001,2,2015.0,11,62.0,64.0,64.0,0.07819543501328216,0.0,0.0,0.0,0.0,0.0,0.012235184712925243,0.0,0.0,0.0,0.0
task_001,2,2015.0,12,66.0,68.0,68.0,0.06976211327371375,0.0,0.0,0.0,0.0,0.0,0.01091562878510177,0.0,0.0,0.0,0.0
task_001,2,2015.0,13,70.0,72.0,72.0,0.053708360353543066,0.0,0.0,0.0,0.0,0.0,0.00840370935523459,0.0,0.0,0.0,0.0
task_001,2,2015.0,14,74.0,76.0,76.0,0.040989768748559884,0.0,0.0,0.0,0.0,0.0,0.006413640263127839,0.0,0.0,0.0,0.0
task_001,2,2015.0,15,78.0,80.0,80.0,0.03203085168675446,0.0,0.0,0.0,0.0,0.0,0.005011844825893437,0.0,0.0,0.0,0.0
task_001,2,2015.0,16,82.0,84.0,84.0,0.0246285821639558,0.0,0.0,0.0,0.0,0.0,0.0038536169144554734,0.0,0.0,0.0,0.0
task_001,3,2019.0,0,18.0,20.0,20.0,0.013264906903257705,0.002434780056703533,0.0,0.0,0.002434780056703533,0.002434780056703533,0.013264906903257706,0.18355048206976707,0.1835504820697671,0.1835504820697671,0.1835504820697671
task_001,3,2019.0,1,22.0,24.0,24.0,0.04044700865422323,0.0059921764716170675,0.00217614640259746,0.0,0.008168322874214528,0.008168322874214528,0.03200091425086564,0.1872501649372401,0.14814881671085955,0.20195122324235568,0.20195122324235568
task_001,3,2019.0,2,26.0,28.0,28.0,0.06510089738007577,0.007210374784334958,0.006377748561311234,0.000647017305514481,0.014235140651160674,0.014624877621340198,0.0390917670481376,0.1844473997672222,0.11075691848361072,0.21866274082294543,0.22464940131249503
task_001,3,2019.0,3,30.0,32.0,32.0,0.07409617669954556,0.005574511637011767,0.009003571553195281,0.0023970894387712388,0.016975172628978286,0.01841908203782041,0.032531607476678374,0.17135678404481197,0.07523345853074166,0.22909647143888864,0.24858343383233397
task_001,3,2019.0,4,34.0,36.0,36.0,0.07834517066626658,0.0038420514983893658,0.00911745655775434,0.005044274623082439,0.018003782679226144,0.02104224902564075,0.025373737477918688,0.15141843024634757,0.049040055254403254,0.22980079724273433,0.2685838686251149
task_001,3,2019.0,5,38.0,40.0,40.0,0.07850247317205929,0.0025681106767161247,0.006739299605473874,0.007360905393985259,0.016668315676175258,0.02110222639475915,0.01932741668387099,0.13287397476452453,0.03271375503148059,0.21232854205296386,0.26880970168300233
task_001,3,2019.0,6,42.0,44.0,44.0,0.07519972009672807,0.001780751995313248,0.003573555039357787,0.00660770211738909,0.011962009152060124,0.015942220780298264,0.014699634431862358,0.12114260416254699,0.02368030084450711,0.15906986271589313,0.21199840584236307
task_001,3,2019.0,7,46.0,48.0,48.0,0.08040588514537261,0.0,0.0,0.0,0.0,0.0,0.013041252719204751,0.0,0.0,0.0,0.0
task_001,3,2019.0,8,50.0,52.0,52.0,0.0803896697234668,0.0,0.0,0.0,0.0,0.0,0.0126901092146901,0.0,0.0,0.0,0.0
task_001,3,2019.0,9,54.0,56.0,56.0,0.0867619154619689,0.0,0.0,0.0,0.0,0.0,0.01357557588905124,0.0,0.0,0.0,0.0
task_001,3,2019.0,10,58.0,60.0,60.0,0.08999608966251599,0.0,0.0,0.0,0.0,0.0,0.014081624863865912,0.0,0.0,0.0,0.0
task_001,3,2019.0,11,62.0,64.0,64.0,0.08634760128610397,0.0,0.0,0.0,0.0,0.0,0.0135107484516251,0.0,0.0,0.0,0.0
task_001,3,2019.0,12,66.0,68.0,68.0,0.07477231736359097,0.0,0.0,0.0,0.0,0.0,0.011699571898915228,0.0,0.0,0.0,0.0
task_001,3,2019.0,13,70.0,72.0,72.0,0.066535630162329,0.0,0.0,0.0,0.0,0.0,0.010410783246658815,0.0,0.0,0.0,0.0
task_001,3,2019.0,14,74.0,76.0,76.0,0.049417291504201974,0.0,0.0,0.0,0.0,0.0,0.007732288814052507,0.0,0.0,0.0,0.0
task_001,3,2019.0,15,78.0,80.0,80.0,0.036245397294061024,0.0,0.0,0.0,0.0,0.0,0.005671291801080401,0.0,0.0,0.0,0.0
task_001,3,2019.0,16,82.0,84.0,84.0,0.025555006839105963,0.0,0.0,0.0,0.0,0.0,0.003998573950340589,0.0,0.0,0.0,0.0
task_001,4,2023.0,0,18.0,20.0,20.0,0.014337122049139471,0.002286278089189043,0.0,0.0,0.002286278089189043,0.002286278089189043,0.014337122049139471,0.15946562227433,0.15946562227433,0.15946562227433,0.15946562227433
task_001,4,2023.0,1,22.0,24.0,24.0,0.04474122812786978,0.005886635541018687,0.0019804804910863918,0.0,0.00786711603210508,0.00786711603210508,0.036528954143530995,0.16114985164614043,0.13157071871596301,0.1758359428494224,0.1758359428494224
task_001,4,2023.0,2,26.0,28.0,28.0,0.0651027153952727,0.006615127070150119,0.005365557445318538,0.0005101130448280873,0.012490797560296744,0.012798068959138643,0.04186315651451184,0.15801787588226868,0.10161061685347865,0.19186292744409458,0.19658272134172686
task_001,4,2023.0,3,30.0,32.0,32.0,0.07781168019051424,0.0056273625603998,0.008197772853485141,0.002026008224643199,0.015851143638528138,0.0170715287817097,0.03810615210698552,0.14767595911024053,0.07232028079360009,0.20371162272448268,0.2193954524553607
task_001,4,2023.0,4,34.0,36.0,36.0,0.08156435185026539,0.003956783259803281,0.008570810782481566,0.004460822397446277,0.016988416439731122,0.019675434840741662,0.029674109376887053,0.13334126424987805,0.048511183746878586,0.2082823691276086,0.2412259080641201
task_001,4,2023.0,5,38.0,40.0,40.0,0.08281187458056644,0.002755429811075184,0.006711046417523013,0.00687077101576572,0.016337247244363917,0.020475920902176745,0.02275927493183012,0.12106843558630073,0.033273365988043986,0.19728145664025096,0.24725827069952422
task_001,4,2023.0,6,42.0,44.0,44.0,0.08147983007378595,0.0019941224012442736,0.003824712631728251,0.006678778094312596,0.012497613127285121,0.016520638039901628,0.017394934850273547,0.11463810692070023,0.02447381639650512,0.153382906124959,0.20275739437528256
task_001,4,2023.0,7,46.0,48.0,48.0,0.07516298442006732,0.0,0.0,0.0,0.0,0.0,0.012912571463629318,0.0,0.0,0.0,0.0
task_001,4,2023.0,8,50.0,52.0,52.0,0.08066019718385778,0.0,0.0,0.0,0.0,0.0,0.013082500293345277,0.0,0.0,0.0,0.0
task_001,4,2023.0,9,54.0,56.0,56.0,0.07858640289692473,0.0,0.0,0.0,0.0,0.0,0.012405450096586104,0.0,0.0,0.0,0.0
