candidate,period,calendar_year,moment,model,role,target,weight,gap,loss_contribution
task_001,0,2007.0,tfr,2.1000173619538485,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,childless_rate,0.15646929651829786,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,mean_age_first_birth,26.69368355455398,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,share_first_births_age30plus,0.27165010056612615,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,housing_increment_0to1,0.4411753352477492,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3016610785431304,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_family_gap,0.16016627562888192,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_rate,0.5872360446697543,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_mean_occupied_rooms_18_85,6.616527244093815,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_wealth_to_annual_gross_labor_earnings,5.763222314209727,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,annual_bequest_flow_to_aggregate_wealth,0.007327213501418628,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,old_total_wealth_to_annual_income_p90_p50_7684,3.454876465755616,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,tfr,2.089443884285392,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,childless_rate,0.15785746177319457,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,mean_age_first_birth,26.665156284931875,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,share_first_births_age30plus,0.2704495080526422,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,housing_increment_0to1,0.5351640963104716,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3035781265082038,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_family_gap,0.16041774400902964,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_rate,0.5845333504824552,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_mean_occupied_rooms_18_85,6.588267217007965,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_wealth_to_annual_gross_labor_earnings,6.20676932939455,untargeted_transition_diagnostic,,,,
