candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.4411753352477492,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.6106598815944514,0.6352413272187905,0.04035361176368171,0.040353611763681706,0.0,0.0,0.0,0.01338068849015351,6.068427348846232,5.53326325253576,0.5351640963104716,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.6352413272187905,0.6611472625944318,0.03406476399357522,0.03406476399357517,0.0,0.0,0.0,0.010609571561438155,5.939951452984503,5.412734428201129,0.5272170247833738,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.6611472625944318,0.6820082665538323,0.03096665347911726,0.030966653479117263,0.0,0.0,0.0,0.009005306501434801,5.887500686782529,5.3600041786165455,0.5274965081659833,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.6820082665538323,0.694116577379954,0.02940275712008608,0.02940275712008609,0.0,0.0,0.0,0.007975215911077353,5.85583843560352,5.3381715724310235,0.5176668631724963,False
