candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.8825180204744876,2.1000173611824335,29.74587291523766,0.42675822864026697,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.733077752741551,1.9392507986167478,29.918013525308506,0.44144899975798285,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,1.5828896173127158,1.774762016778606,30.1365409331565,0.45670279085029014,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,1.4344601195855482,1.6081265166074319,30.343211283189664,0.46816785756553614,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,1.2898228471851483,1.4425213120597669,30.65430805159907,0.4921992523866316,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
