scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count,adult_household_units,dependent_child_units,model_population_units,policy_label,supply_intercept_multiplier,dependent_child_ltv95,annual_property_tax_rate,housing_user_cost,property_tax_revenue_discarded,property_tax_revenue_discarded_per_adult,property_tax_lump_sum_transfer,purchase_grant
supply-plus-20,supply-plus-20,4,2023,0,-0.1203616292227872,0.5889842593007251,0.9305968491033821,1.1292476712477628,1.129247671247763,1.0,0.014337122049139197,0.07897973097303881,0.09096628931582376,0.08055477255517429,0.06332099023519433,0.055094753651968136,4.416576075600621,0.0,1.0,0.06332099023519433,0.06332099023519433,0.04995973857292561,6.385292830118815,5.654466236856067,6.385452406402089,2.4990599430914847e-05,-6.661338147750939e-16,0.49340292454875817,0.4984054123125813,0.5006475554052424,0.47146389217019957,"[0.05558927528242164, 0.05060985784439143, 0.04613787462552684, 0.043317280626582744]","[0.04819352413900331, 0.043770635664997, 0.03996257865621993, 0.03760939570144705]",0.05630498812785087,0.0,0.0,False,2.7278591663942604e-08,0.0,0,1.1292476712477628,0.5121427764120351,1.641390447659798,Housing supply +20%,1.2,False,0.01,0.09760144703804542,0.15043347871863044,0.13321566433022933,0.0,False
supply-plus-20,supply-plus-20,5,2027,4,-0.1203616292227872,0.6028058332763075,0.9524349763338064,1.142608922910031,1.1426089229100311,1.0118319939925178,0.06332099023519433,0.07359927947455822,0.08407902553437793,0.07358512947740942,0.05558927528242164,0.04819352413900331,0.8778964933420239,0.0,1.0,0.05558927528242164,0.05558927528242164,0.06025178076131987,6.479336733595606,5.670651264558511,6.479449953100359,1.7473629023025636e-05,-2.220446049250313e-16,0.4803126435264209,0.4926615103362743,0.4981832321128252,0.43172508741957555,"[0.05060985784439143, 0.04613787462552684, 0.043317280626582744, 0.040037631206846634]","[0.043770635664997, 0.03996257865621993, 0.03760939570144705, 0.03504727594026581]",0.051263466365023005,0.0,0.0,False,0.0,0.0,0,1.142608922910031,0.46773419636947516,1.6103431192795061,Housing supply +20%,1.2,False,0.01,0.09989184037039331,0.15623127915091553,0.13673206643006486,0.0,False
supply-plus-20,supply-plus-20,6,2031,8,-0.1203616292227872,0.6031237191649493,0.9529372369658573,1.1379464174311325,1.1379464174311327,1.0077031340465443,0.055589275282421656,0.06747206686998031,0.07603786397690852,0.06682024989239906,0.05060985784439143,0.043770635664997,0.9104248542055592,0.0,1.0,0.05060985784439143,0.05060985784439143,0.07156101430304566,6.481373691896744,5.695675642204824,6.481602388526671,3.528396470783161e-05,0.0,0.4800073487203831,0.4914465231571798,0.4979898433632919,0.434705628496084,"[0.04613787462552684, 0.043317280626582744, 0.040037631206846634, 0.03620850665567072]","[0.03996257865621993, 0.03760939570144705, 0.03504727594026581, 0.03212955565237157]",0.04655584273352611,0.0,0.0,False,0.0,0.0,0,1.1379464174311325,0.426316331425084,1.5642627488562164,Housing supply +20%,1.2,False,0.01,0.09994451770808864,0.15636280825418492,0.13740788305935517,0.0,False
supply-plus-20,supply-plus-20,7,2035,12,-0.1203616292227872,0.5926117806671889,0.9363283434521349,1.1169952609724783,1.1169952609724785,0.98914993531778,0.050609857844391454,0.06158728136131267,0.0681495400983834,0.061011485437325,0.04613787462552684,0.03996257865621993,0.9116380995849765,0.0,1.0,0.04613787462552684,0.04613787462552684,0.07749801848550764,6.410260909075879,5.738843424899564,6.410200672756798,9.396947483447194e-06,1.1102230246251565e-15,0.4811134070577212,0.49121965771927384,0.49815355623525975,0.4408813202616597,"[0.043317280626582744, 0.040037631206846634, 0.03620850665567072, 0.03245216195161114]","[0.03760939570144705, 0.03504727594026581, 0.03212955565237157, 0.029327276838720315]",0.04219324092025492,0.0,0.0,False,0.0,0.0,0,1.1169952609724783,0.3874781804959318,1.50447344146841,Housing supply +20%,1.2,False,0.01,0.09820256893381331,0.15195184527474917,0.13603624883999996,0.0,False
supply-plus-20,supply-plus-20,8,2039,16,-0.1203616292227872,0.5767214356479747,0.9112215519334569,1.0856351171124985,1.0856351171124987,0.9613791064212914,0.04613787462552684,0.05652184069475772,0.06132901989776281,0.05649137443239837,0.043317280626582744,0.03760939570144705,0.9388659746068246,0.0,1.0,0.043317280626582744,0.043317280626582744,0.08162579930942997,6.3014363465814425,5.804377775970984,6.301370095344161,1.0513782920011524e-05,-1.1102230246251565e-15,0.482409430912261,0.49123238948052667,0.4983779161107892,0.44687758467366273,"[0.040037631206846634, 0.03620850665567072, 0.03245216195161114, 0.02920429518941086]","[0.03504727594026581, 0.03212955565237157, 0.029327276838720315, 0.02691516223559891]",0.03820802783473192,0.0,0.0,False,0.0,0.0,0,1.0856351171124985,0.35187452713649503,1.4375096442489936,Housing supply +20%,1.2,False,0.01,0.09556935651205786,0.1453669366577911,0.13390036336005348,0.0,False
supply-plus-20,supply-plus-20,9,2043,20,-0.1203616292227872,0.5573051982256366,0.8805438401247861,1.0473265984296503,1.0473265984296505,0.9274551766597013,0.04331728062658276,0.05379989963170322,0.05764957868784937,0.055044509300430734,0.040037631206846634,0.03504727594026581,0.9242877352341577,0.0,1.0,0.040037631206846634,0.040037631206846634,0.08556713191852755,6.166726939765276,5.888064858671208,6.166872901587098,2.3668693055837517e-05,4.440892098500626e-16,0.48313014026958356,0.4910502679322297,0.49849132363711296,0.4509635456564165,"[0.03620850665567072, 0.03245216195161114, 0.02920429518941086, 0.027452180327547315]","[0.03212955565237157, 0.029327276838720315, 0.02691516223559891, 0.02561899982462058]",0.03478768573377904,0.0,0.0,False,0.0,0.0,0,1.0473265984296503,0.32125609447476033,1.3685826929044107,Housing supply +20%,1.2,False,0.01,0.09235186327937901,0.13746995918277044,0.13125796612909105,0.0,False
supply-plus-20,supply-plus-20,10,2047,24,-0.1203616292227872,0.5343086102493306,0.844209163988811,1.0017970977179698,1.00179709771797,0.8871367399952514,0.04003763120684664,0.05403200280559867,0.05813858970968817,0.05803429640804928,0.03620850665567072,0.03212955565237157,0.9043618606856761,0.0,1.0,0.03620850665567072,0.03620850665567072,0.08369577221250951,6.00533660334403,5.994563786443188,6.005309812278912,4.461229471078065e-06,-1.1102230246251565e-15,0.4837334411884563,0.4908059046505234,0.4984740315547115,0.45470632666818084,"[0.03245216195161114, 0.02920429518941086, 0.027452180327547315, 0.027685042718899124]","[0.029327276838720315, 0.02691516223559891, 0.02561899982462058, 0.025729525145523173]",0.03218164929565846,0.0,0.0,False,0.0,0.0,0,1.0017970977179698,0.2975458029420083,1.299342900659978,Housing supply +20%,1.2,False,0.01,0.08854106489558183,0.1283481221844874,0.12811788183142123,0.0,False
supply-plus-20,supply-plus-20,11,2051,28,-0.1203616292227872,0.5104700764349921,0.8065442109708711,0.9543098321611299,0.9543098321611301,0.8450846138178569,0.03620850665567073,0.056648991599618406,0.06200915376291623,0.06497800994304995,0.03245216195161114,0.029327276838720315,0.8962579501060064,0.0,1.0,0.03245216195161114,0.03245216195161114,0.07899439375243039,5.835022146878898,6.114389635559877,5.835090963321252,1.1793550912388444e-05,1.3322676295501878e-15,0.4847485147636828,0.4913207361410099,0.4986872756175557,0.45872221596076407,"[0.02920429518941086, 0.027452180327547315, 0.027685042718899124, 0.029528168458531536]","[0.02691516223559891, 0.02561899982462058, 0.025729525145523173, 0.026975710285532573]",0.030503808666961042,0.0,0.0,False,0.0,0.0,0,0.9543098321611299,0.2819205366691955,1.2362303688303253,Housing supply +20%,1.2,False,0.01,0.08459074642984359,0.11914416805268571,0.12484851778470835,0.0,False
supply-plus-20,supply-plus-20,12,2055,32,-0.1203616292227872,0.4864404005646743,0.7685772529464876,0.9077676003603119,0.9077676003603121,0.8038693578683882,0.03245216195161114,0.05170338866835299,0.05655250317254832,0.06229843756276546,0.02920429518941086,0.02691516223559891,0.899918323868742,0.0,1.0,0.02920429518941086,0.02920429518941086,0.08024809606981044,5.660347786919679,6.2354591468928495,5.660502938376937,2.7409482681452155e-05,0.0,0.48582780040015555,0.49174494440232347,0.49888558986948395,0.46265513078646553,"[0.027452180327547315, 0.027685042718899124, 0.029528168458531536, 0.0269297634154992]","[0.02561899982462058, 0.025729525145523173, 0.026975710285532573, 0.02462066127064428]",0.028668097483061424,0.0,0.0,False,0.0,0.0,0,0.9077676003603119,0.2652300493370524,1.1729976496973644,Housing supply +20%,1.2,False,0.01,0.08060875353315272,0.11013687379218308,0.12132716980477333,0.0,False
supply-plus-20,supply-plus-20,13,2059,36,-0.1203616292227872,0.4604984154842423,0.7275888407875631,0.8567237994799123,0.8567237994799125,0.7586677584495479,0.029204295189410867,0.047464626962329275,0.051937691946978046,0.06062361285925247,0.027452180327547315,0.02561899982462058,0.940004891386701,0.0,1.0,0.027452180327547315,0.027452180327547315,0.07739275692905966,5.468259415460683,6.3827565182387564,5.468397510420962,2.5253277585496927e-05,-5.551115123125783e-16,0.48670820348233884,0.49223764402271436,0.499078121995023,0.4658910136533092,"[0.027685042718899124, 0.029528168458531536, 0.0269297634154992, 0.024732234260465735]","[0.025729525145523173, 0.026975710285532573, 0.02462066127064428, 0.022602203315394892]",0.026830858001865045,0.0,0.0,False,0.0,0.0,0,0.8567237994799123,0.2481413093437284,1.1048651088236408,Housing supply +20%,1.2,False,0.01,0.07630986906738509,0.10072499185105736,0.1175699705228301,0.0,False
supply-plus-20,supply-plus-20,14,2063,40,-0.1203616292227872,0.4344993408150032,0.6865102269116631,0.8067832228783994,0.8067832228783997,0.7144431141371705,0.027452180327547326,0.04370839023273164,0.0478580040499488,0.059319533045324724,0.027685042718899124,0.025729525145523173,1.0084824734710827,0.0,1.0,0.027685042718899124,0.027685042718899124,0.08038332893239072,5.2718214068460325,6.53437163459783,5.271806914687628,2.7489926394119646e-06,5.551115123125783e-16,0.4871497610801418,0.4926134408519566,0.4992915611986901,0.4677547677210737,"[0.029528168458531536, 0.0269297634154992, 0.024732234260465735, 0.022789525738070856]","[0.026975710285532573, 0.02462066127064428, 0.022602203315394892, 0.020813519158443636]",0.02501229467006872,0.0,0.0,False,0.0,0.0,0,0.8067832228783994,0.23152439624573726,1.0383076191241367,Housing supply +20%,1.2,False,0.01,0.0720015242019711,0.09162411704676098,0.11356720671492315,0.0,False
