age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.06173345618081385,0.22932004917575427,4.939635774588702,-0.9547232903502073,0.7076465505029068,0.061733456180814675
22.0,0.06173345618079773,0.36283984742121667,5.636864499342979,-1.021744134542629,0.4858476676184321,0.06173345618081385
26.0,0.06173345618077824,0.49558286878220614,6.369747593631195,-1.391914756546715,0.326606902881412,0.06173345618079774
30.0,0.061733456180763646,0.585416038231825,6.818916250379203,-1.0654075764114095,0.22988541401194215,0.061733456180778225
34.0,0.06173345618075505,0.6732328574375046,7.208981698488916,-0.9184535073879866,0.17878725790497813,0.06173345618076366
38.0,0.06173345618074896,0.7345821955804174,7.427356947686696,-0.23170439806198995,0.1552993433440078,0.06173345618075401
42.0,0.061733456180736244,0.782871646862963,7.541377521714472,0.4383765090066769,0.14287774517829985,0.06173345618074149
46.0,0.061733456180733795,0.8188859602373092,7.552066381335912,1.1262081434101987,0.1428777451782877,0.06173345618073575
50.0,0.061733456180726134,0.8501288476120247,7.519572090213603,1.8004188099628713,0.14287774517825724,0.0617334561807325
54.0,0.061733456180721465,0.8760724095274828,7.447584970010936,2.528552039077867,0.1428777451782521,0.061733456180726134
58.0,0.06173345618072012,0.9000613246059906,7.331728859659373,3.3307222169521777,0.1428777451782451,0.06173345618072147
62.0,0.06173345618071935,0.9307460622560977,7.18382626011579,4.023585407575601,0.1428777451782347,0.06173345618072011
66.0,0.06173345618071867,0.9439676752762317,7.00997156235696,4.918815930278063,0.14287774517822543,0.06173345618071936
70.0,0.05797551268251509,0.9583537375823286,6.805454263209558,3.165099913915275,0.14287774517822535,0.057975512682515086
74.0,0.053250371247667544,0.9630699556284863,6.603442472912186,1.5026126334164318,0.14287774517822538,0.05325037124766753
78.0,0.047124032802040944,0.9669701651005936,6.445887271785052,-0.08686073428687262,0.1428777451782254,0.04712403280204096
82.0,0.0391151529179582,0.9640807309519833,6.345265645732094,-1.569852268517126,0.14287774517822538,0.0391151529179582
