summary_path,seed,eligible,search_cases,search_strict,tight_loss,tight_residual
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_1/summary.json,2026071901,True,1000,1000,9.890168918737858,4.300689292670507e-06
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_2/summary.json,2026071902,True,1000,999,9.868278717386168,1.4597656369631353e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_3/summary.json,2026071903,True,1000,999,9.818445932308556,1.971176085115049e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_4/summary.json,2026071904,True,1000,999,8.746520294546126,1.7176467557041352e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_5/summary.json,2026071905,True,1000,999,5.485557807431926,1.313988645969837e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_6/summary.json,2026071906,True,1000,999,10.786973745313155,1.6848073511171392e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_7/summary.json,2026071907,True,1000,999,9.609583086287685,1.1692152944357875e-05
../../output/model/eqscale_seq_optimized_recalibration_20260719/production/chain_8/summary.json,2026071908,True,1000,994,9.037144470713432,9.38269690349245e-06
