coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0102500698006109
Wleft,Wm2,.0032504176205819
Wleft,Wm1,.0014709825579623
Wleft,Wp1,.0005788750822567
Wleft,Wp2,.0003069067125046
Wleft,Wp3,-.0000786062206468
Wleft,Wp4,-.0003743321824195
Wleft,Wp5,-.0007440612109598
Wleft,Wp6,-.0009586123996272
Wleft,Wright,-.001567771239929
Wm2,Wleft,.0032504176205819
Wm2,Wm2,.0059002326681456
Wm2,Wm1,.0017465381717215
Wm2,Wp1,.0004893672075939
Wm2,Wp2,.0004615152915045
Wm2,Wp3,.0002683918032059
Wm2,Wp4,-.0001016059368948
Wm2,Wp5,-.0001264641795263
Wm2,Wp6,-.0000602676195083
Wm2,Wright,-.0003808457517599
Wm1,Wleft,.0014709825579623
Wm1,Wm2,.0017465381717215
Wm1,Wm1,.0026908594975204
Wm1,Wp1,.0003511218477536
Wm1,Wp2,.0003639868843315
Wm1,Wp3,.0003756257356594
Wm1,Wp4,.0001074099451012
Wm1,Wp5,.0000705617873056
Wm1,Wp6,.0001403754159553
Wm1,Wright,.0000892565265859
Wp1,Wleft,.0005788750822567
Wp1,Wm2,.0004893672075939
Wp1,Wm1,.0003511218477536
Wp1,Wp1,.0017637950079392
Wp1,Wp2,.0017493268928916
Wp1,Wp3,.001779654314612
Wp1,Wp4,.00137644198293
Wp1,Wp5,.001706268499341
Wp1,Wp6,.0020179233153119
Wp1,Wright,.0023559101719798
Wp2,Wleft,.0003069067125046
Wp2,Wm2,.0004615152915045
Wp2,Wm1,.0003639868843315
Wp2,Wp1,.0017493268928916
Wp2,Wp2,.0030589883723923
Wp2,Wp3,.003000452227824
Wp2,Wp4,.0019394378116395
Wp2,Wp5,.0026330261556939
Wp2,Wp6,.0034008507297218
Wp2,Wright,.0040261549503354
Wp3,Wleft,-.0000786062206468
Wp3,Wm2,.0002683918032059
Wp3,Wm1,.0003756257356594
Wp3,Wp1,.001779654314612
Wp3,Wp2,.003000452227824
Wp3,Wp3,.0043488468591557
Wp3,Wp4,.0027442492357581
Wp3,Wp5,.0034868938124552
Wp3,Wp6,.0044302913539988
Wp3,Wright,.0052067892073911
Wp4,Wleft,-.0003743321824195
Wp4,Wm2,-.0001016059368948
Wp4,Wm1,.0001074099451012
Wp4,Wp1,.00137644198293
Wp4,Wp2,.0019394378116395
Wp4,Wp3,.0027442492357581
Wp4,Wp4,.0039066147476809
Wp4,Wp5,.0038688706832719
Wp4,Wp6,.0040056544820658
Wp4,Wright,.0042979716655062
Wp5,Wleft,-.0007440612109598
Wp5,Wm2,-.0001264641795263
Wp5,Wm1,.0000705617873056
Wp5,Wp1,.001706268499341
Wp5,Wp2,.0026330261556939
Wp5,Wp3,.0034868938124552
Wp5,Wp4,.0038688706832719
Wp5,Wp5,.0053352236523367
Wp5,Wp6,.0057308544910983
Wp5,Wright,.0063036681849246
Wp6,Wleft,-.0009586123996272
Wp6,Wm2,-.0000602676195083
Wp6,Wm1,.0001403754159553
Wp6,Wp1,.0020179233153119
Wp6,Wp2,.0034008507297218
Wp6,Wp3,.0044302913539988
Wp6,Wp4,.0040056544820658
Wp6,Wp5,.0057308544910983
Wp6,Wp6,.0081297222566381
Wp6,Wright,.0086554669849839
Wright,Wleft,-.001567771239929
Wright,Wm2,-.0003808457517599
Wright,Wm1,.0000892565265859
Wright,Wp1,.0023559101719798
Wright,Wp2,.0040261549503354
Wright,Wp3,.0052067892073911
Wright,Wp4,.0042979716655062
Wright,Wp5,.0063036681849246
Wright,Wp6,.0086554669849839
Wright,Wright,.0116755155898427
