coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0108704438559446
Wleft,Wm2,.0040535621920139
Wleft,Wm1,.0019394415457067
Wleft,Wp1,.000515521787134
Wleft,Wp2,-.000019826935145
Wleft,Wp3,-.0003742642714705
Wleft,Wp4,-.0009824376172504
Wleft,Wp5,-.0014623442178756
Wleft,Wp6,-.0017563531448271
Wleft,Wright,-.0028450317317999
Wm2,Wleft,.0040535621920139
Wm2,Wm2,.0066640610264021
Wm2,Wm1,.0022644353813572
Wm2,Wp1,.000440526448108
Wm2,Wp2,.0003270814552135
Wm2,Wp3,-.0000172510048609
Wm2,Wp4,-.0002723192548032
Wm2,Wp5,-.0005190930541887
Wm2,Wp6,-.0006190118731272
Wm2,Wright,-.0010785332880755
Wm1,Wleft,.0019394415457067
Wm1,Wm2,.0022644353813572
Wm1,Wm1,.0032917630723977
Wm1,Wp1,.0004017315805298
Wm1,Wp2,.0004115146390047
Wm1,Wp3,.0002312720905326
Wm1,Wp4,.0001059425270261
Wm1,Wp5,-.0000464766736967
Wm1,Wp6,-.0000457551021198
Wm1,Wright,-.0003134808738205
Wp1,Wleft,.000515521787134
Wp1,Wm2,.000440526448108
Wp1,Wm1,.0004017315805298
Wp1,Wp1,.0021175421109765
Wp1,Wp2,.0018235058050564
Wp1,Wp3,.0017742608648197
Wp1,Wp4,.0018439951568584
Wp1,Wp5,.0019201634905707
Wp1,Wp6,.0019967883345841
Wp1,Wright,.0022625362575723
Wp2,Wleft,-.000019826935145
Wp2,Wm2,.0003270814552135
Wp2,Wm1,.0004115146390047
Wp2,Wp1,.0018235058050564
Wp2,Wp2,.0034708626016161
Wp2,Wp3,.0030882880835689
Wp2,Wp4,.0031609477330403
Wp2,Wp5,.0032837293432684
Wp2,Wp6,.0033739970837139
Wp2,Wright,.0040017773678174
Wp3,Wleft,-.0003742642714705
Wp3,Wm2,-.0000172510048609
Wp3,Wm1,.0002312720905326
Wp3,Wp1,.0017742608648197
Wp3,Wp2,.0030882880835689
Wp3,Wp3,.0045742215754796
Wp3,Wp4,.0042377704410393
Wp3,Wp5,.0043749853964984
Wp3,Wp6,.0044511524073624
Wp3,Wright,.0053081927094593
Wp4,Wleft,-.0009824376172504
Wp4,Wm2,-.0002723192548032
Wp4,Wm1,.0001059425270261
Wp4,Wp1,.0018439951568584
Wp4,Wp2,.0031609477330403
Wp4,Wp3,.0042377704410393
Wp4,Wp4,.0057576975555978
Wp4,Wp5,.0055752948507067
Wp4,Wp6,.0056254475272049
Wp4,Wright,.0065841798074836
Wp5,Wleft,-.0014623442178756
Wp5,Wm2,-.0005190930541887
Wp5,Wm1,-.0000464766736967
Wp5,Wp1,.0019201634905707
Wp5,Wp2,.0032837293432684
Wp5,Wp3,.0043749853964984
Wp5,Wp4,.0055752948507067
Wp5,Wp5,.0074675650582659
Wp5,Wp6,.0071596492074072
Wp5,Wright,.0078959099650821
Wp6,Wleft,-.0017563531448271
Wp6,Wm2,-.0006190118731272
Wp6,Wm1,-.0000457551021198
Wp6,Wp1,.0019967883345841
Wp6,Wp2,.0033739970837139
Wp6,Wp3,.0044511524073624
Wp6,Wp4,.0056254475272049
Wp6,Wp5,.0071596492074072
Wp6,Wp6,.0091123293329763
Wp6,Wright,.0090876190161829
Wright,Wleft,-.0028450317317999
Wright,Wm2,-.0010785332880755
Wright,Wm1,-.0003134808738205
Wright,Wp1,.0022625362575723
Wright,Wp2,.0040017773678174
Wright,Wp3,.0053081927094593
Wright,Wp4,.0065841798074836
Wright,Wp5,.0078959099650821
Wright,Wp6,.0090876190161829
Wright,Wright,.0142819262736511
