case,age,z_index,z,permanent_index,permanent_level,changing_income_state,wealth_index,wealth,renter,location,parity,child_state,graph_value_mask,value,consumption_conditional_renter,housing_conditional_renter,selected_tenure,housing_graph_selected_tenure,owner_entry_probability,graph_fertility_scalar,tenure_probability_sum,pre_fertility_mass,post_fertility_pre_tenure_mass,current_post_tenure_mass,tenure_probability_0,tenure_probability_1,tenure_probability_2,tenure_probability_3,tenure_probability_4,tenure_probability_5
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,23,-3.1860465116279073,0,0,0,0,False,-6268835166.667099,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,24,-3.046511627906977,0,0,0,0,False,-5714402767.543794,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,25,-2.9069767441860463,0,0,0,0,False,-5103213414.998704,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,26,-2.7674418604651163,0,0,0,0,False,-4398500855.593215,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,27,-2.6279069767441863,0,0,0,0,False,-3541059091.9811068,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,28,-2.488372093023256,0,0,0,0,False,-2834997834.645751,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,29,-2.3488372093023258,0,0,0,0,False,-2163484871.3268843,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,30,-2.2093023255813953,0,0,0,0,False,-1624013441.715176,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,31,-2.0697674418604652,0,0,0,0,True,-938480397.6083709,1.286057981634503e-05,4.463609217933819e-05,0,4.463609217933819e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,32,-1.9302325581395348,0,0,0,0,True,-423229651.3499768,1.1510693273890427e-05,3.995094881868869e-05,0,3.995094881868869e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,33,-1.7906976744186047,0,0,0,0,True,-27541237.07080862,3.996209592739253e-05,0.00013869917398495564,0,0.00013869917398495564,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,34,-1.6511627906976747,0,0,0,0,True,-61.37706729892383,0.04947421351575325,0.1717135297572477,0,0.1717135297572477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,35,-1.5116279069767442,0,0,0,0,True,-39.19088471600377,0.06048689100910166,0.2099359812138823,0,0.2099359812138823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,36,-1.3720930232558142,0,0,0,0,True,-29.0106959186365,0.09933568804917445,0.3447711527613739,0,0.3447711527613739,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,37,-1.2325581395348837,0,0,0,0,True,-23.246385889095013,0.14513031619446282,0.5037136944198523,0,0.5037136944198523,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,38,-1.0930232558139537,0,0,0,0,True,-19.774971486162038,0.18547762185807912,0.643749842129166,0,0.643749842129166,0.0,6.790399056948094e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,39,-0.9534883720930232,0,0,0,0,True,-17.513335667356404,0.1939087065018001,0.6730121830735951,0,0.6730121830735951,0.0,0.009160615661329296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,40,-0.8139534883720927,0,0,0,0,True,-15.763351484682666,0.20233979114552086,0.7022745240180235,0,0.7022745240180235,0.0,0.02302235604288311,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,41,-0.6744186046511631,0,0,0,0,True,-14.370287621795416,0.21077087578924178,0.7315368649624525,0,0.7315368649624525,0.0,0.03653752798683101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,42,-0.5348837209302326,0,0,0,0,True,-13.209984034710637,0.21920196043296275,0.7607992059068815,0,0.7607992059068815,0.0,0.05021223134841402,1.0,1.5590818771766807e-06,1.4886141466541488e-06,1.4886141466541488e-06,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,43,-0.39534883720930214,0,0,0,0,True,-12.225497164873556,0.2276330450766837,0.7900615468513107,0,0.7900615468513107,0.0,0.06304050657220145,1.0,2.2549937894387548e-05,2.1270330076237672e-05,2.1270330076237672e-05,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,44,-0.25581395348837255,0,0,0,0,True,-11.385048798063785,0.23606412972040458,0.8193238877957395,0,0.8193238877957395,0.0,0.07457620374252126,1.0,5.139964567159796e-05,4.794922348535245e-05,4.794922348535245e-05,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,45,-0.11627906976744207,0,0,0,0,True,-10.649016046158268,0.2444952143641255,0.8485862287401684,0,0.8485862287401684,0.0,0.08523698362616554,1.0,1.9995188643838127e-05,1.8461047141945778e-05,1.8461047141945778e-05,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,46,0.0,0,0,0,0,True,-10.1025231566909,0.251521118233893,0.872971512860526,0,0.872971512860526,0.0,0.093340532158645,1.0,0.00024937101132741814,0.0002284188861747648,0.00022841888675566053,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,47,0.1627906976744189,0,0,0,0,True,-9.052745087512914,0.36943053206687887,1.2822077634665767,0,1.2822077634665767,0.0,0.12635139428705713,1.0,4.5210539363319635e-05,4.006854534185066e-05,4.006855741914944e-05,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,48,0.3023255813953485,0,0,0,0,True,-8.437711734459215,0.3720675380627297,1.291360200167655,0,1.291360200167655,0.0,0.13965040143116336,1.0,1.926673188004652e-05,1.6844799115180308e-05,1.6844811962844e-05,1.0,0.0,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,49,0.44186046511627897,0,0,0,0,True,-7.901192685207443,0.4005464698570864,1.3902039726021134,0,1.3902039726021134,7.271474488585763e-24,0.15217395687201637,1.0,1.0358819997267486e-05,8.939885131126394e-06,8.93988519359414e-06,1.0,7.271474488585763e-24,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,50,0.5813953488372094,0,0,0,0,True,-7.419713822853412,0.4258413071283515,1.4779964908419656,0,1.4779964908419656,4.2016096584149206e-17,0.16262954703065025,1.0,5.593176027116083e-06,4.774391210959226e-06,4.774391211187172e-06,1.0,4.2016096584149206e-17,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,51,0.720930232558139,0,0,0,0,True,-6.983412951696491,0.44878756336014075,1.5576376285635418,0,1.5576376285635418,9.49878522192582e-13,0.1714890368242658,1.0,3.598680899043702e-06,3.043171335207441e-06,3.043171335206215e-06,1.0,9.49878522192582e-13,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,52,0.8604651162790695,0,0,0,0,True,-6.582788174445389,0.46865280249083724,1.6265852699346883,0,1.6265852699346883,1.1215169903877609e-09,0.17946958901246782,1.0,2.2983264026737723e-06,1.9270354089131897e-06,1.927035406752065e-06,1.0,1.1215169903877609e-09,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,53,1.0,0,0,0,0,True,-6.211483544771182,0.48615396365974567,1.6873277445615333,0,1.6873277445615333,1.3763742856554018e-07,0.18655382345774107,1.0,1.6338491273403346e-06,1.359484609656572e-06,1.359484422708766e-06,0.9999998807907104,1.3763742856554018e-07,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,54,1.1395348837209305,0,0,0,0,True,-5.86456926342824,0.5032478564791996,1.746656685129449,0,1.746656685129449,3.5934720017394284e-06,0.19293155437817083,1.0,1.0678008165348543e-06,8.823599908624178e-07,8.823568229639439e-07,0.9999964237213135,3.5934720017394284e-06,0.0,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,55,1.27906976744186,0,0,0,0,True,-5.539106974782083,0.5199359266905191,1.8045771094715162,0,1.8045771094715162,4.054121018270962e-05,0.19879692523816334,1.0,5.152680993414741e-07,4.2306303841472214e-07,4.230459059793276e-07,0.9999594688415527,4.054121018270962e-05,4.203895392974451e-45,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,56,1.4186046511627906,0,0,0,0,True,-5.232784294143096,0.5366919107879222,1.8627332471735385,0,1.8627332471735385,0.0001372398401144892,0.20424059190597524,1.0,3.3409491725944857e-07,2.726729433193653e-07,2.726356297850954e-07,0.9998627305030823,0.0001372398401144892,2.159681193217408e-41,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,57,1.558139534883721,0,0,0,0,True,-4.944008855531358,0.5502263696236608,1.9097082172617201,0,1.9097082172617201,0.0002740009222179651,0.20932561894466162,1.0,2.78416183841114e-07,2.2595613375517487e-07,2.258950268452434e-07,0.9997259974479675,0.0002740009222179651,4.280251305516432e-38,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,58,1.6976744186046506,0,0,0,0,True,-4.671634847318856,0.558657454267381,1.938970558206147,0,1.938970558206147,0.000532313424628228,0.21413451240827008,1.0,1.6482096607356073e-07,1.330514232885257e-07,1.3298423370962162e-07,0.999467670917511,0.000532313424628228,4.6394988453936137e-35,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,59,1.837209302325581,0,0,0,0,True,-4.414165198176319,0.5701346995638749,1.9788054168466624,0,1.9788054168466624,0.0006538616726174951,0.21870263293331216,1.0,1.2670867129052073e-07,1.0176432145598616e-07,1.0170537994295132e-07,0.999346137046814,0.0006538616726174951,3.108237754340477e-32,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,60,1.9767441860465116,0,0,0,0,True,-4.169847483848744,0.5863819930909947,2.035196007465258,0,2.035196007465258,0.000730152940377593,0.22302430239481671,1.0,9.806813507194448e-08,7.838057272020191e-08,7.83392021967512e-08,0.9992698431015015,0.000730152940377593,1.1362806115952405e-29,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,61,2.116279069767442,0,0,0,0,True,-3.9374722593813223,0.6023633598012044,2.0906636277293233,0,2.0906636277293233,0.0006018115673214197,0.22712133243185778,1.0,4.9821234234029196e-08,3.9635689746091033e-08,3.964101252410558e-08,0.9993981719017029,0.0006018115673214197,2.2208999820657406e-27,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,62,2.2558139534883717,0,0,0,0,True,-3.71629568790052,0.6186761450999715,2.1472815251099764,0,2.1472815251099764,0.0004646650922950357,0.23102524754145248,1.0,5.738846642043435e-08,4.5454195184821183e-08,4.545881379701949e-08,0.999535322189331,0.0004646650922950357,2.6547314176273117e-25,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,63,2.395348837209302,0,0,0,0,True,-3.50557997488508,0.6350689428468586,2.204177127155643,0,2.204177127155643,0.00034184561809524894,0.23475075759839104,1.0,1.863790063361925e-08,1.4699536797046569e-08,1.4719857254770253e-08,0.9996581673622131,0.00034184561809524894,2.3996203681458724e-23,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,64,2.5348837209302326,0,0,0,0,True,-3.3045427867554804,0.651029234440879,2.2595716005754487,0,2.2595716005754487,0.00024267725530080497,0.2382866141385854,1.0,2.0393680138624914e-08,1.6019394990267866e-08,1.608230397239591e-08,0.9997573494911194,0.00024267725530080497,1.8373957363177616e-21,0.0,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,65,2.674418604651163,0,0,0,0,True,-3.112545297012799,0.6667921295913177,2.3142809566850384,0,2.3142809566850384,0.00016645988216623664,0.24160464168943158,1.0,7.033459708642474e-09,5.503830675929407e-09,5.6949385166498406e-09,0.9998335242271423,0.00016645988216623664,1.2221466888439687e-19,2.802596928649634e-45,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,66,2.8139534883720927,0,0,0,0,True,-2.928946737257915,0.6823796558466162,2.3683816480002995,0,2.3683816480002995,0.00011100285337306559,0.24471572221092175,1.0,9.399719940199423e-10,7.329156092375451e-10,9.307009470131248e-10,0.9998890161514282,0.00011100285337306559,7.173287938183317e-18,1.0902102052447077e-42,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,67,2.953488372093023,0,0,0,0,True,-2.7531074022159467,0.697871223725234,2.422149290027887,0,2.422149290027887,7.27777078282088e-05,0.24765604801569124,1.0,2.8112249102836906e-09,2.1845297061093773e-09,2.208657521973525e-09,0.9999272227287292,7.27777078282088e-05,3.2592729314492007e-16,3.203942821816905e-40,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,68,3.0930232558139537,0,0,0,0,True,-2.584478189866071,0.7132695291631298,2.4755932397367473,0,2.4755932397367473,4.760970841743983e-05,0.2504518210470821,1.0,1.6470809859123858e-09,1.2757587234739812e-09,1.2765505912438836e-09,0.9999523758888245,4.760970841743983e-05,1.1862095032903926e-14,5.843225701201496e-38,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,69,3.232558139534884,0,0,0,0,True,-2.4225900415218717,0.7285214985595798,2.5285292909582595,0,2.5285292909582595,3.1559473427478224e-05,0.2531138307108783,1.0,2.385592359989405e-10,1.8420618187546205e-10,1.842045835032726e-10,0.9999684691429138,3.1559473427478224e-05,4.4865920332225195e-13,7.019304090802939e-36,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,70,3.3720930232558146,0,0,0,0,True,-2.266989736131667,0.7434815532729848,2.5804521739644213,0,2.5804521739644213,2.1518457288038917e-05,0.25565294243858205,1.0,6.404541842964774e-12,4.930700606589012e-12,4.930601553861471e-12,0.9999784827232361,2.1518440917134285e-05,1.5988698212621166e-11,5.789873547746176e-34,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,71,3.5116279069767433,0,0,0,0,True,-2.117224091744608,0.7583566368005799,2.632080141676205,0,2.632080141676205,1.5246146176650655e-05,0.2580839201063827,1.0,0.0,0.0,0.0,0.9999847412109375,1.5245622307702433e-05,5.238531275431058e-10,3.373198882993224e-32,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,72,3.651162790697674,0,0,0,0,True,-1.9729401877207506,0.7732995241785304,2.683943440839433,0,2.683943440839433,1.137712570198346e-05,0.2604172779074435,1.0,0.0,0.0,0.0,0.9999886155128479,1.136383434641175e-05,1.3291477252153072e-08,1.4381778416208811e-30,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,73,3.7906976744186043,0,0,0,0,True,-1.8338669252707787,0.7874027936906361,2.7328926209667808,0,2.7328926209667808,9.261945706384722e-06,0.26265707941540384,1.0,0.0,0.0,0.0,0.9999907612800598,9.004426829051226e-06,2.575189057552052e-07,5.0435519122821635e-29,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,74,3.9302325581395348,0,0,0,0,True,-1.699768930317919,0.7958338783343587,2.7621549619112153,0,2.7621549619112153,1.1461768735898659e-05,0.26480925484699486,1.0,0.0,0.0,0.0,0.9999885559082031,7.691734026593622e-06,3.7700351640523877e-06,1.1953305385068768e-27,0.0,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,75,4.069767441860465,0,0,0,0,True,-1.5702934830524486,0.8042649629780794,2.7914173028556437,0,2.7914173028556437,4.91794417030178e-05,0.2668780350082472,1.0,0.0,0.0,0.0,0.9999508261680603,7.010452463873662e-06,4.216899105813354e-05,2.5702642902751674e-26,5.605193857299268e-44,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,76,4.209302325581396,0,0,0,0,True,-1.445047960604879,0.8165660183813205,2.8341114154635663,0,2.8341114154635663,0.0003660478978417814,0.26888434151417173,1.0,0.0,0.0,0.0,0.9996339678764343,6.729167125740787e-06,0.00035931874299421906,4.353229804810935e-25,5.668252288193885e-42,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,77,4.348837209302326,0,0,0,0,True,-1.3236029833757457,0.8303905907907584,2.882093302533957,0,2.882093302533957,0.0023177447728812695,0.2708667724973682,1.0,0.0,0.0,0.0,0.9976822733879089,6.675060831184965e-06,0.0023110697511583567,6.117911748397952e-24,4.0979292031022085e-40,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,78,4.488372093023255,0,0,0,0,True,-1.205606015189553,0.8437976882994118,2.928626230971059,0,2.928626230971059,0.011230465024709702,0.27284606586091936,1.0,0.0,0.0,0.0,0.98876953125,6.7101759668730665e-06,0.011223754845559597,6.529023059279809e-23,2.1293614384746584e-38,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,79,4.627906976744185,0,0,0,0,True,-1.0908674114826187,0.8568059120996064,2.97377476120272,0,2.97377476120272,0.04102923348546028,0.27478258149268847,1.0,0.0,0.0,0.0,0.9589707851409912,6.667294655926526e-06,0.041022565215826035,5.992712501877321e-22,7.99023433583469e-37,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,80,4.767441860465116,0,0,0,0,True,-0.9792890626497224,0.8697672588137,3.018760591932012,0,3.018760591932012,0.11229414492845535,0.27661557032292405,1.0,0.0,0.0,0.0,0.8877058625221252,6.372316875058459e-06,0.11228777468204498,4.4854704782029715e-21,2.1961326746707526e-35,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,81,4.906976744186046,0,0,0,0,True,-0.8707611026545887,0.8827232043286158,3.0637276763506542,0,3.0637276763506542,0.2302880734205246,0.27830698757083966,1.0,0.0,0.0,0.0,0.7697119116783142,5.719743967347313e-06,0.23028235137462616,2.7548917490129005e-20,4.497985511560808e-34,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,82,5.046511627906977,0,0,0,0,True,-0.7652633879191737,0.8956605723458525,3.108630282580076,0,3.108630282580076,0.36630427837371826,0.2798453126942911,1.0,0.0,0.0,0.0,0.6336957216262817,4.865506980422651e-06,0.36629942059516907,1.4616331830130576e-19,7.672909335929922e-33,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,83,5.186046511627907,0,0,0,0,True,-0.6628398914058895,0.9088822180446633,3.1545195507625734,0,3.1545195507625734,0.484502911567688,0.28125598527517937,1.0,0.0,0.0,0.0,0.515497088432312,4.095758413313888e-06,0.4844988286495209,7.231421261055355e-19,9.543433676522294e-32,0.0
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,84,5.325581395348838,0,0,0,0,True,-0.5635243671714407,0.92278838559075,3.202784635643082,2,4.0,0.5717891454696655,0.2825756389666297,1.0,0.0,0.0,0.0,0.4282108247280121,3.5345608466741396e-06,0.5717856287956238,3.594491017972643e-18,1.1733517537591567e-30,5.605193857299268e-45
new_balanced,30,0,0.11089068477824145,0,0.2774924094113725,0,85,5.4651162790697665,0,0,0,0,True,-0.4672989072386038,0.9373399573710841,3.253289769052055,2,4.0,0.6322827935218811,0.2838267251129725,1.0,0.0,0.0,0.0,0.3677172362804413,3.134018243144965e-06,0.632279634475708,1.86463020594479e-17,1.3546866344299986e-29,2.0879347118439774e-43
