case,age,z_index,z,permanent_index,permanent_level,changing_income_state,wealth_index,wealth,renter,location,parity,child_state,graph_value_mask,value,consumption_conditional_renter,housing_conditional_renter,selected_tenure,housing_graph_selected_tenure,owner_entry_probability,graph_fertility_scalar,tenure_probability_sum,pre_fertility_mass,post_fertility_pre_tenure_mass,current_post_tenure_mass,tenure_probability_0,tenure_probability_1,tenure_probability_2,tenure_probability_3,tenure_probability_4,tenure_probability_5
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,19,-3.744186046511628,0,0,0,0,False,-7791191400.023324,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,20,-3.604651162790698,0,0,0,0,False,-7488399425.309752,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,21,-3.4651162790697674,0,0,0,0,False,-7100931898.728996,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,22,-3.3255813953488373,0,0,0,0,False,-6705375339.919154,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,23,-3.1860465116279073,0,0,0,0,False,-6268834609.548327,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,24,-3.046511627906977,0,0,0,0,False,-5714402125.709959,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,25,-2.9069767441860463,0,0,0,0,False,-5103212783.034927,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,26,-2.7674418604651163,0,0,0,0,False,-4398500118.217682,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,27,-2.6279069767441863,0,0,0,0,False,-3541058336.345439,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,28,-2.488372093023256,0,0,0,0,False,-2834997137.8668804,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,29,-2.3488372093023258,0,0,0,0,False,-2163484262.3534636,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,30,-2.2093023255813953,0,0,0,0,False,-1624012878.541797,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,31,-2.0697674418604652,0,0,0,0,True,-938479837.5204607,1.2839311174572599e-05,4.511824606166412e-05,0,4.511824606166412e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,32,-1.9302325581395348,0,0,0,0,True,-423229196.2373283,1.1491656908803494e-05,4.03824938127865e-05,0,4.03824938127865e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,33,-1.7906976744186047,0,0,0,0,True,-27541080.372886322,3.9896072818817354e-05,0.00014019761697950993,0,0.00014019761697950993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,34,-1.6511627906976747,0,0,0,0,True,-61.56153072973632,0.04947421351575325,0.17385587970885596,0,0.17385587970885596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,35,-1.5116279069767442,0,0,0,0,True,-39.44859548429913,0.06048676683681621,0.2125547696844278,0,0.2125547696844278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,36,-1.3720930232558142,0,0,0,0,True,-29.302455661760693,0.09933969195749741,0.349086691995179,0,0.349086691995179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,37,-1.2325581395348837,0,0,0,0,True,-23.55793647799489,0.14516696020516068,0.510126948518192,0,0.510126948518192,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,38,-1.0930232558139537,0,0,0,0,True,-20.099200950026525,0.18547762185807912,0.6517814599351883,0,0.6517814599351883,0.0,8.53558982905241e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,39,-0.9534883720930232,0,0,0,0,True,-17.849339513574403,0.1939087065018001,0.6814088866989751,0,0.6814088866989751,0.0,0.008316186343896139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,40,-0.8139534883720927,0,0,0,0,True,-16.110270134182873,0.20233979114552086,0.7110363134627613,0,0.7110363134627613,0.0,0.02061941615169368,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,41,-0.6744186046511631,0,0,0,0,True,-14.727119835650115,0.21077087578924178,0.7406637402265481,0,0.7406637402265481,0.0,0.032744930679229414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,42,-0.5348837209302326,0,0,0,0,True,-13.574598493992374,0.21920196043296275,0.770291166990335,0,0.770291166990335,0.0,0.045457096283512466,1.0,1.521512221397859e-06,1.4592551086447462e-06,1.4592551086447462e-06,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,43,-0.39534883720930214,0,0,0,0,True,-12.594583074820271,0.2276330450766837,0.7999185937541218,0,0.7999185937541218,0.0,0.05782547335385467,1.0,2.2792615344655992e-05,2.160623157073185e-05,2.160623157073185e-05,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,44,-0.25581395348837255,0,0,0,0,True,-11.75667225928799,0.23606412972040458,0.8295460205179085,0,0.8295460205179085,0.0,0.06912093123725682,1.0,5.253962949173275e-05,4.9270678370817975e-05,4.9270678370817975e-05,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,45,-0.11627906976744207,0,0,0,0,True,-11.022197135351831,0.2444952143641255,0.8591734472816952,0,0.8591734472816952,0.0,0.07963148937370465,1.0,2.0344675282751863e-05,1.8886373383067017e-05,1.8886373383067017e-05,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,46,0.0,0,0,0,0,True,-10.476450999598365,0.251521118233893,0.8838629695848509,0,0.8838629695848509,0.0,0.08766121694777525,1.0,0.0002538254536821651,0.00023379667318707058,0.0002337966734779283,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,47,0.1627906976744189,0,0,0,0,True,-9.436028697037898,0.36944045197713415,1.2982398347387678,0,1.2982398347387678,0.0,0.11838220167865983,1.0,4.611681940662939e-05,4.1202565401113437e-05,4.120257795780233e-05,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,48,0.3023255813953485,0,0,0,0,True,-8.822662912885406,0.3720675380627297,1.307471600744238,0,1.307471600744238,0.0,0.1319168948112078,1.0,1.9789940224286116e-05,1.7440000392074965e-05,1.744000960816849e-05,1.0,0.0,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,49,0.44186046511627897,0,0,0,0,True,-8.287078687743659,0.4000109594078253,1.4056667564586374,0,1.4056667564586374,2.0475914984244708e-21,0.14445373165016875,1.0,1.0784571142671212e-05,9.38226290413453e-06,9.382262942062317e-06,1.0,2.0475914984244708e-21,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,50,0.5813953488372094,0,0,0,0,True,-7.805477650074504,0.4249112802450738,1.4931682421126569,0,1.4931682421126569,3.161284719039475e-16,0.155102349308435,1.0,5.799921349167139e-06,4.990168805835036e-06,4.990168805944604e-06,1.0,3.161284719039475e-16,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,51,0.720930232558139,0,0,0,0,True,-7.3686324600577455,0.44785810938478576,1.573805020003894,0,1.573805020003894,5.411164138297009e-12,0.16424331432794037,1.0,3.7202631812445074e-06,3.1702498643013563e-06,3.170249864285049e-06,1.0,5.411164138297009e-12,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,52,0.8604651162790695,0,0,0,0,True,-6.967442145630538,0.4675669033107679,1.6430631135137814,0,1.6430631135137814,4.236108797073257e-09,0.17247067912014016,1.0,2.3995011471943793e-06,2.026982449706587e-06,2.0269824411201173e-06,1.0,4.236108797073257e-09,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,53,1.0,0,0,0,0,True,-6.595255084711005,0.4848782884228848,1.7038965431687583,0,1.7038965431687583,3.4297053730369953e-07,0.1798462362719576,1.0,1.701248463654895e-06,1.4258376806141305e-06,1.4258371921712465e-06,0.9999996423721313,3.4297053730369953e-07,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,54,1.1395348837209305,0,0,0,0,True,-6.247447448352607,0.5017031146059397,1.7630201703906894,0,1.7630201703906894,6.6275865719944704e-06,0.1864477727043945,1.0,1.1389013228461293e-06,9.477597578705335e-07,9.477534859441284e-07,0.9999933838844299,6.6275865719944704e-06,0.0,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,55,1.27906976744186,0,0,0,0,True,-5.9210090289739865,0.5181914570087419,1.8209613698494183,0,1.8209613698494183,4.1402949136681855e-05,0.19249239659820502,1.0,5.71042826401073e-07,4.720977700314183e-07,4.7207828739682806e-07,0.9999585747718811,4.1402949136681855e-05,3.363116314379561e-44,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,56,1.4186046511627906,0,0,0,0,True,-5.613644395678829,0.5346591650288237,1.8788300586302573,0,1.8788300586302573,0.00016204299754463136,0.19809743194159585,1.0,3.3848433074259726e-07,2.7812710704934465e-07,2.7808236378203106e-07,0.9998379349708557,0.00016204299754463136,1.378261117571317e-40,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,57,1.558139534883721,0,0,0,0,True,-5.323650020788079,0.5502263696236608,1.933534314789506,0,1.933534314789506,0.0002838663349393755,0.20333533891630676,1.0,2.9402570418594954e-07,2.4020987909709104e-07,2.401437710518857e-07,0.9997161626815796,0.0002838663349393755,2.3562533239231048e-37,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,58,1.6976744186046506,0,0,0,0,True,-5.049778975168706,0.558657454267381,1.9631617415532907,0,1.9631617415532907,0.0005389318685047328,0.20828365740936028,1.0,1.7863429895922305e-07,1.451430082063846e-07,1.4507416002771237e-07,0.9994610548019409,0.0005389318685047328,2.341748902787379e-34,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,59,1.837209302325581,0,0,0,0,True,-4.790759145205279,0.5674582444819753,1.9940883397983378,0,1.9940883397983378,0.0006237030029296875,0.21298305328986833,1.0,1.3324380253420115e-07,1.0769892015593545e-07,1.076522988908631e-07,0.9993762969970703,0.0006237030029296875,1.4553753239734112e-31,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,60,1.9767441860465116,0,0,0,0,True,-4.544906179588792,0.5833654820053414,2.04998749567844,0,2.04998749567844,0.0006887182826176286,0.2174317138295369,1.0,1.0964447635107502e-07,8.818488303997627e-08,8.816260389798424e-08,0.9993112683296204,0.0006887182826176286,4.812771037238333e-29,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,61,2.116279069767442,0,0,0,0,True,-4.310914179159262,0.5989997609502006,2.1049274558398405,0,2.1049274558398405,0.0005617093411274254,0.2216468458291899,1.0,5.28451949461982e-08,4.2301838234520175e-08,4.234408653915917e-08,0.9994382858276367,0.0005617093411274254,8.54061799781484e-27,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,62,2.2558139534883717,0,0,0,0,True,-4.087987137107644,0.6147595552520111,2.16030848582831,0,2.16030848582831,0.0004324579203967005,0.22565444983602206,1.0,5.897364911909141e-08,4.699483725617063e-08,4.704187706792569e-08,0.9995675683021545,0.0004324579203967005,1.0046542988822853e-24,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,63,2.395348837209302,0,0,0,0,True,-3.875439512909687,0.6307067678300748,2.216348116873291,0,2.216348116873291,0.00031539806514047086,0.22947174107240695,1.0,2.5884794172364108e-08,2.0538094783330324e-08,2.058082033792097e-08,0.9996845722198486,0.00031539806514047086,1.0646682609206444e-22,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,64,2.5348837209302326,0,0,0,0,True,-3.672477562984199,0.6461828364565352,2.2707321148044795,0,2.2707321148044795,0.00022312559303827584,0.23309169947532013,1.0,1.98485245525878e-08,1.568398608863861e-08,1.5761135659971473e-08,0.9997768998146057,0.00022312559303827584,8.625174613597376e-21,0.0,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,65,2.674418604651163,0,0,0,0,True,-3.478338160369653,0.6612713338256297,2.323754159970562,0,2.323754159970562,0.0001501586230006069,0.2365160440442519,1.0,1.0677004293229818e-08,8.403886904700777e-09,8.441812691748444e-09,0.9998498558998108,0.0001501586230006069,8.751497468531669e-19,7.006492321624085e-45,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,66,2.8139534883720927,0,0,0,0,True,-3.2924291493425972,0.676167448190195,2.3761001576744087,0,2.3761001576744087,9.77855670498684e-05,0.23973423552262196,1.0,1.6473556665385034e-09,1.291864124006411e-09,1.3396336685150527e-09,0.9999021887779236,9.77855670498684e-05,5.247528588662491e-17,2.7171177223258203e-42,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,67,2.953488372093023,0,0,0,0,True,-3.1142055425513844,0.6908737564792788,2.4277791634266515,0,2.4277791634266515,6.323908746708184e-05,0.24275052050330376,1.0,1.8357888056497004e-09,1.4346499534614628e-09,1.4380518760425563e-09,0.9999367594718933,6.323908746708184e-05,2.3847554061828336e-15,6.403065176916533e-40,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,68,3.0930232558139537,0,0,0,0,True,-2.943050456594701,0.7053267060179538,2.4785678486400897,0,2.4785678486400897,4.1309445805381984e-05,0.2456076069784339,1.0,2.0567464933400054e-09,1.6020365830677673e-09,1.602041537719267e-09,0.9999586939811707,4.1309445805381984e-05,1.2057359505355386e-13,9.41346121536028e-38,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,69,3.232558139534884,0,0,0,0,True,-2.7784199006185033,0.7194914072336442,2.5283436088931124,0,2.5283436088931124,2.7600537578109652e-05,0.2483322196653016,1.0,6.09795717033043e-10,4.734852265379892e-10,4.734726850526231e-10,0.999972403049469,2.760053212114144e-05,5.663610639500272e-12,9.147669200464268e-36,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,70,3.3720930232558146,0,0,0,0,True,-2.6198732514183147,0.7333541738647346,2.577058349696002,0,2.577058349696002,1.9059698388446122e-05,0.2509267302241259,1.0,4.742982397387218e-11,3.6716844304628245e-11,3.67161518944971e-11,0.9999809265136719,1.905947647173889e-05,2.2234733498827097e-10,6.099268711834891e-34,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,71,3.5116279069767433,0,0,0,0,True,-2.4669967297269033,0.7471128157450433,2.6254071887723134,0,2.6254071887723134,1.3731759281654377e-05,0.25340210075844993,1.0,7.738427293674168e-17,5.973305171692713e-17,6.005768627861052e-17,0.9999862909317017,1.372421502310317e-05,7.544241675816465e-09,2.8908744490676385e-32,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,72,3.651162790697674,0,0,0,0,True,-2.3194472388129124,0.7607944895836339,2.67348555671525,0,2.67348555671525,1.0587425094854552e-05,0.2557715780084906,1.0,4.521658246154653e-19,3.4806315710561155e-19,3.5040972192994155e-19,0.99998939037323,1.0410836694063619e-05,1.7658831552580523e-07,1.024595482730394e-30,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,73,3.7906976744186043,0,0,0,0,True,-2.1769004242969796,0.7741768513290512,2.7205121208281056,0,2.7205121208281056,1.142355722549837e-05,0.2580487637966211,0.9999999403953552,0.0,0.0,5.534473277909923e-28,0.9999885559082031,8.360159881704021e-06,3.0633973437943496e-06,2.499579312605465e-29,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,74,3.9302325581395348,0,0,0,0,True,-2.038977421148602,0.7871473759891676,2.7660914603430613,0,2.7660914603430613,4.549946970655583e-05,0.26025442324108583,1.0,0.0,0.0,0.0,0.9999545216560364,7.082212505338248e-06,3.841725629172288e-05,5.937201943553556e-28,0.0,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,75,4.069767441860465,0,0,0,0,True,-1.9052423912475605,0.7998421671686617,2.810701852937345,0,2.810701852937345,0.0003549190878402442,0.2624285446868654,0.9999999403953552,0.0,0.0,0.0,0.9996450543403625,6.280150500970194e-06,0.00034863894688896835,1.0130839093595936e-26,1.5414283107572988e-44,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,76,4.209302325581396,0,0,0,0,True,-1.7752981110834707,0.8119898410708646,2.853389636786831,0,2.853389636786831,0.0022938509937375784,0.2646157047983817,1.0,0.0,0.0,0.0,0.9977061748504639,5.808858531963779e-06,0.002288042102009058,1.40430023141195e-25,1.1476634422820252e-42,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,77,4.348837209302326,0,0,0,0,True,-1.6489269796625583,0.8211271322655213,2.885498723236426,0,2.885498723236426,0.010810925625264645,0.266780006565012,1.0,0.0,0.0,0.0,0.989189088344574,5.513496034836862e-06,0.010805412195622921,1.664797066021224e-24,6.187012979686932e-41,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,78,4.488372093023255,0,0,0,0,True,-1.526118959504751,0.8295582169092413,2.9151261500002095,0,2.9151261500002095,0.037422116845846176,0.2688393689947529,1.0,0.0,0.0,0.0,0.9625778794288635,5.289186447043903e-06,0.03741682693362236,1.4214708687674494e-23,2.4293750956613624e-39,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,79,4.627906976744185,0,0,0,0,True,-1.4068433795812643,0.8379893015529619,2.944753576763995,0,2.944753576763995,0.09754694253206253,0.27075248797724816,1.0,0.0,0.0,0.0,0.9024530649185181,5.021834567742189e-06,0.0975419208407402,1.1239606873877385e-22,7.216088456568848e-38,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,80,4.767441860465116,0,0,0,0,True,-1.2910032346244837,0.8486963730313525,2.9823789819740947,0,2.9823789819740947,0.19597090780735016,0.27251234608649755,1.0,0.0,0.0,0.0,0.804029107093811,4.612963948602555e-06,0.19596628844738007,7.747214380864773e-22,1.6872243355562472e-36,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,81,4.906976744186046,0,0,0,0,True,-1.1784927241508505,0.8614581490930346,3.0272247641742447,0,3.0272247641742447,0.31263160705566406,0.2741273995951858,1.0,0.0,0.0,0.0,0.6873683929443359,4.080731287103845e-06,0.31262752413749695,4.806676665402103e-21,3.2786534866475035e-35,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,82,5.046511627906977,0,0,0,0,True,-1.0693151454487733,0.8745608447639143,3.073268561953725,0,3.073268561953725,0.4209384620189667,0.2756190195965521,1.0,0.0,0.0,0.0,0.5790615677833557,3.5765763186645927e-06,0.42093488574028015,2.77509143494796e-20,5.2887240309696525e-34,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,83,5.186046511627907,0,0,0,0,True,-0.9634650870952338,0.8882857935899767,3.12149900125832,2,4.0,0.509286105632782,0.2770183436457195,1.0,0.0,0.0,0.0,0.49071386456489563,3.178917268087389e-06,0.5092829465866089,1.55108591617122e-19,8.701428689333022e-33,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,84,5.325581395348838,0,0,0,0,True,-0.8608999937591203,0.9026340429709621,3.171919762724674,2,4.0,0.5781843662261963,0.27834558016230676,1.0,0.0,0.0,0.0,0.42181557416915894,2.878785835491726e-06,0.5781815052032471,8.698332502611354e-19,1.2987470493958358e-31,0.0
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,85,5.4651162790697665,0,0,0,0,True,-0.7615314919213547,0.9172747733251173,3.2233683229830663,2,4.0,0.6309138536453247,0.2796101911008812,1.0,0.0,0.0,0.0,0.3690861165523529,2.646516577442526e-06,0.6309112310409546,4.970911285454755e-18,1.8394333084718093e-30,1.1210387714598537e-44
old_old,30,0,0.11089068477824145,0,0.2774924094113725,0,86,5.604651162790697,0,0,0,0,True,-0.6652281172525097,0.9319712048582469,3.275012621117481,2,4.0,0.6707675457000732,0.28082103462592806,1.0,0.0,0.0,0.0,0.32923245429992676,2.4641617528686766e-06,0.6707651019096375,2.8607611351227935e-17,2.466930587076348e-29,4.694349855488137e-43
