case,age,scope,group_index,permanent_level,z,mass,owner_mass,owner_rate
old_old,34.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273433793443,0.002514900509256983,0.9777131542163585
old_old,34.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568364088171,0.0006304394790286937,0.9803790945593772
old_old,34.0,permanent,0,0.2774924094113725,,0.010288909357763467,0.00033307400100056664,0.03237213871937229
old_old,34.0,permanent,1,0.8219540208905596,,0.04115563743019168,0.019577618528431127,0.4756971280456716
old_old,34.0,permanent,2,2.43469150702639,,0.010288909375391663,0.009455953533876973,0.9190433299464277
old_old,38.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568352204668,1.083733465304777e-06,0.0016852841085706332
old_old,38.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273403878454,1.4510633988874748e-05,0.005641271967308616
old_old,38.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410084973902,7.022001723341053e-05,0.018199536297792748
old_old,38.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273378794855,0.0002365017712804659,0.09194435025149651
old_old,38.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568349174916,0.00025959794957894773,0.4036936324800215
old_old,38.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273378443084,0.0005350708502461353,0.20801849135720604
old_old,38.0,combined,6,0.8219540208905596,0.4977813254644079,0.01028890935740456,0.003930725348483027,0.38203518098390327
old_old,38.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364045082375,0.009718540902844219,0.6297098205197134
old_old,38.0,combined,8,0.8219540208905596,1.1432279552449633,0.01028890936913658,0.008185313126036107,0.7955472083940611
old_old,38.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273414820387,0.002373888644708925,0.9228922367885114
old_old,38.0,combined,10,2.43469150702639,0.9729441212847109,0.000643056836865304,0.0005300276586273548,0.8242314337424197
old_old,38.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227346452421,0.0023969162693372827,0.9318446414322884
old_old,38.0,combined,12,2.43469150702639,2.234509133716906,0.003858341019000524,0.003772893318374768,0.9778537718141124
old_old,38.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273449117223,0.002539450497527935,0.9872574065241064
old_old,38.0,combined,14,2.43469150702639,5.131878552358484,0.000643056836074926,0.0006326778560110922,0.9838599335523983
old_old,38.0,permanent,0,0.2774924094113725,,0.01028890935690268,0.0005819141055470036,0.05655741394559045
old_old,38.0,permanent,1,0.8219540208905596,,0.04115563745094986,0.02474353887231841,0.601218700641152
old_old,38.0,permanent,2,2.43469150702639,,0.010288909383304897,0.009871965599878433,0.9594763868653553
old_old,42.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568350547281,3.2153667048402394e-06,0.005000128339459438
old_old,42.0,combined,1,0.2774924094113725,0.1680514187563014,0.002572227339299601,3.6988294775279434e-05,0.014379870009993394
old_old,42.0,combined,2,0.2774924094113725,0.25467675127520867,0.00385834100560334,0.00015121494492237897,0.039191700449176095
old_old,42.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273352731867,0.0003988584863730267,0.1550634661654684
old_old,42.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568338727468,0.00029831422219877657,0.46390024409228087
old_old,42.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273396905485,0.0008216011652871659,0.3194123445503882
old_old,42.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909360896766,0.0052415532139886015,0.5094372037049179
old_old,42.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364030916445,0.011359057930280978,0.7360066092866254
old_old,42.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909360312414,0.008866337690087411,0.8617373697826212
old_old,42.0,combined,9,0.8219540208905596,1.7325267692681683,0.002572227341551282,0.0024419321640691354,0.9493453881865797
old_old,42.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568372731893,0.0005785680705471837,0.8997152926645442
old_old,42.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227345254503,0.00249181215523631,0.9687371374203952
old_old,42.0,combined,12,2.43469150702639,2.234509133716906,0.0038583410174091917,0.00381313035319611,0.9882823565856188
old_old,42.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273452840204,0.0025442057847287268,0.9891061104662194
old_old,42.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568361604469,0.0006336449000207936,0.9853637569645478
old_old,42.0,permanent,0,0.2774924094113725,,0.010288909349103603,0.000888591314974302,0.08636399494099133
old_old,42.0,permanent,1,0.8219540208905596,,0.041155637433367455,0.02873048216371329,0.6980934801515111
old_old,42.0,permanent,2,2.43469150702639,,0.01028890938138135,0.010061361263729123,0.9778841362852321
old_old,46.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568349240293,7.152334694389067e-06,0.011122398994847855
old_old,46.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273378310477,7.465314406716608e-05,0.029022762867497966
old_old,46.0,combined,2,0.2774924094113725,0.25467675127520867,0.003858341002821259,0.0002629253154434297,0.06814465472366905
old_old,46.0,combined,3,0.2774924094113725,0.3859547757472442,0.002572227337468501,0.0005779518761940094,0.22468926745907697
old_old,46.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568351558025,0.0003308485069549753,0.5144934146836585
old_old,46.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273403569165,0.0011125963903949867,0.43254201249591157
old_old,46.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909361445574,0.006355517973387249,0.6177057013644749
old_old,46.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364050786281,0.012437517261360779,0.8058850436258015
old_old,46.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909365957674,0.00918161254001656,0.8923795723573225
old_old,46.0,combined,9,0.8219540208905596,1.7325267692681683,0.002572227341496511,0.002463689649304869,0.957804004941299
old_old,46.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568368761603,0.0006069794446599667,0.9438970396591222
old_old,46.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227344518848,0.0025296078435350063,0.983430896543939
old_old,46.0,combined,12,2.43469150702639,2.234509133716906,0.003858341014923109,0.0038242923443878056,0.99117530814316
old_old,46.0,combined,13,2.43469150702639,3.3863297976379867,0.002572227343733916,0.002543065662278802,0.9886628677958215
old_old,46.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568360098815,0.0006338643191596821,0.9857049698635688
old_old,46.0,permanent,0,0.2774924094113725,,0.010288909348200639,0.0012535311773539696,0.12183324149640716
old_old,46.0,permanent,1,0.8219540208905596,,0.04115563746004296,0.031550933814464444,0.766624835907268
old_old,46.0,permanent,2,2.43469150702639,,0.010288909376061915,0.010137809614021262,0.9853143072294718
old_old,50.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568350020326,1.3271813964191554e-05,0.020638632919825203
old_old,50.0,combined,1,0.2774924094113725,0.1680514187563014,0.002572227339010711,0.00012833848874278344,0.049893913650782884
old_old,50.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410061746094,0.00040529247059601313,0.10504319601284916
old_old,50.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273354223104,0.0007893799041475133,0.3068857457802859
old_old,50.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568338998988,0.0003659707197532208,0.5691110030411238
old_old,50.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227341020028,0.0013898129543430452,0.5403149761217874
old_old,50.0,combined,6,0.8219540208905596,0.4977813254644079,0.01028890936991373,0.007290027745172527,0.708532603707214
old_old,50.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364057348162,0.013227580415723791,0.8570769384155006
old_old,50.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909367118033,0.009389311212136946,0.9125662280731055
old_old,50.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273414881805,0.0024762211148201384,0.9626758392932341
old_old,50.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568361343164,0.0006243341753343613,0.970884905115845
old_old,50.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273445073574,0.0025468396298596267,0.9901300657961114
old_old,50.0,combined,12,2.43469150702639,2.234509133716906,0.0038583410153968387,0.0038276200180595585,0.9920377703228701
old_old,50.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273431010405,0.0025431053053058877,0.9886782799843642
old_old,50.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568351185395,0.0006347312740781127,0.9870531489819371
old_old,50.0,permanent,0,0.2774924094113725,,0.010288909349509563,0.001702253397203722,0.16544546553759487
old_old,50.0,permanent,1,0.8219540208905596,,0.041155637476888135,0.03377295344219645,0.8206154858167949
old_old,50.0,permanent,2,2.43469150702639,,0.010288909374258092,0.010176630402637547,0.9890873786971575
old_old,54.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568346444773,2.1798375289753365e-05,0.03389805397497236
old_old,54.0,combined,1,0.2774924094113725,0.1680514187563014,0.002572227337064521,0.0001990425205230074,0.07738138758378908
old_old,54.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583409978867706,0.0005863408033398817,0.1519670769538055
old_old,54.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273293925634,0.0010471841683839802,0.40711182733264667
old_old,54.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568327375465,0.00041103682145221076,0.6391920597474919
old_old,54.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227342127207,0.0016559150263641533,0.6437669793972128
old_old,54.0,combined,6,0.8219540208905596,0.4977813254644079,0.01028890937979717,0.008116378657551038,0.7888473265677689
old_old,54.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364070301303,0.013880221645129668,0.8993646221201783
old_old,54.0,combined,8,0.8219540208905596,1.1432279552449633,0.01028890937279737,0.009585328246089674,0.9316175212342837
old_old,54.0,combined,9,0.8219540208905596,1.7325267692681683,0.002572227340738831,0.0024875399816936964,0.9670762542237773
old_old,54.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568362332348,0.0006343538948698906,0.9864662952433217
old_old,54.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273431430256,0.002556612136545691,0.9939293054173609
old_old,54.0,combined,12,2.43469150702639,2.234509133716906,0.0038583410133125797,0.003830197029392094,0.9927056774340631
old_old,54.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273432994404,0.002546545910178136,0.990015877411379
old_old,54.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568354917886,0.0006367250442296694,0.9901536055405167
old_old,54.0,permanent,0,0.2774924094113725,,0.010288909331725878,0.0022654026889888336,0.22017908953706672
old_old,54.0,permanent,1,0.8219540208905596,,0.04115563750576188,0.03572538355682823,0.8680556473417912
old_old,54.0,permanent,2,2.43469150702639,,0.01028890937148007,0.01020443401521548,0.9917896685436118
old_old,58.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568339218337,3.263170860192879e-05,0.050744672757641995
old_old,58.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273334665,0.0002865363969964641,0.11139621808244653
old_old,58.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583409989492584,0.0008142816686409319,0.21104450562111673
old_old,58.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273261672727,0.0013327402053242264,0.5181269134987636
old_old,58.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568312139274,0.0004633886365649969,0.7206029297445411
old_old,58.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227344130603,0.0019124548273322124,0.7435014761413362
old_old,58.0,combined,6,0.8219540208905596,0.4977813254644079,0.01028890937334732,0.008919970339101803,0.8669500347829231
old_old,58.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364066162362,0.014399042270714637,0.9329814426061863
old_old,58.0,combined,8,0.8219540208905596,1.1432279552449633,0.01028890937561647,0.00980474664129497,0.9529432404693047
old_old,58.0,combined,9,0.8219540208905596,1.7325267692681683,0.002572227342606608,0.0024999640872998743,0.9719063497577534
old_old,58.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568355983316,0.0006385381240254503,0.9929730759044388
old_old,58.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273426963625,0.002559365422543953,0.9949996954239174
old_old,58.0,combined,12,2.43469150702639,2.234509133716906,0.003858341016292505,0.003832002253085054,0.9931735522867908
old_old,58.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273445635316,0.00255274294591164,0.9924250868831356
old_old,58.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568376837817,0.0006389773157400844,0.9936560476389749
old_old,58.0,permanent,0,0.2774924094113725,,0.010288909323718792,0.0029295786161285483,0.28473169739916515
old_old,58.0,permanent,1,0.8219540208905596,,0.041155637501863365,0.0375361781657435,0.9120543489101344
old_old,58.0,permanent,2,2.43469150702639,,0.010288909376834512,0.010221626061306182,0.9934605979055643
old_old,62.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568339394163,3.6952449237454956e-05,0.057463737708969474
old_old,62.0,combined,1,0.2774924094113725,0.1680514187563014,0.002572227334120108,0.00034513338811442663,0.13417686047274968
old_old,62.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583409979686565,0.0010966821584089085,0.28423671183710586
old_old,62.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273334925724,0.0016120758199861186,0.6267236954508375
old_old,62.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568337270355,0.00048325984576212666,0.7515040979523446
old_old,62.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227345267392,0.002148560541776477,0.8352918515268821
old_old,62.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909379012038,0.00950373777383525,0.9236875769575316
old_old,62.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364070780551,0.014800528516161787,0.9589956180832351
old_old,62.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909378281247,0.009988710502392403,0.9708230615265666
old_old,62.0,combined,9,0.8219540208905596,1.7325267692681683,0.002572227342624073,0.002513454339413244,0.9771509297654571
old_old,62.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568357906123,0.0006394254433424878,0.9943529214744139
old_old,62.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273426849857,0.0025592227280706475,0.9949442203655438
old_old,62.0,combined,12,2.43469150702639,2.234509133716906,0.003858341016702773,0.0038345012837971565,0.9938212478362037
old_old,62.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273463196525,0.0025604902106788783,0.9954369757954842
old_old,62.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568390149547,0.0006421878579530209,0.9986486714560646
old_old,62.0,permanent,0,0.2774924094113725,,0.01028890933324779,0.0035741036615090354,0.34737439564751577
old_old,62.0,permanent,1,0.8219540208905596,,0.0411556375159653,0.03895499167357916,0.9465286902302885
old_old,62.0,permanent,2,2.43469150702639,,0.010288909380512978,0.010235827523842191,0.9948408665381656
old_old,66.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568336296803,7.490679360768406e-05,0.11648549504540517
old_old,66.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273337696585,0.000513690287062482,0.19970641020661928
old_old,66.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583409982834186,0.0012925321701454937,0.3349968731951227
old_old,66.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273254230195,0.0014048290712538423,0.5461527670470606
old_old,66.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568316786036,0.0004813753533977039,0.7485735780788543
old_old,66.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227348404292,0.002320204121929414,0.9020214031115005
old_old,66.0,combined,6,0.8219540208905596,0.4977813254644079,0.01028890937200084,0.009840545295478115,0.9564225847160384
old_old,66.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364059597988,0.015078126605507005,0.976982500204156
old_old,66.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909381674588,0.010125293454655815,0.9840978357424173
old_old,66.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273427083065,0.0025390852848337117,0.9871154243156053
old_old,66.0,combined,10,2.43469150702639,0.9729441212847109,0.00064305683506263,0.0006391815830064304,0.993973702097697
old_old,66.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227344572503,0.0025563781279857463,0.9938383297960814
old_old,66.0,combined,12,2.43469150702639,2.234509133716906,0.003858341018647083,0.00383519621321042,0.9940013582716495
old_old,66.0,combined,13,2.43469150702639,3.3863297976379867,0.002572227348837418,0.0025597233265115572,0.9951388347023399
old_old,66.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568401260414,0.000641132767859475,0.9970079281542371
old_old,66.0,permanent,0,0.2774924094113725,,0.010288909322784381,0.003767333675467206,0.36615481362291674
old_old,66.0,permanent,1,0.8219540208905596,,0.041155637504386014,0.03990325476240406,0.969569594400075
old_old,66.0,permanent,2,2.43469150702639,,0.010288909387245675,0.01023161201857363,0.994431152368484
old_old,70.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006039115888258949,0.00013704661995838475,0.2269315947800013
old_old,70.0,combined,1,0.2774924094113725,0.1680514187563014,0.002415646354604066,0.0008067274441157476,0.3339592496965365
old_old,70.0,combined,2,0.2774924094113725,0.25467675127520867,0.0036234695298447833,0.0017210281352886092,0.4749669125442686
old_old,70.0,combined,3,0.2774924094113725,0.3859547757472442,0.0024156463507411245,0.0015351602866835485,0.6355070501990321
old_old,70.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006039115876546583,0.00046367128987742976,0.7677800846281762
old_old,70.0,combined,5,0.8219540208905596,0.32846680176271387,0.0024156463685206008,0.0023123506790030226,0.9572389026541004
old_old,70.0,combined,6,0.8219540208905596,0.4977813254644079,0.009662585464037669,0.009458228397329205,0.9788506846879603
