case,age,scope,group_index,permanent_level,z,mass,owner_mass,owner_rate
new_balanced,42.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273367195497,1.919206411153236e-05,0.007461262788696065
new_balanced,42.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410069015387,7.672633779347681e-05,0.01988583633645495
new_balanced,42.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273421272235,0.00019189214569455168,0.07460154961880527
new_balanced,42.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568351673737,0.00016518579782028527,0.25687589150232887
new_balanced,42.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227346968407,0.0007016071793384975,0.2727625068466061
new_balanced,42.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909388169447,0.004855243332099989,0.4718909603463629
new_balanced,42.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364081470995,0.010842509133674263,0.7025369891125406
new_balanced,42.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909379876664,0.008765055007252729,0.8518934984883498
new_balanced,42.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273441462153,0.0024318934933664823,0.9454426720487596
new_balanced,42.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568337280601,0.0005753032343093725,0.8946382405643795
new_balanced,42.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227333999564,0.002481831643374156,0.9648570367670997
new_balanced,42.0,combined,12,2.43469150702639,2.234509133716906,0.003858340999328845,0.0038075875247605487,0.9868457778674501
new_balanced,42.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273326706274,0.002542460079381372,0.9884274407198879
new_balanced,42.0,combined,14,2.43469150702639,5.131878552358484,0.000643056833240299,0.0006332701419523366,0.984780985471147
new_balanced,42.0,permanent,0,0.2774924094113725,,0.01028890935526076,0.0004546562662418016,0.0441889660549234
new_balanced,42.0,permanent,1,0.8219540208905596,,0.04115563754063173,0.02759630814573196,0.6705353092510583
new_balanced,42.0,permanent,2,2.43469150702639,,0.010288909332967396,0.010040452623777786,0.9758519876938256
new_balanced,46.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568340621998,3.5618404786499576e-06,0.005538920185560827
new_balanced,46.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273356181056,3.756556806133059e-05,0.01460429548397735
new_balanced,46.0,combined,2,0.2774924094113725,0.25467675127520867,0.003858341008673321,0.0001315179437211761,0.034086656266393144
new_balanced,46.0,combined,3,0.2774924094113725,0.3859547757472442,0.002572227344039448,0.00027772465159161034,0.10797049189107413
new_balanced,46.0,combined,4,0.2774924094113725,0.5849025801382837,0.000643056836560083,0.0001905251037636088,0.29628034869015407
new_balanced,46.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273460682126,0.0009484225364693735,0.36871645032430284
new_balanced,46.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909386749243,0.005935669895831628,0.5768998124792495
new_balanced,46.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364073736903,0.011963182380647603,0.7751506621298113
new_balanced,46.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909381829591,0.009100701639436713,0.884515676220137
new_balanced,46.0,combined,9,0.8219540208905596,1.7325267692681683,0.00257222734563479,0.002456363946761636,0.9549560037646826
new_balanced,46.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568337853575,0.0006048159949025469,0.9405327229667934
new_balanced,46.0,combined,11,2.43469150702639,1.4744668614814156,0.002572227333360037,0.002525514697632088,0.9818396161481849
new_balanced,46.0,combined,12,2.43469150702639,2.234509133716906,0.003858341000943408,0.003821601686147813,0.9904779502935039
new_balanced,46.0,combined,13,2.43469150702639,3.3863297976379867,0.002572227333976802,0.002541792142174922,0.988167767522
new_balanced,46.0,combined,14,2.43469150702639,5.131878552358484,0.000643056833027703,0.0006335419702651054,0.9852036985319031
new_balanced,46.0,permanent,0,0.2774924094113725,,0.010288909358953158,0.0006408951076163758,0.062289897330924056
new_balanced,46.0,permanent,1,0.8219540208905596,,0.04115563753401874,0.030404340399146954,0.7387648988310557
new_balanced,46.0,permanent,2,2.43469150702639,,0.010288909335093308,0.010127266491122475,0.9842896036201327
new_balanced,50.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568341058291,6.547717338668301e-06,0.010182175184830911
new_balanced,50.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273368246813,6.385738753767908e-05,0.024825716849937784
new_balanced,50.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410092656234,0.0002026134799774472,0.05251310848130855
new_balanced,50.0,combined,3,0.2774924094113725,0.3859547757472442,0.002572227339517236,0.00038204032968683176,0.14852510266784363
new_balanced,50.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568342727701,0.00022337116741204694,0.3473583601123784
new_balanced,50.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273453130926,0.0011837083485262238,0.4601880742318842
new_balanced,50.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909374507856,0.006830542627654671,0.6638743115551441
new_balanced,50.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364059684733,0.012775068263817822,0.827756554851774
new_balanced,50.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909374617605,0.009317731518314222,0.9056092515792543
new_balanced,50.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273440614324,0.0024706846130334217,0.9605234229149904
new_balanced,50.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568330953177,0.0006216809711292569,0.9667589847958394
new_balanced,50.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273315287106,0.002543379854208768,0.9887850202949215
new_balanced,50.0,combined,12,2.43469150702639,2.234509133716906,0.0038583409979443123,0.003825094283999093,0.9913831582115389
new_balanced,50.0,combined,13,2.43469150702639,3.3863297976379867,0.002572227332140767,0.002541721281240462,0.9881402197546374
new_balanced,50.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568331001914,0.0006343904295389753,0.9865231141088492
new_balanced,50.0,permanent,0,0.2774924094113725,,0.01028890935398614,0.0008784300819526733,0.08537640402209891
new_balanced,50.0,permanent,1,0.8219540208905596,,0.04115563749818472,0.03257773537134636,0.7915740674113794
new_balanced,50.0,permanent,2,2.43469150702639,,0.0102889093278093,0.010166266820116555,0.9880801255229977
new_balanced,54.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568343743699,1.0661358159910663e-05,0.016579184902502594
new_balanced,54.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273389753403,9.904068995434981e-05,0.03850386334584375
new_balanced,54.0,combined,2,0.2774924094113725,0.25467675127520867,0.003858341011857152,0.0002956047343884792,0.07661446551252206
new_balanced,54.0,combined,3,0.2774924094113725,0.3859547757472442,0.002572227342801784,0.0005195053006775511,0.20196710144278415
new_balanced,54.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568352763969,0.00027391815759937686,0.42596259393097363
new_balanced,54.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273454528355,0.0014133172413972235,0.5494526927783717
new_balanced,54.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909374031853,0.007595181380916642,0.7381911050831197
new_balanced,54.0,combined,7,0.8219540208905596,0.7543722733967643,0.01543336406084041,0.013498825549600338,0.8746521818824554
new_balanced,54.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909377590631,0.009509142039628878,0.9242128286541141
new_balanced,54.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273438339243,0.00248301932400152,0.9653187654480653
new_balanced,54.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568330112556,0.0006323285986213345,0.983316817675844
new_balanced,54.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273296177847,0.002553840359117035,0.9928517319254664
new_balanced,54.0,combined,12,2.43469150702639,2.234509133716906,0.003858340987205745,0.0038276712968143937,0.992051067934884
new_balanced,54.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273224462315,0.0025447673052309524,0.9893244205223806
new_balanced,54.0,combined,14,2.43469150702639,5.131878552358484,0.000643056831310305,0.000636319536279945,0.9895230177142633
new_balanced,54.0,permanent,0,0.2774924094113725,,0.010288909363285043,0.0011987302407796675,0.11650702697967366
new_balanced,54.0,permanent,1,0.8219540208905596,,0.04115563750174966,0.034499485535544605,0.8382687677739877
new_balanced,54.0,permanent,2,2.43469150702639,,0.010288909303591321,0.01019492709606366,0.9908656782993649
new_balanced,58.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568344691418,1.573905683771199e-05,0.024475374483353313
new_balanced,58.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273404794648,0.0001437706125388508,0.055893431453866695
new_balanced,58.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410210969267,0.00042065479598995615,0.1090247838876523
new_balanced,58.0,combined,3,0.2774924094113725,0.3859547757472442,0.002572227349892756,0.0007044010878319061,0.27384868909868126
new_balanced,58.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568365775242,0.0003439018140563782,0.5347922524029007
new_balanced,58.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273460217107,0.001626249300482638,0.6322338898223159
new_balanced,58.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909380581286,0.008313540358660219,0.8080098726839534
new_balanced,58.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364071031403,0.014101930698131015,0.913730190853237
new_balanced,58.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909374980861,0.009722196465986025,0.9449200213219012
new_balanced,58.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273455929543,0.0024951861354335224,0.9700488332450753
new_balanced,58.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568335971171,0.0006378703445278563,0.991934633459614
new_balanced,58.0,combined,11,2.43469150702639,1.4744668614814156,0.00257222733371742,0.0025576931783763135,0.9943495836660357
new_balanced,58.0,combined,12,2.43469150702639,2.234509133716906,0.0038583409903479252,0.0038292025450407828,0.9924479341302297
new_balanced,58.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273209805155,0.0025502874101820676,0.9914704619535397
new_balanced,58.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568296227044,0.0006384924873057042,0.9929021167232167
new_balanced,58.0,permanent,0,0.2774924094113725,,0.010288909382515813,0.0016284673672548034,0.15827405089426644
new_balanced,58.0,permanent,1,0.8219540208905596,,0.041155637518208214,0.03625910295869342,0.8810239652502417
new_balanced,58.0,permanent,2,2.43469150702639,,0.010288909308265683,0.010213545965432724,0.9926752835917784
new_balanced,62.0,combined,0,0.2774924094113725,0.11089068477824145,0.000643056834737045,1.3617850080363867e-05,0.021176744176791773
new_balanced,62.0,combined,1,0.2774924094113725,0.1680514187563014,0.002572227339120087,0.0001612401868809265,0.0626850451469363
new_balanced,62.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410119597083,0.0005695426810665042,0.1476133600687683
new_balanced,62.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273467419514,0.0009920575425309951,0.38568034967343007
new_balanced,62.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568370834868,0.00036537720094256327,0.5681880354459665
new_balanced,62.0,combined,5,0.8219540208905596,0.32846680176271387,0.0025722273464648753,0.0018422136510197053,0.7161939451236844
new_balanced,62.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909376964356,0.008944132780100525,0.8692984311947944
new_balanced,62.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364060497496,0.014468487922342201,0.937481152237901
new_balanced,62.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909376006869,0.009910624537213787,0.9632337281854946
new_balanced,62.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273452556113,0.002508216231082586,0.9751145192157716
new_balanced,62.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568337528325,0.0006394572015146855,0.9944023108857427
new_balanced,62.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273283423124,0.0025576421702879883,0.9943297554249516
new_balanced,62.0,combined,12,2.43469150702639,2.234509133716906,0.003858340985556446,0.00383104946603244,0.9929266180396781
new_balanced,62.0,combined,13,2.43469150702639,3.3863297976379867,0.002572227319766166,0.0025577961647217764,0.9943896268679311
new_balanced,62.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568301243001,0.0006418886181412605,0.9981833456573134
new_balanced,62.0,permanent,0,0.2774924094113725,,0.01028890936964228,0.002101835461501353,0.2042816576558521
new_balanced,62.0,permanent,1,0.8219540208905596,,0.041155637505189205,0.0376736751217588,0.9153952509424408
new_balanced,62.0,permanent,2,2.43469150702639,,0.010288909297542058,0.010227833620698151,0.9940639308718081
new_balanced,66.0,combined,0,0.2774924094113725,0.11089068477824145,0.0006430568347800554,3.5177695711585515e-05,0.05470386723067384
new_balanced,66.0,combined,1,0.2774924094113725,0.1680514187563014,0.0025722273397769256,0.00026733628986348913,0.10393182815896579
new_balanced,66.0,combined,2,0.2774924094113725,0.25467675127520867,0.0038583410114494806,0.0007385835840598043,0.1914251700065094
new_balanced,66.0,combined,3,0.2774924094113725,0.3859547757472442,0.0025722273417045044,0.0008962497985263302,0.3484333534579506
new_balanced,66.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006430568356504018,0.0003554444387225189,0.5527418713510985
new_balanced,66.0,combined,5,0.8219540208905596,0.32846680176271387,0.002572227344937561,0.002088028395111288,0.8117588825189841
new_balanced,66.0,combined,6,0.8219540208905596,0.4977813254644079,0.010288909378952773,0.009282888293158471,0.9022227673758852
new_balanced,66.0,combined,7,0.8219540208905596,0.7543722733967643,0.015433364078284849,0.014746461186087098,0.9554923418696354
new_balanced,66.0,combined,8,0.8219540208905596,1.1432279552449633,0.010288909390215047,0.010044407348296534,0.976236349972035
new_balanced,66.0,combined,9,0.8219540208905596,1.7325267692681683,0.0025722273460307664,0.002531731408799687,0.9842564704501843
new_balanced,66.0,combined,10,2.43469150702639,0.9729441212847109,0.0006430568338560354,0.0006388465193844412,0.9934526557375226
new_balanced,66.0,combined,11,2.43469150702639,1.4744668614814156,0.0025722273310787537,0.0025542390347741036,0.9930067237497604
new_balanced,66.0,combined,12,2.43469150702639,2.234509133716906,0.0038583409898857056,0.0038313296697085972,0.9929992397644697
new_balanced,66.0,combined,13,2.43469150702639,3.3863297976379867,0.0025722273244567734,0.002557067229219879,0.9941062381645852
new_balanced,66.0,combined,14,2.43469150702639,5.131878552358484,0.0006430568294779391,0.0006406440487209808,0.9962479509642763
new_balanced,66.0,permanent,0,0.2774924094113725,,0.010288909363361368,0.002292791806883728,0.22284109286143786
