measurement,own_rate_2534,interpretation
production_whole_nodes,0.48818789896816367,unchanged model age_to_index aggregation
cells_start_at_node,0.48025921709071706,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.4885788464014116,diagnostic uniform density within each four-year cell
