age,tenure,income_index,parity,dependent_children,wealth,mass,consumption,saving,excess_expenditure,resources
46.0,0,0,3,3,-0.39534883720930214,2.426372670781678e-10,0.04,-0.23720930232558127,0.0014228263061676072,-0.03030038318995104
