case_id,label,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
1,jump_0.525_observed_room_gap,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
1,jump_0.525_observed_room_gap,hbar_child_rooms,0.23062185827671822,0.1,1.8,log,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
1,jump_0.525_observed_room_gap,psi_child_2007,0.2954512667489339,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
1,jump_0.525_observed_room_gap,psi_child_2023,-0.03142963043649305,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
1,jump_0.525_observed_room_gap,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
1,jump_0.525_observed_room_gap,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
2,jump_0.55_observed_room_gap,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
2,jump_0.55_observed_room_gap,hbar_child_rooms,0.23131061975236636,0.1,1.8,log,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
2,jump_0.55_observed_room_gap,psi_child_2007,0.29688145390901116,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
2,jump_0.55_observed_room_gap,psi_child_2023,-0.029999443276415794,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
2,jump_0.55_observed_room_gap,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
2,jump_0.55_observed_room_gap,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
3,jump_0.575_observed_room_gap,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
3,jump_0.575_observed_room_gap,hbar_child_rooms,0.2319993812280146,0.1,1.8,log,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
3,jump_0.575_observed_room_gap,psi_child_2007,0.2983233766052608,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
