eval_id,completed_id,worker_pid,ok,solve_ok,accepted,strict_converged,convergence_reason,iterations_completed,elapsed_sec,total_elapsed_sec,objective_loss,moment_loss,penalty,improved,final_eq_error,p_P,p_C,scale_factor,outside_entry_flow,outside_value,error,param_beta,param_b_entry_fixed,param_psi_child,param_h_bar_jump,param_h_bar_n,param_c_bar_n,param_kappa_fert,param_chi,param_kappa_loc,param_mu_move,param_theta0,param_theta_n,param_h_bar_0,param_E_C,param_r_bar_C,param_alpha_cons,param_phi,param_hR_max,param_h_own_max,tfr,childless_rate,mean_age_first_birth,tfr_gradient,own_rate,own_gradient,own_family_gap,prime_childless_renter_median_rooms,prime_childless_owner_median_rooms,housing_increment_0to1,housing_increment_1to2,young_liquid_wealth_to_income,center_share_nonparents,center_share_newparents,migration_rate,old_age_own_rate,old_age_parent_childless_gap,inv_pop_share_C,inv_rent_ratio_C_over_P
12,11,36626,True,True,True,True,strict_tol,12,348.77121961000375,620.942321474984,299.3127579265387,299.3127579265387,0.0,False,0.0003122564707169922,0.5121628668777424,0.6126797156553737,0.9999999999999991,0.005712478323918534,-1504137.840865024,,0.9805235878335584,0.31883369129402983,0.09201816432650124,0.24595815946252964,0.7067802199754748,0.09951054009758557,3.0417838844424634,1.0738923846894777,2.6815562612708366,8.644845291269531,0.3,0.3,3.0532061053532615,0.11127541027064872,0.0719341870623939,0.7,0.8,8.0,11.0,1.5692992153820307,0.34636921702585577,34.798240988732196,-0.24073279070871,0.5691835169125824,-0.0712435967587648,0.38436720642957684,5.765779970558571,6.8,0.5954867147399554,1.4942826526050954,1.229892204083429,0.3159730032365556,0.3920650030533232,0.0335425159029517,0.6914952476740178,0.2782218725794865,0.4089752746713066,1.1962595402325908
9,12,36633,True,True,True,True,strict_tol,20,452.4659773519961,682.550514779985,312.462847291538,312.462847291538,0.0,False,0.00047260189587564077,0.4715231606524495,0.6137225180057354,1.0,0.005343474921837982,-1504131.5643355362,,0.9805235878335584,0.31883369129402983,0.09201816432650124,0.24595815946252964,0.7067802199754748,0.09951054009758557,3.0417838844424634,1.0738923846894777,2.6815562612708366,8.644845291269531,0.41101999602420053,0.6219978476345638,3.0532061053532615,0.25,0.055,0.7,0.8,8.0,11.0,1.6139456717721963,0.33227168628634524,34.62029270525319,-0.3342810160486407,0.6277971097238352,-0.1676602192291794,0.31089495991817057,5.861971725144189,6.8,0.5863937722302355,1.3903860729935102,1.0913018754132175,0.36014895727814095,0.48077812604730347,0.03433626270339847,0.7717962764458982,0.2555255026991562,0.5017340350531184,1.3015744913919471
14,13,36628,True,True,True,True,strict_tol,23,437.28703535499517,711.9949451419816,388.7974713813812,388.7974713813812,0.0,False,0.0004315146120976917,0.5206381096438232,0.38230692998192073,0.9999999999999996,0.011232585075017752,-1504118.0283933608,,0.9756489207057168,0.11707294893229911,0.07173893361947548,1.1520212583202343,0.625371903510641,0.16366112591339932,3.0809297462177336,1.0879658203082236,3.6658690507826828,5.0990260993723515,0.15020064146097573,0.5737396096810136,2.6867658576744033,-0.7430764661405198,0.04752093549792266,0.7341661251136071,0.6612433174687116,8.781800560863083,9.617751379001746,0.8947310509000771,0.588872222180721,36.24152025457069,0.03931307102442916,0.08769286866827825,0.06909486317859076,0.14113744363553749,6.201487622678254,9.617751379001746,0.639067127986161,0.4760714863682889,1.1501266582432603,0.4069538391658074,0.36047722685130495,0.1902823793216143,0.1527673269334489,0.18701600226427462,0.3812701456283968,0.7343045445587204
13,14,36629,True,True,True,True,strict_tol,25,464.97700044797966,738.8637709239847,955.0147638025686,955.0147638025686,0.0,False,0.00048700580517647307,0.16504871285704786,0.5409496229600822,1.0000000000000002,0.00955314985580568,-1504070.6268846788,,0.9772238254823137,0.1410597150612533,0.10713655696777409,0.40635592474473914,0.3822891827505444,0.11597824380526509,1.308169226304848,1.0727243948563887,2.099910658942738,7.965757402981586,0.5491054374803882,0.6437105877547415,2.6435906548765598,1.9758424483868884,0.02270903236351627,0.6983425844413204,0.7533188085266663,8.853500932545561,11.919106529080555,1.1008131827604468,0.5640911359573239,35.55915816833039,-0.01900959353196141,0.6770335676449243,-0.6711767155082877,0.3567115579086927,5.63267902804735,7.167642611632222,0.39649959483578545,0.9885076546271625,0.5766888185738848,0.9203378302288676,0.9969738901899571,0.01328887772794935,0.9240271935962886,0.09520626414991262,0.9460481598624813,3.2775149445037473
16,15,36627,True,True,True,True,strict_tol,22,427.28038067300804,769.7936561229872,702.9079433272042,702.9079433272042,0.0,False,0.0004713514891823545,0.2878193134231456,0.5243399597763241,1.0000000000000002,0.0009234287312467095,-1504112.4926938256,,0.9877400011153593,0.46715317296614,0.10864651875326028,0.504023460674677,0.5671244797402264,0.09418893135923068,6.1126582185634595,1.0963333735233958,2.5815280514815653,7.01240452427674,0.7073992857927069,0.6022350073859551,3.470066655176641,0.9648163495603765,0.028540590203158578,0.8202438030207597,0.7841703078156299,8.066958329799494,11.843801881113764,2.1521315748211807,0.18028821256469554,33.74492966386209,-0.429281091009303,0.6661813214011367,-0.7638950037020964,0.2777090492724223,5.616691508902525,5.568760376222753,0.8049368631842553,0.4578047951169921,1.1138498815254678,0.6287372606126617,0.8046478626659516,0.04752077805723938,0.8140981385640309,0.16995579397761262,0.797910459614675,1.8217678082132422
15,16,36630,True,True,False,False,max_iter,35,554.718701515987,846.5734968729957,701.4875039996709,201.48750399967088,500.0,False,0.2311041724012531,0.5351694404365233,0.6833502295520741,1.0,0.01209497024767912,-1504097.856972886,,0.9503537017269363,0.9805183624219083,0.08362633946922181,1.028532946338941,0.777770047629309,0.2222452763909013,6.266743285655317,1.018974799978669,0.6132110999464706,6.064889732428913,1.1930367233372459,0.09906224734142685,1.806464098787971,-0.11922100449197082,0.22801176797690095,0.6648706228059394,0.8898106489158686,6.44824132953712,8.024705744323766,0.7880986771000797,0.620118645333109,36.00744894450845,-0.01998359054793275,0.6699928932331017,-0.0185445315735151,0.10771385007638279,4.994834284636213,7.219764595459013,0.4113207470721596,0.4043561452457922,1.1566756925886992,0.31365414929547325,0.24382932007749433,0.0091273943746325,0.8354989434322316,0.13495685096595145,0.24349112543605986,1.2768857448113702
21,17,36628,True,True,True,True,strict_tol,15,272.2704068979947,984.3098144729738,288.61450463090483,288.61450463090483,0.0,False,0.0002470011802854845,0.4427566508124028,0.524651598803302,1.0000000000000002,0.0007252473744532618,-1504120.2851154245,,0.9563526312097872,0.007424157769508777,0.07579759191421034,1.9843114347987494,0.21391361848714058,0.05900765154005819,5.656735289008009,1.0217304798236044,2.972587699999485,4.53986286320141,0.8125574141316281,0.4060389307077353,2.5588532043628476,-0.20181028139231927,0.11450411796655303,0.8682331309606801,0.671923565943543,5.227043627539532,7.7582504756472295,2.171819543232011,0.2131470467754256,33.125038606148344,-0.008276477005902283,0.2986847718781527,0.07148890685373888,0.4654145313184156,4.112898003812924,7.006600380517783,1.370383850667432,0.9118144135518786,0.685316716561148,0.3482716202611813,0.3628425307857129,0.1637506571223312,0.10664027201514269,0.1158829317909214,0.374960024938664,1.184966048145482
17,18,36632,True,True,True,True,strict_tol,25,387.8457625339797,994.8501430350007,1653.254535573261,1653.254535573261,0.0,False,0.0003524684348326353,0.30991144423645384,1.5114166052181721,0.9999999999999998,0.018067616775659115,-1504084.050640219,,0.9550549914355383,0.6669698371694244,0.027098795539158775,2.0476311049131057,0.7478073865558575,0.16056839751734464,2.279446249323054,1.0175761381192074,2.7056485669258823,9.29028672169156,0.4759814392770296,0.42244139099547334,2.3404800542982533,2.4845069400953412,0.15266910255848545,0.6189985997986928,0.6767423361313968,6.933214398795296,10.269807905129737,0.05542351475598958,0.9731307638759649,36.85137474508024,-0.029232578259803806,0.0725440275510874,-0.07909130707815715,0.1273709833515766,4.39905654622111,4.0,1.3646208108615872,0.655853803681695,1.3577736574975885,0.6681388831758128,0.9193874102571412,0.03637524481285109,0.1768111277210505,0.23300803445115326,0.7715952898520452,4.876930598487364
19,19,36626,True,True,True,False,soft_tol_10x,26,382.44708196099964,1003.448031751992,847.0641326559892,416.9960563383801,430.0680763176091,False,0.0009637176276127581,0.6235220021787475,0.2803370483918965,0.9999999999999993,0.01305611355754497,-1504094.756166331,,0.9096486245556912,0.7022639948603695,0.07318141773793,0.613126523683384,0.4795140776238668,0.2443323115333193,2.9267194753618044,1.0110767852051563,1.33545223967359,5.528524997849389,1.3468651950515196,0.2802909158066531,2.166751887213631,-1.1685692144582984,0.29473551969184064,0.5918621317089746,0.919709874816566,7.748989745306018,9.803420835230972,0.668686817968849,0.6669821266146069,35.2410318266041,-0.18296406669182708,0.24027779209548297,0.17625988696049016,0.07759446097993433,6.501279514715262,6.321368334092389,-0.009188054007612578,1.6053253769537967,0.5940120622503752,0.10014505172911782,0.01201718990253949,0.013639531959253812,0.42473959433393726,0.24390905120575723,0.06955241029061772,0.44960249584188877
20,20,36633,True,True,True,True,strict_tol,24,395.35952018600074,1077.9572190199979,538.4160432763767,538.4160432763767,0.0,False,0.0004774899587323737,0.5298211366961818,0.8191277974092699,0.9999999999999993,0.014112242214832114,-60911547.726519376,,0.9619172263498834,0.16390503274616924,0.07832704396288999,0.6782901780765721,0.33727690838430013,0.12472119254359969,1.4138257339421534,1.06409963952862,3.3052842535161377,8.763851653345938,0.4178880395261435,0.6089384922808656,3.974303618240958,0.39674735204192924,0.1243385901654907,0.6968788198156786,0.8362093524282094,6.919997822493848,8.683373702564321,0.5408019765056618,0.7590150555396793,36.317050446173695,-0.2987172857261685,0.4442943673234218,0.08570158476812384,0.5166447597514381,6.654102011226051,7.746698962051457,0.18410689926728363,-0.16214750388081534,1.1037931225778035,0.2324900994896564,0.41923656523440483,0.051491717542689254,0.6117280883605275,0.21356822649460916,0.348107224905547,1.5460459024287414
18,21,36631,True,True,False,False,max_iter,35,506.1606208870071,1125.2159761069925,3388.3184807143834,2888.3184807143834,500.0,False,3.0649968987976197,0.5186278508419047,0.5191087375666704,0.9999999999999993,0.015248961668745056,-810508360.919819,,0.9241192937826046,0.016612173295413424,0.11180911569501058,2.0833248345699995,0.3230214600769089,0.24985188475222303,2.0866068422737554,1.0533331104433568,0.905724930507789,6.692549686784199,0.9610741906999134,0.3278890092196192,4.0955754237179995,0.02034267277988322,0.13076588151731308,0.8485869368011163,0.7528052283335505,7.748441302189692,11.127719358671989,0.39453614548813754,0.8852339772300362,30.235117713197806,-1.8221504436042237,0.19969872989828247,0.09583182068030138,0.6590931047011168,6.1693581503329105,6.851087743468796,0.03465771690945729,-2.288193414468184,0.5985715785762394,0.0097177723423101,0.19030926808916654,0.0010456627869900009,0.404483725256037,-0.01007252391393465,0.05146382187415305,1.0009272288867348
22,22,36629,True,True,True,False,soft_tol_10x,28,442.91372752498137,1181.8146156839794,36690.166843467996,626.4170783414254,36063.74976512657,False,0.0047463955165014116,0.5381599410223896,1.4222255752385589,1.0000000000000002,0.00021359868665287232,-1504155.0074744993,,0.989451592796937,0.9849871125036646,0.0567827334672477,0.3754834589209499,0.35925322901741163,0.06769627796831133,7.000465041272886,1.0392201991387942,3.6823868058212597,8.469266305054145,1.3577712835966986,0.09243623047081287,4.233009133451548,1.4500385081888552,0.24177247175369843,0.7189868973407043,0.7388897534523147,8.734769871500822,10.345487871054706,2.239126982554662,0.16115564897967097,34.04656603439329,-0.49516913025752896,0.36482300930897593,-0.04437519407616086,0.053150142571120995,6.53231365843606,7.807292722632823,0.659155090994834,0.3696392720994295,2.9321847129840664,0.08815018838828059,0.187209339657761,0.046853803921408956,0.4138577139100225,0.0753408543847246,0.35419705255957395,2.642756301289599
23,23,36627,True,True,True,False,soft_tol_10x,26,427.61457394697936,1197.4591698699805,800.4831690134446,798.5372972158857,1.9458717975589241,False,0.0005311919204086485,0.265447868851125,0.6361198507933524,1.0000000000000007,0.0013498807217682332,-1504104.4647394146,,0.9872656170097334,0.19399428046399553,0.1017314245423116,0.548149306018469,0.6301702598316643,0.06071597317562888,4.4306996069693145,1.0631313946554204,2.834025766216354,7.1834016949949895,0.3757666660991951,0.6295352992592785,3.558051481590822,1.720428372336379,0.04033847028095238,0.8386205255904066,0.8915983729093269,7.889270600418561,10.96698042959377,2.100526489080689,0.2432227507457307,33.98535738541187,-0.509634618286785,0.511381092507431,-0.5974316352884198,0.38438396279921416,5.179191685592483,5.393396085918754,0.9569463281741282,0.778588722674658,1.5577703549185724,0.6463337394840655,0.8385723199676468,0.051754270719513835,0.8185903623151621,0.16373330375976836,0.8172253451996829,2.396402176994372
24,24,36630,True,True,True,True,strict_tol,22,390.4321186369925,1237.0550385339884,517.6804826599267,517.6804826599267,0.0,False,0.00047071780834775174,0.44274322979844744,1.0513987632064756,0.9999999999999998,0.007346351959112566,-24842887.543057285,,0.9114810726579983,0.08539129308741444,0.04733575791559289,2.2232257134172806,0.4141800204273238,0.07883282200894566,7.4093937477878935,1.0900537927924316,1.1253111217794376,7.10440362674073,0.9943664736881437,0.2687290064406367,4.451424699057291,2.2790015629183134,0.14077902292455335,0.8796602421757889,0.6326534081767442,8.12335954631676,9.961097238143406,1.360630155146576,0.4284956229205555,32.40261671778311,-0.5245075492060756,0.08722416857914185,-0.060271391246254295,0.05363124053990174,5.506934900896224,5.192219447628681,2.1363814368850624,0.019244482978996835,1.1046230874797545,0.28615479729529913,0.49779452634085825,0.03525481185417171,0.2143896821920332,0.17117929998187764,0.47453176827117044,2.374737076578472
26,25,36632,True,True,True,True,strict_tol,17,274.86247834100504,1269.7532410109998,521.4751514647451,521.4751514647451,0.0,False,0.00031700452635979664,0.5289702222270956,0.2829481944966057,1.0000000000000002,0.011490597166784872,-1504132.6198289562,,0.9688252934186059,0.25722044744997596,0.03137084757849791,0.8718583026285727,0.8796499453034518,0.24470829438911262,6.019222400428473,1.0265721052432826,2.1273693618786638,7.749152519672748,1.4412012718624267,0.3335631137465631,1.77212526370584,-0.7709241090677219,0.24200202433400964,0.8174775558158525,0.8331964617387229,5.560741984258508,10.931511268288293,0.8624593490807366,0.578355984153111,36.15412944310824,-0.0131307013783043,0.22631980106605673,0.14135372546941266,0.3716998494591222,4.262352003414562,6.772604507315317,0.9151294444860234,1.6431930345174148,1.4903350216281148,0.19263353904721756,0.06048005741294232,0.022934739512360927,0.39629424830744886,0.39498096440246694,0.11981226615671628,0.5349038237073607
28,26,36633,True,True,True,True,strict_tol,21,272.4979379629949,1350.5092353379878,597.8075014305178,597.8075014305178,0.0,False,0.00026778721988855833,0.5637851344491415,0.4477309375011823,0.9999999999999993,0.01509051449241337,-1504120.6843477127,,0.9548119754396045,0.5608454017818657,0.09357950491363048,1.2000671459404428,0.2887806850846064,0.20584276825491282,2.323060016578568,1.0270616101427572,0.7537155479461822,9.591112104262194,0.5495460793757363,0.5539280315506856,3.402611385063245,-0.516183557036475,0.07826715357975757,0.6781317492766076,0.7030646694568868,7.865249615320679,8.053708354886545,0.4214159065369774,0.7952605243475371,36.873326794434696,0.30715026747083396,0.41821319440880883,0.4295569956601442,0.4583086953417635,7.0729585641094195,8.053708354886545,0.015071596561912592,0.042329586661599805,0.7263895832118201,0.39302835423192006,0.16447736687270234,0.011084039710880128,0.6825769656609104,0.3636263051684917,0.30129520234756096,0.7941517257964732
25,27,36628,True,True,True,True,strict_tol,24,376.2616951090167,1360.6304609229846,462.4314552405059,462.4314552405059,0.0,False,0.0003239263383856737,0.4332265929801514,1.1260321006561111,0.9999999999999998,0.004484042167795731,-1504135.1809436127,,0.989378875580854,0.3545798901700478,0.10910097045901643,0.8229211412365061,0.5082208970594457,0.11079241910774694,4.948553536482722,1.0757311920973818,1.9355979414952165,7.14567811045373,0.4096583226346573,0.7066308655206108,2.575756819961702,0.9066700021852777,0.16664065039545548,0.7478623287682753,0.9416790005595588,7.877265448415652,11.369964983785291,1.7194540095039874,0.2965587942894535,34.75336343455096,-0.4432309772011407,0.7571246844315955,-0.12741775229298669,0.18684066728825466,4.94056862431439,5.473992996757058,0.8725623640179556,0.5390215662604163,1.8004957588583996,0.14974124382380613,0.2877814106733436,0.022213608227373453,0.8291339320416157,0.08749017982287421,0.48019180919133325,2.599175856011455
29,28,36631,True,True,True,True,strict_tol,19,272.6788281710178,1397.954384814977,998.5656513720305,998.5656513720305,0.0,False,0.00036423971296848864,0.2905889098490453,0.7011973293550664,1.0,0.013657544645579238,-1504119.186223051,,0.9668755379464918,0.02688416908836838,0.07901949006437411,0.616063242195608,0.23645624700523493,0.1262793100315413,1.6672467058528517,1.0929657763933536,2.134624108988149,9.474570791857287,0.13005051820557612,0.411688976878555,3.268809309147952,1.2639176692159793,0.05305240108702355,0.8051471071220881,0.9292913359870606,8.248601433962865,11.787627413317791,0.5966536080327696,0.7356395248793117,35.81565081861157,-0.5240124298557679,0.5806680709348865,-0.6820898199903177,0.38582194847405477,5.563038603320711,5.557525482663558,0.18985999264099362,0.42260334692654933,0.41160576331752086,0.619099012991619,0.9361639745898215,0.02551763265047743,0.9381342925545798,0.0699948551759112,0.7847489093785036,2.4130216453178597
27,29,36626,True,True,False,False,max_iter,35,455.1638634800038,1458.668866218999,1255.4358074013833,755.4358074013833,500.0,False,0.04905938632878109,0.46187969542273505,1.3809646711148347,0.9999999999999996,0.017435479752874627,-1504107.3538170834,,0.9527795349274513,0.5059971971336681,0.11069404425222265,0.5993605555963322,0.7874610149892766,0.2016053607469922,2.96838295658604,1.0489214673886105,1.1992713954335872,8.991689282483296,1.2056208441968246,0.16115892191054002,2.8337495252673373,2.013362405904876,0.2452017297073418,0.7523226976863612,0.9345128946069035,8.56687323082974,9.987548652462422,0.13324649063874813,0.933694286831665,37.36580825288371,-0.1785106678608761,0.5270575746627489,0.3195471061669189,-0.13666860869951253,4.33207217992223,7.592529191477453,0.6956054430186134,0.0846477508941792,1.0121141313334385,0.381940139362249,0.9615252621261704,0.022942555485952303,0.7572591427386188,-0.007447889730980206,0.5173262925487089,2.9898795829310223
