f_c_y,control,K,rows,unsupported
1998,0,-3,86,0
1998,0,-2,103,0
1998,0,-1,131,0
1998,0,1,132,0
1998,0,3,130,0
1998,0,5,133,0
1998,0,7,127,0
1998,0,9,117,0
1998,0,11,118,0
1998,0,13,111,0
1998,0,15,103,0
1998,0,17,99,0
1998,0,19,94,0
1998,0,21,93,0
1999,0,-22,1,0
1999,0,-21,1,0
1999,0,-20,3,0
1999,0,-19,3,0
1999,0,-18,4,0
1999,0,-17,5,0
1999,0,-16,5,0
1999,0,-15,8,0
1999,0,-14,9,0
1999,0,-13,12,0
1999,0,-12,14,0
1999,0,-11,18,0
1999,0,-10,19,0
1999,0,-9,21,0
1999,0,-8,30,0
1999,0,-7,26,0
1999,0,-6,45,0
1999,0,-5,55,0
1999,0,-4,62,0
1999,0,-3,74,0
1999,0,-2,108,0
1999,0,0,198,0
1999,0,2,187,0
1999,0,4,182,0
1999,0,6,177,0
1999,0,8,172,0
1999,0,10,173,0
1999,0,12,164,0
1999,0,14,160,0
1999,0,16,136,0
1999,0,18,134,0
1999,0,20,122,0
2000,0,-21,1,0
2000,0,-20,1,0
2000,0,-19,2,0
2000,0,-18,4,0
2000,0,-17,8,0
2000,0,-16,10,0
2000,0,-15,10,0
2000,0,-14,11,0
2000,0,-13,13,0
2000,0,-12,18,0
2000,0,-11,20,0
2000,0,-10,25,0
2000,0,-9,29,0
2000,0,-8,35,0
2000,0,-7,51,0
2000,0,-6,70,0
2000,0,-5,77,0
2000,0,-4,88,0
2000,0,-3,122,0
2000,0,-1,180,0
2000,0,1,180,0
2000,0,3,187,0
2000,0,5,179,0
2000,0,7,173,0
2000,0,9,171,0
2000,0,11,171,0
2000,0,13,158,0
2000,0,15,159,0
2000,0,17,148,0
2000,0,19,145,0
2001,0,-27,1,0
2001,0,-26,2,0
2001,0,-25,2,0
2001,0,-24,1,0
2001,0,-23,1,0
2001,0,-22,2,0
2001,0,-21,3,0
2001,0,-20,3,0
2001,0,-19,3,0
2001,0,-18,3,0
2001,0,-17,6,0
2001,0,-16,9,0
2001,0,-15,13,0
2001,0,-14,15,0
2001,0,-13,21,0
2001,0,-12,23,0
2001,0,-11,30,0
2001,0,-10,35,0
2001,0,-9,36,0
2001,0,-8,46,0
2001,0,-7,63,0
2001,0,-6,71,0
2001,0,-5,85,0
2001,0,-4,107,0
2001,0,-2,154,0
2001,0,0,219,0
2001,0,2,222,0
2001,0,4,211,0
2001,0,6,201,0
2001,0,8,213,0
2001,0,10,207,0
2001,0,12,197,0
2001,0,14,180,0
2001,0,16,175,0
2001,0,18,166,0
2002,0,-21,1,0
2002,0,-20,2,0
2002,0,-19,2,0
2002,0,-18,4,0
2002,0,-17,6,0
2002,0,-16,6,0
2002,0,-15,8,0
2002,0,-14,11,0
2002,0,-13,12,0
2002,0,-12,15,0
2002,0,-11,18,0
2002,0,-10,25,0
2002,0,-9,37,0
2002,0,-8,46,0
2002,0,-7,62,0
2002,0,-6,69,0
2002,0,-5,83,0
2002,0,-3,110,0
2002,0,-1,170,0
2002,0,1,181,0
2002,0,3,178,0
2002,0,5,164,0
2002,0,7,177,0
2002,0,9,179,0
2002,0,11,171,0
2002,0,13,155,0
2002,0,15,143,0
2002,0,17,140,0
2003,0,-21,1,0
2003,0,-20,3,0
2003,0,-19,4,0
2003,0,-18,5,0
2003,0,-17,9,0
2003,0,-16,11,0
2003,0,-15,18,0
2003,0,-14,15,0
2003,0,-13,17,0
2003,0,-12,25,0
2003,0,-11,29,0
2003,0,-10,37,0
2003,0,-9,41,0
2003,0,-8,51,0
2003,0,-7,55,0
2003,0,-6,74,0
2003,0,-4,109,0
2003,0,-2,156,0
2003,0,0,209,0
2003,0,2,200,0
2003,0,4,191,0
2003,0,6,197,0
2003,0,8,184,0
2003,0,10,182,0
2003,0,12,171,0
2003,0,14,169,0
2003,0,16,165,0
2004,0,-25,1,0
2004,0,-24,2,0
2004,0,-23,2,0
2004,0,-22,2,0
2004,0,-21,1,0
2004,0,-20,2,0
2004,0,-19,2,0
2004,0,-18,7,0
2004,0,-17,7,0
2004,0,-16,10,0
2004,0,-15,12,0
2004,0,-14,16,0
2004,0,-13,18,0
2004,0,-12,22,0
2004,0,-11,34,0
2004,0,-10,43,0
2004,0,-9,50,0
2004,0,-8,46,0
2004,0,-7,67,0
2004,0,-5,116,0
2004,0,-3,148,0
2004,0,-1,220,0
2004,0,1,226,0
2004,0,3,225,0
2004,0,5,230,0
2004,0,7,228,0
2004,0,9,221,0
2004,0,11,209,0
2004,0,13,199,0
2004,0,15,186,0
2005,0,-31,1,0
2005,0,-30,1,0
2005,0,-29,1,0
2005,0,-28,1,0
2005,0,-27,1,0
2005,0,-26,1,0
2005,0,-25,1,0
2005,0,-22,2,0
2005,0,-21,2,0
2005,0,-20,2,0
2005,0,-19,3,0
2005,0,-18,2,0
2005,0,-17,5,0
2005,0,-16,5,0
2005,0,-15,7,0
2005,0,-14,7,0
2005,0,-13,14,0
2005,0,-12,19,0
2005,0,-11,26,0
2005,0,-10,35,0
2005,0,-9,45,0
2005,0,-8,60,0
2005,0,-6,90,0
2005,0,-4,131,0
2005,0,-2,197,0
2005,0,0,268,0
2005,0,2,265,0
2005,0,4,265,0
2005,0,6,252,0
2005,0,8,245,0
2005,0,10,215,0
2005,0,12,213,0
2005,0,14,204,0
2006,0,-28,1,0
2006,0,-27,1,0
2006,0,-26,1,0
2006,0,-25,1,0
2006,0,-24,1,0
2006,0,-23,1,0
2006,0,-22,1,0
2006,0,-21,1,0
2006,0,-20,2,0
2006,0,-19,2,0
2006,0,-18,1,0
2006,0,-17,2,0
2006,0,-16,1,0
2006,0,-15,4,0
2006,0,-14,8,0
2006,0,-13,12,0
2006,0,-12,15,0
2006,0,-11,24,0
2006,0,-10,28,0
2006,0,-9,40,0
2006,0,-7,61,0
2006,0,-5,93,0
2006,0,-3,141,0
2006,0,-1,200,0
2006,0,1,199,0
2006,0,3,197,0
2006,0,5,182,0
2006,0,7,173,0
2006,0,9,165,0
2006,0,11,166,0
2006,0,13,157,0
2007,0,-25,1,0
2007,0,-24,1,0
2007,0,-23,1,0
2007,0,-22,1,0
2007,0,-21,3,0
2007,0,-20,2,0
2007,0,-19,3,0
2007,0,-18,4,0
2007,0,-17,6,0
2007,0,-16,8,0
2007,0,-15,7,0
2007,0,-14,11,0
2007,0,-13,20,0
2007,0,-12,30,0
2007,0,-11,41,0
2007,0,-10,47,0
2007,0,-8,67,0
2007,0,-6,83,0
2007,0,-4,144,0
2007,0,-2,205,0
2007,0,0,277,0
2007,0,2,277,0
2007,0,4,261,0
2007,0,6,250,0
2007,0,8,230,0
2007,0,10,213,0
2007,0,12,204,0
2008,0,-23,1,0
2008,0,-22,1,0
2008,0,-21,3,0
2008,0,-20,5,0
2008,0,-19,6,0
2008,0,-18,6,0
2008,0,-17,11,0
2008,0,-16,11,0
2008,0,-15,14,0
2008,0,-14,20,0
2008,0,-13,24,0
2008,0,-12,29,0
2008,0,-11,40,0
2008,0,-9,57,0
2008,0,-7,81,0
2008,0,-5,119,0
2008,0,-3,171,0
2008,0,-1,218,0
2008,0,1,238,0
2008,0,3,223,0
2008,0,5,216,0
2008,0,7,204,0
2008,0,9,184,0
2008,0,11,179,0
2009,0,-23,1,0
2009,0,-22,1,0
2009,0,-21,3,0
2009,0,-20,3,0
2009,0,-19,1,0
2009,0,-18,2,0
2009,0,-17,5,0
2009,0,-16,9,0
2009,0,-15,12,0
2009,0,-14,15,0
2009,0,-13,19,0
2009,0,-12,37,0
2009,0,-10,51,0
2009,0,-8,79,0
2009,0,-6,98,0
2009,0,-4,141,0
2009,0,-2,214,0
2009,0,0,297,0
2009,0,2,295,0
2009,0,4,282,0
2009,0,6,266,0
2009,0,8,261,0
2009,0,10,241,0
2010,0,-35,1,0
2010,0,-34,1,0
2010,0,-32,1,0
2010,0,-31,1,0
2010,0,-30,1,0
2010,0,-26,1,0
2010,0,-25,1,0
2010,0,-24,1,0
2010,0,-23,1,0
2010,0,-22,3,0
2010,0,-21,1,0
2010,0,-20,4,0
2010,0,-19,2,0
2010,0,-18,7,0
2010,0,-17,6,0
2010,0,-16,12,0
2010,0,-15,18,0
2010,0,-14,22,0
2010,0,-13,22,0
2010,0,-11,35,0
2010,0,-9,61,0
2010,0,-7,90,0
2010,0,-5,127,0
2010,0,-3,180,0
2010,0,-1,241,0
2010,0,1,248,0
2010,0,3,246,0
2010,0,5,221,0
2010,0,7,216,0
2010,0,9,207,0
2011,0,-19,2,0
2011,0,-18,2,0
2011,0,-17,5,0
2011,0,-16,7,0
2011,0,-15,10,0
2011,0,-14,12,0
2011,0,-12,24,0
2011,0,-10,30,0
2011,0,-8,42,0
2011,0,-6,64,0
2011,0,-4,92,0
2011,0,-2,128,0
2011,0,0,186,0
2011,0,2,178,0
2011,0,4,169,0
2011,0,6,169,0
2011,0,8,152,0
2012,0,-21,1,0
2012,0,-20,2,0
2012,0,-19,2,0
2012,0,-18,3,0
2012,0,-17,2,0
2012,0,-16,4,0
2012,0,-15,7,0
2012,0,-13,20,0
2012,0,-11,30,0
2012,0,-9,54,0
2012,0,-7,74,0
2012,0,-5,108,0
2012,0,-3,159,0
2012,0,-1,224,0
2012,0,1,226,0
2012,0,3,218,0
2012,0,5,214,0
2012,0,7,203,0
2013,0,-29,1,0
2013,0,-28,1,0
2013,0,-27,1,0
2013,0,-26,1,0
2013,0,-25,1,0
2013,0,-24,1,0
2013,0,-23,1,0
2013,0,-22,1,0
2013,0,-21,1,0
2013,0,-20,2,0
2013,0,-19,5,0
2013,0,-18,8,0
2013,0,-17,8,0
2013,0,-16,7,0
2013,0,-14,16,0
2013,0,-12,35,0
2013,0,-10,50,0
2013,0,-8,76,0
2013,0,-6,98,0
2013,0,-4,141,0
2013,0,-2,179,0
2013,0,0,240,0
2013,0,2,230,0
2013,0,4,220,0
2013,0,6,204,0
2014,0,-33,1,0
2014,0,-32,1,0
2014,0,-31,1,0
2014,0,-30,1,0
2014,0,-29,1,0
2014,0,-24,1,0
2014,0,-23,2,0
2014,0,-22,1,0
2014,0,-21,2,0
2014,0,-20,2,0
2014,0,-19,5,0
2014,0,-18,3,0
2014,0,-17,5,0
2014,0,-15,17,0
2014,0,-13,30,0
2014,0,-11,40,0
2014,0,-9,56,0
2014,0,-7,65,0
2014,0,-5,103,0
2014,0,-3,140,0
2014,0,-1,205,0
2014,0,1,208,0
2014,0,3,192,0
2014,0,5,184,0
2015,0,-23,1,0
2015,0,-22,2,0
2015,0,-21,5,0
2015,0,-20,7,0
2015,0,-19,7,0
2015,0,-18,9,0
2015,0,-16,12,0
2015,0,-14,25,0
2015,0,-12,35,0
2015,0,-10,43,0
2015,0,-8,59,0
2015,0,-6,88,0
2015,0,-4,110,0
2015,0,-2,164,0
2015,0,0,211,0
2015,0,2,214,0
2015,0,4,211,0
2016,0,-21,1,0
2016,0,-20,2,0
2016,0,-19,6,0
2016,0,-17,12,0
2016,0,-15,25,0
2016,0,-13,28,0
2016,0,-11,45,0
2016,0,-9,54,0
2016,0,-7,93,0
2016,0,-5,109,0
2016,0,-3,155,0
2016,0,-1,200,0
2016,0,1,210,0
2016,0,3,204,0
2017,0,-29,1,0
2017,0,-28,1,0
2017,0,-27,1,0
2017,0,-26,2,0
2017,0,-25,4,0
2017,0,-24,5,0
2017,0,-23,5,0
2017,0,-22,4,0
2017,0,-21,5,0
2017,0,-20,9,0
2017,0,-18,12,0
2017,0,-16,21,0
2017,0,-14,30,0
2017,0,-12,40,0
2017,0,-10,49,0
2017,0,-8,62,0
2017,0,-6,101,0
2017,0,-4,133,0
2017,0,-2,177,0
2017,0,0,244,0
2017,0,2,234,0
2018,0,-24,1,0
2018,0,-23,1,0
2018,0,-22,2,0
2018,0,-21,5,0
2018,0,-19,8,0
2018,0,-17,15,0
2018,0,-15,23,0
2018,0,-13,30,0
2018,0,-11,43,0
2018,0,-9,58,0
2018,0,-7,79,0
2018,0,-5,108,0
2018,0,-3,144,0
2018,0,-1,195,0
2018,0,1,215,0
2019,1,-22,1,0
2019,1,-20,1,0
2019,1,-18,4,0
2019,1,-16,5,0
2019,1,-14,6,0
2019,1,-12,14,0
2019,1,-10,16,0
2019,1,-8,23,0
2019,1,-6,33,0
2019,1,-4,37,0
2019,1,-2,55,0
2019,1,0,78,0
,0,,122004,0
