measurement,own_rate_2534,interpretation
production_whole_nodes,0.4045012180800376,unchanged model age_to_index aggregation
cells_start_at_node,0.35240413156773454,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.40522352061829076,diagnostic uniform density within each four-year cell
