candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.8827082002836744,2.1000122328453705,29.672545662952658,0.4218626501350196,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.7294467344313362,1.9352796794048248,29.845892411903417,0.43653143263052135,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,1.5753763073611646,1.7667402231713591,30.068388288412617,0.45191825025206783,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,1.4228265909502271,1.5957445745381955,30.283467171004578,0.46386173052793606,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,1.2739591836005233,1.425604563690091,30.60670974110208,0.4887660360795192,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
