case,age,z_index,z,permanent_index,permanent_level,changing_income_state,wealth_index,wealth,renter,location,parity,child_state,graph_value_mask,value,consumption_conditional_renter,housing_conditional_renter,selected_tenure,housing_graph_selected_tenure,owner_entry_probability,graph_fertility_scalar,tenure_probability_sum,pre_fertility_mass,post_fertility_pre_tenure_mass,current_post_tenure_mass,tenure_probability_0,tenure_probability_1,tenure_probability_2,tenure_probability_3,tenure_probability_4,tenure_probability_5
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,10,-5.0,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,11,-4.8604651162790695,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,12,-4.72093023255814,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,13,-4.5813953488372094,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,14,-4.441860465116279,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,15,-4.3023255813953485,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,16,-4.162790697674419,0,0,0,0,False,-9999999999.702808,0.04,4.01,0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,17,-4.023255813953488,0,0,0,0,False,-8316379108.949154,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,18,-3.883720930232558,0,0,0,0,False,-8083742298.731653,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,19,-3.744186046511628,0,0,0,0,False,-7791198259.921496,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,20,-3.604651162790698,0,0,0,0,False,-7488408205.041922,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,21,-3.4651162790697674,0,0,0,0,False,-7100940216.726709,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,22,-3.3255813953488373,0,0,0,0,False,-6705384915.47729,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,23,-3.1860465116279073,0,0,0,0,False,-6268844157.797422,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,24,-3.046511627906977,0,0,0,0,False,-5714412513.315191,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,25,-2.9069767441860463,0,0,0,0,False,-5103224467.580639,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,26,-2.7674418604651163,0,0,0,0,False,-4398511128.445582,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,27,-2.6279069767441863,0,0,0,0,False,-3541071862.670652,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,28,-2.488372093023256,0,0,0,0,False,-2835008073.556201,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,29,-2.3488372093023258,0,0,0,0,False,-2163494387.5125265,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,30,-2.2093023255813953,0,0,0,0,False,-1624023182.8108284,0.04,0.01,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,31,-2.0697674418604652,0,0,0,0,True,-938490281.6827716,1.3406326255245959e-05,3.4081401697451724e-05,0,3.4081401697451724e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,32,-1.9302325581395348,0,0,0,0,True,-423237945.0451509,1.1999274025192851e-05,3.0504410406271526e-05,0,3.0504410406271526e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,33,-1.7906976744186047,0,0,0,0,True,-27546531.182149015,4.165528532410678e-05,0.00010589556638585644,0,0.00010589556638585644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,34,-1.6511627906976747,0,0,0,0,True,-63.10426704413567,0.04947421351575325,0.1257727517884389,0,0.1257727517884389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,35,-1.5116279069767442,0,0,0,0,True,-40.63360757565764,0.06299734850235009,0.160151103240741,0,0.160151103240741,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,36,-1.3720930232558142,0,0,0,0,True,-30.03107122124626,0.1032594104112875,0.2625048337826351,0,0.2625048337826351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,37,-1.2325581395348837,0,0,0,0,True,-24.080611077722153,0.1533549848408495,0.38985720182831124,0,0.38985720182831124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,38,-1.0930232558139537,0,0,0,0,True,-20.59551831651336,0.18547762185807912,0.4715189841034696,0,0.4715189841034696,0.0,1.5591489137092965e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,39,-0.9534883720930232,0,0,0,0,True,-18.256048631510808,0.1939087065018001,0.4929523862911444,0,0.4929523862911444,0.0,0.0011245023613969116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,40,-0.8139534883720927,0,0,0,0,True,-16.533885199097952,0.20233979114552086,0.5143857884788187,0,0.5143857884788187,0.0,0.007382072603621672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,41,-0.6744186046511631,0,0,0,0,True,-15.175018465124351,0.21077087578924178,0.5358191906664934,0,0.5358191906664934,0.0,0.011977772106618514,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,42,-0.5348837209302326,0,0,0,0,True,-14.079472191460683,0.21920196043296275,0.5572525928541682,0,0.5572525928541682,0.0,0.016754436575863528,1.0,3.2512036986745537e-06,3.2021709941459675e-06,3.2021709941459675e-06,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,43,-0.39534883720930214,0,0,0,0,True,-13.154103241607684,0.2276330450766837,0.578685995041843,0,0.578685995041843,0.0,0.0216539273731427,1.0,3.770066648123736e-05,3.696581843458224e-05,3.696581843458224e-05,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,44,-0.25581395348837255,0,0,0,0,True,-12.362796198384688,0.23606412972040458,0.6001193972295176,0,0.6001193972295176,0.0,0.026487510857325224,1.0,7.30433682989012e-05,7.130182699079178e-05,7.130182699079178e-05,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,45,-0.11627906976744207,0,0,0,0,True,-11.669504817397401,0.2444952143641255,0.6215527994171923,0,0.6215527994171923,0.0,0.031323926959200575,1.0,2.8396393774919864e-05,2.7595728058392213e-05,2.7595728058392213e-05,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,46,0.0,0,0,0,0,True,-11.153482189630804,0.251521118233893,0.6394139679069213,0,0.6394139679069213,0.0,0.035278508814851735,1.0,0.00038530487080101875,0.00037306923450103937,0.000373069235566257,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,47,0.1627906976744189,0,0,0,0,True,-10.049487650789803,0.37336873473897175,0.9491735161173531,0,0.9491735161173531,0.0,0.058017510815798014,1.0,6.936441200238855e-05,6.574191828063726e-05,6.574194372260018e-05,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,48,0.3023255813953485,0,0,0,0,True,-9.399954941980173,0.37336873473897175,0.9491735161173531,0,0.9491735161173531,0.0,0.0711711566919805,1.0,3.0828244698374414e-05,2.8853255784763958e-05,2.8853787459927282e-05,1.0,0.0,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,49,0.44186046511627897,0,0,0,0,True,-8.867277006412523,0.42777813483513993,1.087492439996239,0,1.087492439996239,1.8142471042925423e-35,0.0820675817646606,1.0,1.4204751211770328e-05,1.3155409084278729e-05,1.3158741175133385e-05,1.0,1.8142471042925423e-35,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,50,0.5813953488372094,0,0,0,0,True,-8.403463366082697,0.45354510893556543,1.1529969322877647,0,1.1529969322877647,5.793651792183681e-27,0.08889039026929083,1.0,7.713224451998748e-06,7.0960575564391064e-06,7.104344811708827e-06,1.0,5.793651792183681e-27,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,51,0.720930232558139,0,0,0,0,True,-7.981352051851045,0.47638325408954024,1.2110557907847188,0,1.2110557907847188,8.396961748042849e-23,0.0951653762019398,1.0,5.295547351060684e-06,4.8419174588677876e-06,4.8532954804728005e-06,1.0,8.396961748042849e-23,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,52,0.8604651162790695,0,0,0,0,True,-7.594493856062593,0.49796776282763827,1.2659276698319275,0,1.2659276698319275,1.4893217615485631e-19,0.10047144168198045,1.0,3.2367458516203642e-06,2.9440186543725118e-06,2.952190804575299e-06,1.0,1.4893217615485631e-19,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,53,1.0,0,0,0,0,True,-7.237024390607393,0.5165020310487771,1.3130452640472534,0,1.3130452640472534,7.139465350116636e-17,0.10524966980267789,1.0,2.2967605143594226e-06,2.0791658230310676e-06,2.0811234110632303e-06,1.0,7.139465350116636e-17,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,54,1.1395348837209305,0,0,0,0,True,-6.904477599881626,0.524933115692498,1.334478666234928,0,1.334478666234928,1.2112598250790807e-14,0.10965537034772797,1.0,1.4181949872725262e-06,1.278211215078467e-06,1.2783677383731407e-06,1.0,1.2112598250790807e-14,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,55,1.27906976744186,0,0,0,0,True,-6.593133744273177,0.5357629199960843,1.362010064751422,0,1.362010064751422,2.393836431163754e-12,0.11379064086329234,1.0,6.065894889484016e-07,5.44457784984635e-07,5.444656671448564e-07,1.0,2.393836431163754e-12,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,56,1.4186046511627906,0,0,0,0,True,-6.299887253633625,0.5532360230987606,1.4064299777391638,0,1.4064299777391638,9.426812802582063e-11,0.11763974964448523,1.0,5.56035791999746e-07,4.97155672870894e-07,4.97156880960632e-07,1.0,9.426812802582063e-11,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,57,1.558139534883721,0,0,0,0,True,-6.023168721434687,0.5709462438481789,1.4514526883624623,0,1.4514526883624623,1.9705794773727803e-09,0.12123449940862362,1.0,3.4621135197632057e-07,3.0842983704623816e-07,3.0843016158401383e-07,1.0,1.9705794773727803e-09,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,58,1.6976744186046506,0,0,0,0,True,-5.761591956670543,0.5886709177538642,1.4965121416261498,0,1.4965121416261498,3.105174428696955e-08,0.12462043727910538,1.0,2.3542369834323434e-07,2.0901473893035364e-07,2.0901482672753857e-07,0.9999999403953552,3.105174428696955e-08,0.0,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,59,1.837209302325581,0,0,0,0,True,-5.5137584323574815,0.6057785145464315,1.5400028688593002,0,1.5400028688593002,2.3240137636548752e-07,0.12778607783695548,1.0,1.811995433299733e-07,1.6035691521491626e-07,1.6035692880761522e-07,0.9999997615814209,2.3240137636548752e-07,3.363116314379561e-44,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,60,1.9767441860465116,0,0,0,0,True,-5.278454348052924,0.6225330773442077,1.5825961173081622,0,1.5825961173081622,1.3042802038398804e-06,0.13073084148142017,1.0,1.2718048674613634e-07,1.122143268845772e-07,1.1221420668853964e-07,0.9999986886978149,1.3042802038398804e-06,6.381373076688784e-41,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,61,2.116279069767442,0,0,0,0,True,-5.054466019488514,0.63872042545823,1.6237473993959453,0,1.6237473993959453,4.817722583538853e-06,0.13350088703295693,1.0,8.752226489595719e-08,7.700471600440225e-08,7.700436391434528e-08,0.9999951720237732,4.817722583538853e-06,5.191491314273581e-38,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,62,2.2558139534883717,0,0,0,0,True,-4.840749524890354,0.6546865294303924,1.6643362372817618,0,1.6643362372817618,1.3531163858715445e-05,0.13613797818095805,1.0,7.402262452211795e-08,6.495161513940185e-08,6.495075160391409e-08,0.999986469745636,1.3531163858715445e-05,2.0077833812903342e-35,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,63,2.395348837209302,0,0,0,0,True,-4.63653509406294,0.6705815480883545,1.7047443629350159,0,1.7047443629350159,3.0194740247679874e-05,0.13865601087416515,1.0,2.765204175881859e-08,2.420078121933402e-08,2.4200061822237925e-08,0.9999697804450989,3.0194740247679874e-05,4.137881541558535e-33,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,64,2.5348837209302326,0,0,0,0,True,-4.441154509704331,0.686253137268633,1.7445844888518016,0,1.7445844888518016,5.929164763074368e-05,0.14106415940666978,1.0,2.9630730388997233e-08,2.586827912992432e-08,2.586675393543626e-08,0.9999406933784485,5.929164763074368e-05,5.186507240941031e-31,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,65,2.674418604651163,0,0,0,0,True,-4.253980396500965,0.7017752689103808,1.78404466560799,0,1.78404466560799,0.0001057158806361258,0.14336474837277563,1.0,6.6649171338330954e-09,5.804817086960516e-09,5.804208311935486e-09,0.9998942613601685,0.0001057158806361258,3.9669844576860954e-29,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,66,2.8139534883720927,0,0,0,0,True,-4.074472180261573,0.7172230578335952,1.8233158491974166,0,1.8233158491974166,0.0001741136802593246,0.14555881379011995,1.0,2.31280296869518e-09,2.0097706253352567e-09,2.0094238669924573e-09,0.9998258948326111,0.0001741136802593246,2.608566376118564e-27,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,67,2.953488372093023,0,0,0,0,True,-3.9021539817189774,0.7324525582100049,1.8620321022631514,0,1.8620321022631514,0.0002704082289710641,0.14764869098268643,1.0,8.158546109543889e-09,7.074234235220538e-09,7.072325382191173e-09,0.999729573726654,0.0002704082289710641,1.3389433519334222e-25,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,68,3.0930232558139537,0,0,0,0,True,-3.73655260431579,0.7452473704720324,1.894558920426704,0,1.894558920426704,0.0004058562044519931,0.14963696519734657,1.0,2.290820657346476e-09,1.982259096479131e-09,1.9814579667108786e-09,0.9995941519737244,0.0004058562044519931,4.3913669894510056e-24,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,69,3.232558139534884,0,0,0,0,True,-3.5772772444602983,0.7536784551157539,1.9159923226143802,0,1.9159923226143802,0.0006134291179478168,0.15153409197281717,1.0,2.2616796590491143e-11,1.9531809979807097e-11,1.9520955233997165e-11,0.9993865489959717,0.0006134291179478168,1.1839936333637817e-22,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,70,3.3720930232558146,0,0,0,0,True,-3.4238712152714728,0.7621095397594749,1.9374257248020548,0,1.9374257248020548,0.0009474754915572703,0.15335130105883407,1.0,0.0,0.0,1.2120950646616131e-16,0.9990525245666504,0.0009474754915572703,2.8335827169989058e-21,0.0,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,71,3.5116279069767433,0,0,0,0,True,-3.2758075838481506,0.7760660158457239,1.9729057107967418,0,1.9729057107967418,0.0014510678593069315,0.15508551028153572,1.0,0.0,0.0,0.0,0.9985489249229431,0.0014510678593069315,5.54667833828508e-20,2.802596928649634e-45,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,72,3.651162790697674,0,0,0,0,True,-3.1327277383460617,0.7899954468363682,2.00831694307399,0,2.00831694307399,0.0021529528312385082,0.15673531458509124,1.0,0.0,0.0,0.0,0.9978470206260681,0.0021529528312385082,8.937964658116435e-19,4.652310901558393e-43,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,73,3.7906976744186043,0,0,0,0,True,-2.9944366344202025,0.804184665141388,2.0443886035437613,0,2.0443886035437613,0.003086635610088706,0.1583120502383374,1.0,0.0,0.0,0.0,0.9969133734703064,0.003086635610088706,1.2871031247359842e-17,5.033744343547608e-41,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,74,3.9302325581395348,0,0,0,0,True,-2.8606984878695103,0.8183826568763456,2.080482567721818,0,2.080482567721818,0.0042277914471924305,0.1598227379257182,1.0,0.0,0.0,0.0,0.9957721829414368,0.0042277914471924305,1.6589348059745345e-16,3.471512355788943e-39,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,75,4.069767441860465,0,0,0,0,True,-2.7312052737249086,0.8322136784248189,2.115643624696332,0,2.115643624696332,0.005487977527081966,0.16127697771502936,1.0,0.0,0.0,0.0,0.9945120215415955,0.005487977527081966,1.8283206166484073e-15,2.055973896469657e-37,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,76,4.209302325581396,0,0,0,0,True,-2.60576622013733,0.8462345608894273,2.1512873438130504,0,2.1512873438130504,0.006851270329207182,0.16268134476066662,1.0,0.0,0.0,0.0,0.9931487441062927,0.006851270329207182,1.805452929358204e-14,9.182352167024999e-36,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,77,4.348837209302326,0,0,0,0,True,-2.4842791885875193,0.8607523530289212,2.1881943007411344,0,2.1881943007411344,0.008299156092107296,0.16403942754136241,1.0,0.0,0.0,0.0,0.9917008280754089,0.008299156092107296,1.7533056170110362e-13,3.5389605117411084e-34,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,78,4.488372093023255,0,0,0,0,True,-2.366624959414075,0.8755159168995038,2.225726055614131,0,2.225726055614131,0.009722416289150715,0.16535446963536035,1.0,0.0,0.0,0.0,0.9902775883674622,0.009722416289150715,1.6079804588536861e-12,1.0438729993979682e-32,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,79,4.627906976744185,0,0,0,0,True,-2.252642936434433,0.8902169966820611,2.263098964188511,0,2.263098964188511,0.01100935973227024,0.16662676331807905,1.0,0.0,0.0,0.0,0.9889906644821167,0.01100935973227024,1.273936598572556e-11,2.6163311606647287e-31,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,80,4.767441860465116,0,0,0,0,True,-2.1421484075165016,0.9047287817463209,2.299990650002034,0,2.299990650002034,0.012104433961212635,0.16785580033781888,1.0,0.0,0.0,0.0,0.9878955483436584,0.012104433961212635,8.359290343262771e-11,5.826281514200925e-30,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,81,4.906976744186046,0,0,0,0,True,-2.0349425158578875,0.9189384600749094,2.336114323698152,0,2.336114323698152,0.012979111634194851,0.16904387877665286,1.0,0.0,0.0,0.0,0.9870209097862244,0.012979111634194851,4.5505804679990547e-10,1.0982244766353918e-28,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,82,5.046511627906977,0,0,0,0,True,-1.9308237803351163,0.9328135321772175,2.371387365461911,0,2.371387365461911,0.013635227456688881,0.17019467578948047,1.0,0.0,0.0,0.0,0.9863647818565369,0.013635225594043732,2.0809514111874705e-09,1.7313318642834107e-27,0.0,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,83,5.186046511627907,0,0,0,0,True,-1.8296016862108258,0.9463736711217647,2.4058597879319765,0,2.4058597879319765,0.014100238680839539,0.17131206634008356,1.0,0.0,0.0,0.0,0.9858997464179993,0.014100230298936367,8.082013280841238e-09,2.2734254842530248e-26,8.407790785948902e-45,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,84,5.325581395348838,0,0,0,0,True,-1.7311033290541404,0.9596151011254408,2.439521992357845,0,2.439521992357845,0.014406193047761917,0.1723989001453134,0.9999999403953552,0.0,0.0,0.0,0.9855937957763672,0.014406166039407253,2.6963851595951382e-08,2.5034552596185715e-25,4.666323886201641e-43,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,85,5.4651162790697665,0,0,0,0,True,-1.6351643360135286,0.9723184418655791,2.4718162727163318,0,2.4718162727163318,0.014588453806936741,0.17345639412210007,0.9999999403953552,0.0,0.0,0.0,0.985411524772644,0.014588375575840473,7.804948864986727e-08,2.3386077358116353e-24,1.922861752746514e-41,0.0
current_transition,30,0,0.11089068477824145,0,0.2774924094113725,0,86,5.604651162790697,0,0,0,0,True,-1.5416024858861093,0.9843633143759255,2.5024366030442673,0,2.5024366030442673,0.014627581462264061,0.17448561716140643,1.0,0.0,0.0,0.0,0.9853724241256714,0.014627384953200817,1.9686480356995162e-07,1.868140794926958e-23,6.139382844884532e-40,0.0
