case,age,scope,group_index,permanent_level,z,mass,owner_mass,owner_rate
current_transition,26.0,combined,4,0.2774924094113725,0.5849025801382837,0.0006781532873612867,2.965657672081485e-06,0.004373137648010145
current_transition,26.0,combined,5,0.8219540208905596,0.32846680176271387,0.0027126131418210436,4.679991573466492e-05,0.017252705523371086
current_transition,26.0,combined,6,0.8219540208905596,0.4977813254644079,0.010850452575071475,0.0003320435830632016,0.03060181875049708
current_transition,26.0,combined,7,0.8219540208905596,0.7543722733967643,0.016275678853681984,0.0010759231400881816,0.0661061913153183
current_transition,26.0,combined,8,0.8219540208905596,1.1432279552449633,0.010850452543023501,0.0013924466501427865,0.12833074423592458
current_transition,26.0,combined,9,0.8219540208905596,1.7325267692681683,0.0027126131366809947,0.0005590303040911681,0.20608552562536325
current_transition,26.0,combined,10,2.43469150702639,0.9729441212847109,0.0006781532849351889,0.00023907578845553916,0.35253945349300736
current_transition,26.0,combined,11,2.43469150702639,1.4744668614814156,0.0027126131428766398,0.001377593339662331,0.5078473291629919
current_transition,26.0,combined,12,2.43469150702639,2.234509133716906,0.004068919718771561,0.002872674120735464,0.7060041286837546
current_transition,26.0,combined,13,2.43469150702639,3.3863297976379867,0.0027126131451145393,0.002190387266823397,0.8074823609729682
current_transition,26.0,combined,14,2.43469150702639,5.131878552358484,0.0006781532869818565,0.0006049454982733475,0.8920483169309366
current_transition,26.0,permanent,0,0.2774924094113725,,0.010850452566296489,5.725506691760806e-06,0.0005276744593626711
current_transition,26.0,permanent,1,0.8219540208905596,,0.043401810250279,0.0034062435931200025,0.07848160188429251
current_transition,26.0,permanent,2,2.43469150702639,,0.010850452578679786,0.007284676013950078,0.6713707065329095
current_transition,30.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008105383355714447,1.0098293068400535e-07,0.00012458748248201054
current_transition,30.0,combined,1,0.2774924094113725,0.1680514187563014,0.003242153343463562,1.2639330586881282e-06,0.0003898437010193603
current_transition,30.0,combined,2,0.2774924094113725,0.25467675127520867,0.004863230015864741,4.580214963095901e-06,0.0009418051270769441
current_transition,30.0,combined,3,0.2774924094113725,0.3859547757472442,0.003242153337419375,8.914504719584438e-06,0.002749562957648397
current_transition,30.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008105383332791369,7.914591787345863e-06,0.009764611323595723
current_transition,30.0,combined,5,0.8219540208905596,0.32846680176271387,0.003242153336506341,0.0001199717646210864,0.03700372936412835
current_transition,30.0,combined,6,0.8219540208905596,0.4977813254644079,0.01296861335037188,0.000926422171074011,0.07143571529545566
current_transition,30.0,combined,7,0.8219540208905596,0.7543722733967643,0.019452920032005397,0.0025474379113481363,0.13095401138527796
current_transition,30.0,combined,8,0.8219540208905596,1.1432279552449633,0.012968613364400725,0.0028040349029343887,0.21621701751334169
current_transition,30.0,combined,9,0.8219540208905596,1.7325267692681683,0.0032421533403460875,0.0011518083217779249,0.35526028563935036
current_transition,30.0,combined,10,2.43469150702639,0.9729441212847109,0.0008105383372420942,0.00038125967618151703,0.47037833827672626
current_transition,30.0,combined,11,2.43469150702639,1.4744668614814156,0.003242153350352297,0.002045190089329059,0.6308122621981548
current_transition,30.0,combined,12,2.43469150702639,2.234509133716906,0.004863230024639856,0.003945171693844515,0.811224571705648
current_transition,30.0,combined,13,2.43469150702639,3.3863297976379867,0.003242153351530877,0.0029797142406319237,0.9190540722649547
current_transition,30.0,combined,14,2.43469150702639,5.131878552358484,0.000810538337513142,0.0007739050204197746,0.954803720690419
current_transition,30.0,permanent,0,0.2774924094113725,,0.01296861336559826,2.2774227459398338e-05,0.0017561035106352506
current_transition,30.0,permanent,1,0.8219540208905596,,0.05187445342363043,0.007549675071755547,0.14553743844010192
current_transition,30.0,permanent,2,2.43469150702639,,0.012968613401278266,0.010125240720406789,0.7807496767085973
current_transition,34.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008496286667433563,4.5398518481505036e-07,0.0005343336478454577
current_transition,34.0,combined,1,0.2774924094113725,0.1680514187563014,0.0033985146693179084,4.459635127580809e-06,0.0013122306541274605
current_transition,34.0,combined,2,0.2774924094113725,0.25467675127520867,0.005097772009664109,1.3677215316805612e-05,0.002682979013356621
current_transition,34.0,combined,3,0.2774924094113725,0.3859547757472442,0.0033985146696545124,2.1704467312518354e-05,0.006386456856084365
current_transition,34.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008496286663092589,1.0856441300565183e-05,0.012777866062035051
current_transition,34.0,combined,5,0.8219540208905596,0.32846680176271387,0.0033985146552816645,0.0002510845374504993,0.07388066932719752
current_transition,34.0,combined,6,0.8219540208905596,0.4977813254644079,0.013594058625370232,0.0018356380866509899,0.13503237975045856
current_transition,34.0,combined,7,0.8219540208905596,0.7543722733967643,0.02039108794845811,0.004581622733872801,0.22468750786881111
current_transition,34.0,combined,8,0.8219540208905596,1.1432279552449633,0.013594058619461436,0.004573435338612079,0.33642898464956505
current_transition,34.0,combined,9,0.8219540208905596,1.7325267692681683,0.003398514649469943,0.0018072797714567032,0.5317851937871092
current_transition,34.0,combined,10,2.43469150702639,0.9729441212847109,0.0008496286678733046,0.0005275740419894231,0.6209466110765629
current_transition,34.0,combined,11,2.43469150702639,1.4744668614814156,0.0033985146686497996,0.002676367856667291,0.7875110504468086
current_transition,34.0,combined,12,2.43469150702639,2.234509133716906,0.005097771998797342,0.004654654425653073,0.9130762275659232
current_transition,34.0,combined,13,2.43469150702639,3.3863297976379867,0.0033985146677357166,0.003264025137021405,0.9604269677011822
current_transition,34.0,combined,14,2.43469150702639,5.131878552358484,0.0008496286674710638,0.0008223028865432858,0.9678379720765382
current_transition,34.0,permanent,0,0.2774924094113725,,0.013594058681689145,5.115174424228501e-05,0.003762801488505057
current_transition,34.0,permanent,1,0.8219540208905596,,0.05437623449804139,0.013049060468043073,0.23997727294840718
current_transition,34.0,permanent,2,2.43469150702639,,0.013594058670527227,0.011944924347874478,0.8786871262937701
current_transition,38.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008626236948397921,1.0444388301980106e-06,0.001210769929513686
current_transition,38.0,combined,1,0.2774924094113725,0.1680514187563014,0.00345049478054695,9.317690596416769e-06,0.0027003926071552525
current_transition,38.0,combined,2,0.2774924094113725,0.25467675127520867,0.005175742173724303,2.704248437112915e-05,0.005224851521471793
current_transition,38.0,combined,3,0.2774924094113725,0.3859547757472442,0.0034504947863538272,3.824461580297165e-05,0.011083806286050102
current_transition,38.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008626236965712688,1.2284609443433698e-05,0.014240983052357825
current_transition,38.0,combined,5,0.8219540208905596,0.32846680176271387,0.0034504947714699033,0.0004296269475145652,0.12451169353070633
current_transition,38.0,combined,6,0.8219540208905596,0.4977813254644079,0.013801979089955785,0.0031081794957362246,0.22519810206046195
current_transition,38.0,combined,7,0.8219540208905596,0.7543722733967643,0.020702968629936005,0.007080606142687589,0.3420092195111188
current_transition,38.0,combined,8,0.8219540208905596,1.1432279552449633,0.013801979085353178,0.006540670412104636,0.4738936620361693
current_transition,38.0,combined,9,0.8219540208905596,1.7325267692681683,0.003450494773636682,0.0023324240517592215,0.675968000177824
current_transition,38.0,combined,10,2.43469150702639,0.9729441212847109,0.0008626236927289636,0.0006646220012085355,0.7704657393607663
current_transition,38.0,combined,11,2.43469150702639,1.4744668614814156,0.0034504947712947548,0.003110268196026741,0.90139774211559
current_transition,38.0,combined,12,2.43469150702639,2.234509133716906,0.005175742161419599,0.004986601318406393,0.9634562856660293
current_transition,38.0,combined,13,2.43469150702639,3.3863297976379867,0.0034504947780141285,0.003371648643502628,0.9771493250724816
current_transition,38.0,combined,14,2.43469150702639,5.131878552358484,0.0008626236947154693,0.0008409699801504498,0.9748978439872769
current_transition,38.0,permanent,0,0.2774924094113725,,0.013801979132036141,8.793383904414928e-05,0.0063711036078908205
current_transition,38.0,permanent,1,0.8219540208905596,,0.055207916350351556,0.019491507049802237,0.35305637919946814
current_transition,38.0,permanent,2,2.43469150702639,,0.013801979098172915,0.012974110139294746,0.9400180979126566
current_transition,42.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008487482300277411,1.714495007805834e-06,0.002020027785801446
current_transition,42.0,combined,1,0.2774924094113725,0.1680514187563014,0.0033949929206938596,1.5077368802302074e-05,0.004441060454176323
current_transition,42.0,combined,2,0.2774924094113725,0.25467675127520867,0.005092489376799424,4.5160478403741245e-05,0.008868055495507805
current_transition,42.0,combined,3,0.2774924094113725,0.3859547757472442,0.0033949929148252814,6.332750242229036e-05,0.018653206062890833
current_transition,42.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008487482289050155,1.8193934710049602e-05,0.02143619755592528
current_transition,42.0,combined,5,0.8219540208905596,0.32846680176271387,0.00339499291989199,0.0006035927844952028,0.17778911436269085
current_transition,42.0,combined,6,0.8219540208905596,0.4977813254644079,0.01357997167578172,0.004223789893309012,0.31103083232799694
current_transition,42.0,combined,7,0.8219540208905596,0.7543722733967643,0.020369957523200977,0.008992696477370749,0.4414685925156322
current_transition,42.0,combined,8,0.8219540208905596,1.1432279552449633,0.013579971684130145,0.007819957290392155,0.5758448892445579
current_transition,42.0,combined,9,0.8219540208905596,1.7325267692681683,0.0033949929200390474,0.0025727153073411453,0.7577969580306386
current_transition,42.0,combined,10,2.43469150702639,0.9729441212847109,0.0008487482293758929,0.0007330883703242923,0.8637288950379921
current_transition,42.0,combined,11,2.43469150702639,1.4744668614814156,0.00339499291954645,0.0032155063295750143,0.9471319692780349
current_transition,42.0,combined,12,2.43469150702639,2.234509133716906,0.00509248938066245,0.004978300245172091,0.9775769516724049
current_transition,42.0,combined,13,2.43469150702639,3.3863297976379867,0.003394992920090438,0.003330204254340106,0.9809164062266715
current_transition,42.0,combined,14,2.43469150702639,5.131878552358484,0.0008487482298043343,0.0008305782685687573,0.9785920481509979
current_transition,42.0,permanent,0,0.2774924094113725,,0.013579971671251322,0.00014347377934618912,0.010565101520051167
current_transition,42.0,permanent,1,0.8219540208905596,,0.05431988672304388,0.024212751752908265,0.44574378213194243
current_transition,42.0,permanent,2,2.43469150702639,,0.013579971679479566,0.013087677467980261,0.963748509708367
current_transition,46.0,combined,0,0.2774924094113725,0.11089068477824145,0.0007829477577188869,3.2385216944089506e-06,0.004136319010408003
current_transition,46.0,combined,1,0.2774924094113725,0.1680514187563014,0.003131791031870962,2.9738894001135727e-05,0.009495810447917856
current_transition,46.0,combined,2,0.2774924094113725,0.25467675127520867,0.004697686548487995,8.820800351494028e-05,0.018776902759365895
current_transition,46.0,combined,3,0.2774924094113725,0.3859547757472442,0.0031317910334487517,0.0001060225114594407,0.03385363529273788
current_transition,46.0,combined,4,0.2774924094113725,0.5849025801382837,0.0007829477577351989,2.9766760161482276e-05,0.038018833143589774
current_transition,46.0,combined,5,0.8219540208905596,0.32846680176271387,0.0031317910164722212,0.0007098385688232162,0.22665579059703916
current_transition,46.0,combined,6,0.8219540208905596,0.4977813254644079,0.01252716405481302,0.00486179189030831,0.3880999617339869
current_transition,46.0,combined,7,0.8219540208905596,0.7543722733967643,0.01879074608640313,0.009908325839576909,0.5272981601697291
current_transition,46.0,combined,8,0.8219540208905596,1.1432279552449633,0.012527164064660966,0.008173477571094982,0.6524603277251153
current_transition,46.0,combined,9,0.8219540208905596,1.7325267692681683,0.0031317910144158722,0.0025034110826148816,0.7993544496077453
current_transition,46.0,combined,10,2.43469150702639,0.9729441212847109,0.0007829477528524023,0.0007122439920675559,0.9096954291940154
current_transition,46.0,combined,11,2.43469150702639,1.4744668614814156,0.0031317910122313653,0.0030291550794230957,0.9672277197273318
current_transition,46.0,combined,12,2.43469150702639,2.234509133716906,0.004697686519608362,0.004613997690395609,0.9821850970975964
current_transition,46.0,combined,13,2.43469150702639,3.3863297976379867,0.003131791015095686,0.0030733321027196477,0.9813337122131528
current_transition,46.0,combined,14,2.43469150702639,5.131878552358484,0.0007829477542438607,0.0007674517922728525,0.9802081787871356
current_transition,46.0,permanent,0,0.2774924094113725,,0.012527164129261794,0.00025697469083140796,0.02051339698113711
current_transition,46.0,permanent,1,0.8219540208905596,,0.05010865623676521,0.0261568449524183,0.522002522454928
current_transition,46.0,permanent,2,2.43469150702639,,0.012527164054031677,0.01219618065687876,0.9735787448998567
current_transition,50.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008402103910820295,7.679943503619848e-06,0.009140500504557622
current_transition,50.0,combined,1,0.2774924094113725,0.1680514187563014,0.003360841565013341,6.557314516344076e-05,0.01951093019262289
current_transition,50.0,combined,2,0.2774924094113725,0.25467675127520867,0.005041262344307169,0.00017327762407286842,0.03437187201109295
current_transition,50.0,combined,3,0.2774924094113725,0.3859547757472442,0.003360841560196245,0.000176383366774572,0.052481904789428005
current_transition,50.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008402103879902702,5.257399810894442e-05,0.0625724209798192
current_transition,50.0,combined,5,0.8219540208905596,0.32846680176271387,0.003360841550696165,0.0009162449475908099,0.27262366695062396
current_transition,50.0,combined,6,0.8219540208905596,0.4977813254644079,0.01344336619647096,0.006130678231792475,0.45603743453792467
current_transition,50.0,combined,7,0.8219540208905596,0.7543722733967643,0.020165049272505245,0.012133120887420017,0.6016906144614956
current_transition,50.0,combined,8,0.8219540208905596,1.1432279552449633,0.013443366170346978,0.009570840644081771,0.7119378080463864
current_transition,50.0,combined,9,0.8219540208905596,1.7325267692681683,0.003360841541126936,0.002781292004845567,0.8275582085054096
current_transition,50.0,combined,10,2.43469150702639,0.9729441212847109,0.0008402103872656876,0.0007758211360309364,0.9233653234824978
current_transition,50.0,combined,11,2.43469150702639,1.4744668614814156,0.003360841551356296,0.003279686370675997,0.9758527203855986
current_transition,50.0,combined,12,2.43469150702639,2.234509133716906,0.005041262328469895,0.004960045164543243,0.983889518411294
current_transition,50.0,combined,13,2.43469150702639,3.3863297976379867,0.003360841549804784,0.003300952819305385,0.9821804361759103
current_transition,50.0,combined,14,2.43469150702639,5.131878552358484,0.0008402103872194645,0.0008256562004249448,0.9826779256530208
current_transition,50.0,permanent,0,0.2774924094113725,,0.013443366248589056,0.00047548807762344547,0.03536971833028429
current_transition,50.0,permanent,1,0.8219540208905596,,0.05377346473114628,0.031532176715730637,0.5863891581727817
current_transition,50.0,permanent,2,2.43469150702639,,0.013443366204116127,0.013142161690980507,0.977594561617804
current_transition,54.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008186083670151487,1.2093851424182952e-05,0.014773671894266321
current_transition,54.0,combined,1,0.2774924094113725,0.1680514187563014,0.0032744334686891437,0.00010174219553483327,0.031071694235877634
current_transition,54.0,combined,2,0.2774924094113725,0.25467675127520867,0.004911650203893735,0.0002529710423163185,0.05150428711632893
current_transition,54.0,combined,3,0.2774924094113725,0.3859547757472442,0.0032744334708289967,0.00024169673548755244,0.0738132985876062
current_transition,54.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008186083666990634,7.818866001127078e-05,0.09551412273802776
current_transition,54.0,combined,5,0.8219540208905596,0.32846680176271387,0.0032744334513657987,0.0010785180122835755,0.32937545633542037
current_transition,54.0,combined,6,0.8219540208905596,0.4977813254644079,0.013097733799936267,0.006863242570707041,0.5240022950184281
current_transition,54.0,combined,7,0.8219540208905596,0.7543722733967643,0.01964660071108119,0.013142718363071968,0.6689563531292787
current_transition,54.0,combined,8,0.8219540208905596,1.1432279552449633,0.013097733813220392,0.00998611224049978,0.7624305382065522
current_transition,54.0,combined,9,0.8219540208905596,1.7325267692681683,0.0032744334523064048,0.0027806542538465566,0.8492016388019594
current_transition,54.0,combined,10,2.43469150702639,0.9729441212847109,0.0008186083623547652,0.0007579817500718816,0.9259394173442251
current_transition,54.0,combined,11,2.43469150702639,1.4744668614814156,0.003274433448763923,0.0032069028037536606,0.9793763879868272
current_transition,54.0,combined,12,2.43469150702639,2.234509133716906,0.00491165016864572,0.004837069378805831,0.9848155330125123
current_transition,54.0,combined,13,2.43469150702639,3.3863297976379867,0.0032744334490026044,0.0032232284305907175,0.9843621746450568
current_transition,54.0,combined,14,2.43469150702639,5.131878552358484,0.0008186083631075124,0.0008078205681813634,0.9868217875453927
current_transition,54.0,permanent,0,0.2774924094113725,,0.013097733877126087,0.0006866924847741579,0.05242834304134086
current_transition,54.0,permanent,1,0.8219540208905596,,0.05239093522791005,0.03385124544040892,0.6461279092108182
current_transition,54.0,permanent,2,2.43469150702639,,0.013097733791874525,0.012833002931403454,0.9797880408414391
current_transition,58.0,combined,0,0.2774924094113725,0.11089068477824145,0.0009006356836326502,2.2244315708286038e-05,0.02469846144510416
current_transition,58.0,combined,1,0.2774924094113725,0.1680514187563014,0.0036025427351219145,0.00017620915719292692,0.04891244050348893
current_transition,58.0,combined,2,0.2774924094113725,0.25467675127520867,0.00540381410218009,0.00042510247505998637,0.0786671167848807
current_transition,58.0,combined,3,0.2774924094113725,0.3859547757472442,0.003602542728543033,0.0004132096739438788,0.11469945121538977
current_transition,58.0,combined,4,0.2774924094113725,0.5849025801382837,0.0009006356826084141,0.00014342941210284635,0.15925353044801333
current_transition,58.0,combined,5,0.8219540208905596,0.32846680176271387,0.003602542724241096,0.001484432871823355,0.41205142740841816
current_transition,58.0,combined,6,0.8219540208905596,0.4977813254644079,0.014410170896805925,0.008654132298561672,0.6005572286779678
current_transition,58.0,combined,7,0.8219540208905596,0.7543722733967643,0.02161525632617067,0.015906718329305715,0.7359023686453654
current_transition,58.0,combined,8,0.8219540208905596,1.1432279552449633,0.014410170873052186,0.011712216562023843,0.8127743012351321
current_transition,58.0,combined,9,0.8219540208905596,1.7325267692681683,0.003602542719916195,0.0031324898510670983,0.8695219167699332
current_transition,58.0,combined,10,2.43469150702639,0.9729441212847109,0.0009006356805682755,0.0008386204769614111,0.931142852826201
current_transition,58.0,combined,11,2.43469150702639,1.4744668614814156,0.0036025427190824987,0.0035324159100618368,0.9805340798183451
current_transition,58.0,combined,12,2.43469150702639,2.234509133716906,0.005403814077643858,0.00532685624118434,0.9857586076512328
current_transition,58.0,combined,13,2.43469150702639,3.3863297976379867,0.0036025427268968476,0.003559064362275038,0.9879312008440047
current_transition,58.0,combined,14,2.43469150702639,5.131878552358484,0.0009006356814544451,0.0008929257256279631,0.9914394288553713
current_transition,58.0,permanent,0,0.2774924094113725,,0.014410170932086101,0.0011801950340079245,0.08190014119680346
current_transition,58.0,permanent,1,0.8219540208905596,,0.057640683540186075,0.040889989912781685,0.7093946046679669
current_transition,58.0,permanent,2,2.43469150702639,,0.014410170885645925,0.01414988271611059,0.9819371906411873
current_transition,62.0,combined,0,0.2774924094113725,0.11089068477824145,0.0009173935241288734,3.226653760515955e-05,0.03517197010497626
current_transition,62.0,combined,1,0.2774924094113725,0.1680514187563014,0.0036695740945010095,0.00027071942107382717,0.07377407135054449
current_transition,62.0,combined,2,0.2774924094113725,0.25467675127520867,0.005504361135743951,0.0007711779063567778,0.14010307233457855
current_transition,62.0,combined,3,0.2774924094113725,0.3859547757472442,0.0036695741074200838,0.0008900477149646579,0.24254796031096135
current_transition,62.0,combined,4,0.2774924094113725,0.5849025801382837,0.0009173935299706959,0.00030701354399922926,0.3346585014710493
current_transition,62.0,combined,5,0.8219540208905596,0.32846680176271387,0.0036695740724907045,0.002172243302512323,0.591960608942804
current_transition,62.0,combined,6,0.8219540208905596,0.4977813254644079,0.01467829630581366,0.010746831468389702,0.7321579592403503
current_transition,62.0,combined,7,0.8219540208905596,0.7543722733967643,0.022017444483234443,0.01815942265534247,0.8247743133482304
current_transition,62.0,combined,8,0.8219540208905596,1.1432279552449633,0.014678296332785192,0.012863736590936337,0.8763780413810092
current_transition,62.0,combined,9,0.8219540208905596,1.7325267692681683,0.003669574084969913,0.003307709472562618,0.9013878439218752
current_transition,62.0,combined,10,2.43469150702639,0.9729441212847109,0.0009173935187914361,0.0008728866296696345,0.9514854986326539
current_transition,62.0,combined,11,2.43469150702639,1.4744668614814156,0.0036695740759022993,0.0036020181498530373,0.9815902541679443
current_transition,62.0,combined,12,2.43469150702639,2.234509133716906,0.0055043611062227755,0.005431047526021465,0.9866808193019116
current_transition,62.0,combined,13,2.43469150702639,3.3863297976379867,0.0036695740671800485,0.0036393549069730423,0.9917649406569333
current_transition,62.0,combined,14,2.43469150702639,5.131878552358484,0.000917393517394483,0.0009153003965551742,0.9977184045890649
current_transition,62.0,permanent,0,0.2774924094113725,,0.014678296391764614,0.0022712251239996517,0.1547335646713022
current_transition,62.0,permanent,1,0.8219540208905596,,0.05871318527929391,0.04724994348974345,0.8047586460346047
current_transition,62.0,permanent,2,2.43469150702639,,0.014678296285491043,0.014460607609072354,0.9851693498901595
current_transition,66.0,combined,0,0.2774924094113725,0.11089068477824145,0.0008334271750831715,5.346844940024308e-05,0.06415491478893429
current_transition,66.0,combined,1,0.2774924094113725,0.1680514187563014,0.0033337087007404677,0.00038051399839759265,0.11414134603694517
current_transition,66.0,combined,2,0.2774924094113725,0.25467675127520867,0.005000563048448835,0.0009993946332619286,0.19985642088283218
current_transition,66.0,combined,3,0.2774924094113725,0.3859547757472442,0.003333708696612679,0.0011456212493289426,0.3436476769829912
current_transition,66.0,combined,4,0.2774924094113725,0.5849025801382837,0.0008334271757161158,0.00042897484714340094,0.5147118544278421
current_transition,66.0,combined,5,0.8219540208905596,0.32846680176271387,0.003333708673861388,0.0025277367338167986,0.758235641175255
current_transition,66.0,combined,6,0.8219540208905596,0.4977813254644079,0.013334834696287084,0.011232345218455612,0.8423310430374602
current_transition,66.0,combined,7,0.8219540208905596,0.7543722733967643,0.02000225204499033,0.017846459104947546,0.892222488988048
current_transition,66.0,combined,8,0.8219540208905596,1.1432279552449633,0.013334834710829472,0.012280811327601749,0.9209571467450038
current_transition,66.0,combined,9,0.8219540208905596,1.7325267692681683,0.003333708679777864,0.0031178351497676816,0.9352452326384539
current_transition,66.0,combined,10,2.43469150702639,0.9729441212847109,0.0008334271678841015,0.0008098898933162338,0.9717584505582846
current_transition,66.0,combined,11,2.43469150702639,1.4744668614814156,0.0033337086726732404,0.0032750325348601117,0.9823991405445524
current_transition,66.0,combined,12,2.43469150702639,2.234509133716906,0.005000563027260913,0.004935610228352939,0.987010902861562
current_transition,66.0,combined,13,2.43469150702639,3.3863297976379867,0.003333708695175017,0.003302810438674203,0.9907315667546076
current_transition,66.0,combined,14,2.43469150702639,5.131878552358484,0.0008334271737729717,0.0008289201971018697,0.9945922369549115
current_transition,66.0,permanent,0,0.2774924094113725,,0.013334834796601268,0.0030079731775321077,0.22557258664342572
current_transition,66.0,permanent,1,0.8219540208905596,,0.053339338805746137,0.04700518753458939,0.881248035446694
current_transition,66.0,permanent,2,2.43469150702639,,0.013334834736766244,0.013152263292305358,0.9863086833796667
current_transition,70.0,combined,0,0.2774924094113725,0.11089068477824145,0.0007252872898076813,0.00043677156624732856,0.6022049088481115
current_transition,70.0,combined,1,0.2774924094113725,0.1680514187563014,0.002901149158991129,0.0018077755183976188,0.623123948244795
