candidate,period,calendar_year,moment,model,role,target,weight,gap,loss_contribution
task_001,0,2007.0,tfr,2.1001952784696583,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,childless_rate,0.4082365069382742,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,mean_age_first_birth,23.435616932383773,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,share_first_births_age30plus,0.025736850637746635,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,housing_increment_0to1,0.5306335039320684,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.051984571608886476,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_family_gap,0.09577893793149828,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_rate,0.48277542813965796,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_mean_occupied_rooms_18_85,5.295078414655172,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_wealth_to_annual_gross_labor_earnings,5.566777740298396,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,annual_bequest_flow_to_aggregate_wealth,0.006538427216758883,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,old_total_wealth_to_annual_income_p90_p50_7684,3.3022031272839207,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,tfr,2.100106574393103,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,childless_rate,0.4082365316927953,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,mean_age_first_birth,23.43561607213889,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,share_first_births_age30plus,0.02573680988257872,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,housing_increment_0to1,0.4737269611468129,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.055535626259589854,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_family_gap,0.0939962492971223,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_rate,0.48292491000598936,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_mean_occupied_rooms_18_85,5.2515709432672955,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_wealth_to_annual_gross_labor_earnings,5.934925244088936,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,annual_bequest_flow_to_aggregate_wealth,0.006569666985119543,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,old_total_wealth_to_annual_income_p90_p50_7684,3.2591055978854078,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,tfr,2.098526698380655,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,childless_rate,0.4082365567207007,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,mean_age_first_birth,23.43561535523351,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,share_first_births_age30plus,0.02573676867729972,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,housing_increment_0to1,0.13966395169807555,untargeted_transition_diagnostic,,,,
